,FU.SHF,SC.INE,LU.INE,BU.SHF,RU.SHF,SP.SHF,OP.SHF,LG.DCE,L.DCE,V.DCE,PP.DCE,EG.DCE,EB.DCE,PG.DCE,BZ.DCE,TA.ZCE,MA.ZCE,FG.ZCE,SA.ZCE,PF.ZCE,PX.ZCE,SH.ZCE,PL.ZCE
20120620,-17.527050592287996,0.0,0.0,0.0,-8.442113225391864,0.0,0.0,0.0,-9.775071964973131,-12.764955854257865,0.0,0.0,0.0,0.0,0.0,-15.034634771182397,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120621,-16.59710628901856,0.0,0.0,0.0,-8.0882027786074,0.0,0.0,0.0,-9.312322833830402,-11.955353122520146,0.0,0.0,0.0,0.0,0.0,-14.36924873984662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120625,-15.69085459607702,0.0,0.0,0.0,-7.670812799729219,0.0,0.0,0.0,-8.750657669457171,-11.05308729864626,0.0,0.0,0.0,0.0,0.0,-13.560062009443424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120626,-14.730100324504615,0.0,0.0,0.0,-7.219738473493863,0.0,0.0,0.0,-8.081982062324897,-10.003420206956761,0.0,0.0,0.0,0.0,0.0,-12.71336880177121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120627,-13.877741590999973,0.0,0.0,0.0,-6.834060567819211,0.0,0.0,0.0,-7.51862546479562,-9.0833736035923,0.0,0.0,0.0,0.0,0.0,-11.983687439906848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120628,-13.027643221023217,0.0,0.0,0.0,-6.437992567692447,0.0,0.0,0.0,-6.909579528723864,-8.24015294941883,0.0,0.0,0.0,0.0,0.0,-11.220815067749484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120629,-12.254070223444675,0.0,0.0,0.0,-5.981581557278007,0.0,0.0,0.0,-6.210877769312362,-7.496041219000142,0.0,0.0,0.0,0.0,0.0,-10.34720389761869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120702,-11.474654052229685,0.0,0.0,0.0,-5.438283852443165,0.0,0.0,0.0,-5.380246987822847,-6.778367418421881,0.0,0.0,0.0,0.0,0.0,-9.331217421139108,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120703,-10.668562668851648,0.0,0.0,0.0,-4.9228112104826325,0.0,0.0,0.0,-4.4559802400715744,-6.041953596108505,0.0,0.0,0.0,0.0,0.0,-8.405251255337992,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120704,-10.046665821328233,0.0,0.0,0.0,-4.363650417038222,0.0,0.0,0.0,-3.288211378566433,-5.2716623175273485,0.0,0.0,0.0,0.0,0.0,-7.4496938866041145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120705,-9.341412538601034,0.0,0.0,0.0,-3.7358657458265507,0.0,0.0,0.0,-1.9326198898742077,-4.329153135315797,0.0,0.0,0.0,0.0,0.0,-6.392461536476839,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120706,-8.551100547146106,0.0,0.0,0.0,-3.038501519384308,0.0,0.0,0.0,-0.2959909125148475,-3.1366518598265083,0.0,0.0,0.0,0.0,0.0,-5.203602109951021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120709,-7.673869250706048,0.0,0.0,0.0,-2.2883920501310975,0.0,0.0,0.0,1.5736338539604622,-1.6667488372006791,0.0,0.0,0.0,0.0,0.0,-3.925451422722259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120710,-6.614271317104267,0.0,0.0,0.0,-1.4222703804486154,0.0,0.0,0.0,3.643691115652399,-0.01623772251539688,0.0,0.0,0.0,0.0,0.0,-2.4978793387594185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120711,-5.41239183216885,0.0,0.0,0.0,-0.4361297154476335,0.0,0.0,0.0,5.885178294032777,1.78915548532056,0.0,0.0,0.0,0.0,0.0,-1.0012929553345262,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120712,-4.0578335338173614,0.0,0.0,0.0,0.6680504301523683,0.0,0.0,0.0,8.338145943347053,3.7034652829628136,0.0,0.0,0.0,0.0,0.0,0.6671400066936586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120713,-2.517437160481315,0.0,0.0,0.0,1.825544550725664,0.0,0.0,0.0,10.796798695020309,5.7472107431217605,0.0,0.0,0.0,0.0,0.0,2.3391628832784828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120716,-0.8006892829171318,0.0,0.0,0.0,3.011445810140551,0.0,0.0,0.0,13.25553883366971,7.878487692471752,0.0,0.0,0.0,0.0,0.0,3.974215550237002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120717,1.0213766312082067,0.0,0.0,0.0,4.344407625682193,0.0,0.0,0.0,15.704317169593017,10.126224178463163,0.0,0.0,0.0,0.0,0.0,5.724198265618243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120718,3.180578009241401,0.0,0.0,0.0,5.655853076308193,0.0,0.0,0.0,17.711680282449432,12.253064282033343,0.0,0.0,0.0,0.0,0.0,7.370635443156526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120719,5.527379132044193,0.0,0.0,0.0,6.822445969968537,0.0,0.0,0.0,19.42025837726357,14.256445624997474,0.0,0.0,0.0,0.0,0.0,8.883158882112731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120720,7.9798249226798506,0.0,0.0,0.0,7.9065650774256975,0.0,0.0,0.0,20.720947740555147,16.053436146259116,0.0,0.0,0.0,0.0,0.0,10.223438366484915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120723,11.544918772071172,0.0,0.0,0.0,9.119085704690352,0.0,0.0,0.0,21.772841742022734,17.78117389726837,0.0,0.0,0.0,0.0,0.0,11.474153753018083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120724,15.001795942894551,0.0,0.0,0.0,9.71565707937013,0.0,0.0,0.0,21.811265146271005,18.501234932616406,0.0,0.0,0.0,0.0,0.0,12.305505768378666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120725,18.54846645930109,0.0,0.0,0.0,10.027677937005027,0.0,0.0,0.0,21.495919551092666,18.92126155766111,0.0,0.0,0.0,0.0,0.0,12.955652292724976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120726,22.254608697307564,0.0,0.0,0.0,10.087962238403195,0.0,0.0,0.0,20.629778895115486,19.188996744887923,0.0,0.0,0.0,0.0,0.0,13.158843503663158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120727,26.000201154236155,0.0,0.0,0.0,9.980841307987058,0.0,0.0,0.0,19.54842054301305,19.23938730945626,0.0,0.0,0.0,0.0,0.0,13.190208181522259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120730,29.704228909003053,0.0,0.0,0.0,9.74138184920856,0.0,0.0,0.0,18.241410496160555,19.11340694435145,0.0,0.0,0.0,0.0,0.0,13.099904024695217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120731,33.9230490674515,0.0,0.0,0.0,9.236593599649554,0.0,0.0,0.0,16.71981570698153,18.685275800638536,0.0,0.0,0.0,0.0,0.0,12.75875089705729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120801,38.01975761673659,0.0,0.0,0.0,8.69054728889869,0.0,0.0,0.0,15.347862862844659,18.231355292833967,0.0,0.0,0.0,0.0,0.0,12.410581514683619,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120802,41.77856467215078,0.0,0.0,0.0,8.148330254093551,0.0,0.0,0.0,13.955990950866559,17.558405658548043,0.0,0.0,0.0,0.0,0.0,12.000997977148922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120803,45.23133562130357,0.0,0.0,0.0,7.555424294818151,0.0,0.0,0.0,12.55519591774832,16.705041644673347,0.0,0.0,0.0,0.0,0.0,11.522602841546579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120806,47.18083709297745,0.0,0.0,0.0,6.707038913515374,0.0,0.0,0.0,11.059010193076722,15.544558248282627,0.0,0.0,0.0,0.0,0.0,10.944390545938742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120807,49.230049038229794,0.0,0.0,0.0,6.333492280984858,0.0,0.0,0.0,10.280249275291478,15.190558261571981,0.0,0.0,0.0,0.0,0.0,10.54432499760671,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120808,51.29119330533288,0.0,0.0,0.0,6.105953778688217,0.0,0.0,0.0,9.652085371093243,15.039525728669235,0.0,0.0,0.0,0.0,0.0,10.21517619429419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120809,52.484438514481944,0.0,0.0,0.0,5.920911369522247,0.0,0.0,0.0,9.276794876940158,14.984624317508484,0.0,0.0,0.0,0.0,0.0,10.099759678081718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120810,53.214065328825015,0.0,0.0,0.0,5.779444637715654,0.0,0.0,0.0,8.977689973119427,15.04100002000233,0.0,0.0,0.0,0.0,0.0,10.018167181804332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120813,53.505076410093906,0.0,0.0,0.0,5.6898646447639445,0.0,0.0,0.0,8.77570920341685,15.130690872353895,0.0,0.0,0.0,0.0,0.0,9.994777070481504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120814,52.895404960699814,0.0,0.0,0.0,5.560032246495041,0.0,0.0,0.0,8.625408104086063,15.280788648823115,0.0,0.0,0.0,0.0,0.0,9.944833438400844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120815,51.41173136093519,0.0,0.0,0.0,5.345147560907504,0.0,0.0,0.0,8.491383935101736,15.379457173750888,0.0,0.0,0.0,0.0,0.0,9.842603740941628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120816,49.82496910248356,0.0,0.0,0.0,5.08779142788381,0.0,0.0,0.0,8.404581786923217,15.55524580371169,0.0,0.0,0.0,0.0,0.0,9.694534528599185,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120817,47.38783698876279,0.0,0.0,0.0,4.785596728752803,0.0,0.0,0.0,8.388515977618376,15.73460049834227,0.0,0.0,0.0,0.0,0.0,9.584864846130461,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120820,45.061684810639974,0.0,0.0,0.0,4.471229548265676,0.0,0.0,0.0,8.426924642854493,16.000376224241055,0.0,0.0,0.0,0.0,0.0,9.496150864967886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120821,42.3998383508043,0.0,0.0,0.0,4.182340658871902,0.0,0.0,0.0,8.73934404073542,17.59558160362078,0.0,0.0,0.0,0.0,0.0,9.431404850256024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120822,39.337672055483075,0.0,0.0,0.0,3.884573909571612,0.0,0.0,0.0,9.033900494889533,19.08483781892214,0.0,0.0,0.0,0.0,0.0,9.288405102573211,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120823,36.681905950738276,0.0,0.0,0.0,3.6201806924790647,0.0,0.0,0.0,9.389358368558899,20.65980797134445,0.0,0.0,0.0,0.0,0.0,9.217610155347572,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120824,34.12150710082,0.0,0.0,0.0,3.3850312779592313,0.0,0.0,0.0,9.713201387344048,21.47544354664849,0.0,0.0,0.0,0.0,0.0,9.088988857813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120827,31.731428926998387,0.0,0.0,0.0,3.170253575459836,0.0,0.0,0.0,9.966813136976873,22.424695392416087,0.0,0.0,0.0,0.0,0.0,8.979595710111727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120828,29.391615750427867,0.0,0.0,0.0,3.076942914172709,0.0,0.0,0.0,10.18512772362389,23.44196671215651,0.0,0.0,0.0,0.0,0.0,8.851612846009099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120829,27.550523443207684,0.0,0.0,0.0,3.1050967992088134,0.0,0.0,0.0,10.287086317222721,24.24664687534743,0.0,0.0,0.0,0.0,0.0,8.676870094512724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120830,25.716380820755877,0.0,0.0,0.0,3.1353362139847016,0.0,0.0,0.0,10.347700591029016,24.97011306257026,0.0,0.0,0.0,0.0,0.0,8.49902171207811,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120831,24.700327966925855,0.0,0.0,0.0,3.2067944713578975,0.0,0.0,0.0,10.334597781006662,25.675846030380225,0.0,0.0,0.0,0.0,0.0,8.295729551226756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120903,23.659711038143108,0.0,0.0,0.0,3.2791659131408224,0.0,0.0,0.0,10.298092260064113,26.266125086460264,0.0,0.0,0.0,0.0,0.0,8.047840521423991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120904,22.5447941726723,0.0,0.0,0.0,3.3391584875498097,0.0,0.0,0.0,10.0584704474488,25.562787966631962,0.0,0.0,0.0,0.0,0.0,7.84587735340995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120905,21.482219661383002,0.0,0.0,0.0,3.409666192990229,0.0,0.0,0.0,9.856097123229967,24.909284148983343,0.0,0.0,0.0,0.0,0.0,7.690631921893639,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120906,20.389984352090245,0.0,0.0,0.0,3.5120100194098307,0.0,0.0,0.0,9.626930451991152,24.035400895634666,0.0,0.0,0.0,0.0,0.0,7.413398769284961,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120907,19.319686494214736,0.0,0.0,0.0,3.635122389011965,0.0,0.0,0.0,9.53312526425712,23.923834991143558,0.0,0.0,0.0,0.0,0.0,7.1866834043970735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120910,18.286747315951242,0.0,0.0,0.0,3.764018520949625,0.0,0.0,0.0,9.549724137892643,23.67773104833675,0.0,0.0,0.0,0.0,0.0,6.914346577005448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120911,17.256374834650646,0.0,0.0,0.0,3.9608417782051513,0.0,0.0,0.0,9.641370152759503,23.30003052995216,0.0,0.0,0.0,0.0,0.0,6.639436393590679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120912,16.565118783753423,0.0,0.0,0.0,4.25344208569122,0.0,0.0,0.0,9.948774113911323,23.21223046619909,0.0,0.0,0.0,0.0,0.0,6.444918694650803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120913,15.80697399734284,0.0,0.0,0.0,4.740698584286759,0.0,0.0,0.0,10.432659959090179,23.23621453461477,0.0,0.0,0.0,0.0,0.0,6.31247019241404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120914,15.332510379542498,0.0,0.0,0.0,5.292626443119046,0.0,0.0,0.0,10.973987657011149,23.318280761178627,0.0,0.0,0.0,0.0,0.0,6.220305499318326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120917,15.032430590236277,0.0,0.0,0.0,5.908072060326008,0.0,0.0,0.0,11.30379107025897,23.150861762600197,0.0,0.0,0.0,0.0,0.0,6.1452495991098735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120918,14.973448902181806,0.0,0.0,0.0,6.681904721302122,0.0,0.0,0.0,11.871354319273168,23.07716328716086,0.0,0.0,0.0,0.0,0.0,6.149455252013404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120919,14.881891406482685,0.0,0.0,0.0,7.547323529918866,0.0,0.0,0.0,12.539671605352327,23.08996329736657,0.0,0.0,0.0,0.0,0.0,6.188760303969237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120920,14.898513708372345,0.0,0.0,0.0,8.510254294931027,0.0,0.0,0.0,13.4805549476975,23.371806304986755,0.0,0.0,0.0,0.0,0.0,6.3471504658257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120921,14.820912237094669,0.0,0.0,0.0,9.393207645286719,0.0,0.0,0.0,14.212109719255198,23.77094725731258,0.0,0.0,0.0,0.0,0.0,6.446720558115905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120924,14.702824296067174,0.0,0.0,0.0,10.239001065319552,0.0,0.0,0.0,15.037894621114884,24.134393360564104,0.0,0.0,0.0,0.0,0.0,6.530778312245344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120925,14.60574645788796,0.0,0.0,0.0,10.935571301260765,0.0,0.0,0.0,15.737852776377512,24.423586454265592,0.0,0.0,0.0,0.0,0.0,6.6224987275754055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120926,14.411473757282705,0.0,0.0,0.0,11.433554130708465,0.0,0.0,0.0,16.301897739784245,24.570475942697772,0.0,0.0,0.0,0.0,0.0,6.701400784999217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120927,14.271568701076303,0.0,0.0,0.0,11.8432732217786,0.0,0.0,0.0,16.62693817154845,24.27191452114893,0.0,0.0,0.0,0.0,0.0,6.688723026139698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20120928,13.786792047727067,0.0,0.0,0.0,12.145410134577329,0.0,0.0,0.0,16.82709506625021,23.567411893508947,0.0,0.0,0.0,0.0,0.0,6.59452660110522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121008,13.174230453540853,0.0,0.0,0.0,12.378894256683862,0.0,0.0,0.0,17.099719421740804,22.86308696780178,0.0,0.0,0.0,0.0,0.0,6.524736219897745,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121009,12.427245599365284,0.0,0.0,0.0,12.417517948899345,0.0,0.0,0.0,16.65429400166524,21.58223299987788,0.0,0.0,0.0,0.0,0.0,6.245438609405538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121010,11.64138243628359,0.0,0.0,0.0,12.329830449572063,0.0,0.0,0.0,15.84820263724016,19.940991694898113,0.0,0.0,0.0,0.0,0.0,5.933275337206044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121011,10.85455979038371,0.0,0.0,0.0,12.154390809166912,0.0,0.0,0.0,14.546282263423503,18.033662774689635,0.0,0.0,0.0,0.0,0.0,5.6096297843128005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121012,10.18405361841669,0.0,0.0,0.0,12.008855295049228,0.0,0.0,0.0,13.12806802071548,15.78831000955982,0.0,0.0,0.0,0.0,0.0,5.427749041677131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121015,9.563206311170223,0.0,0.0,0.0,11.796598560289542,0.0,0.0,0.0,11.372008314754156,13.388301604802676,0.0,0.0,0.0,0.0,0.0,5.2899275863366855,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121016,8.904233063272061,0.0,0.0,0.0,11.628207697680514,0.0,0.0,0.0,9.414432356000194,10.829212431842194,0.0,0.0,0.0,0.0,0.0,5.21556794439339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121017,8.262228222786737,0.0,0.0,0.0,11.456893616718931,0.0,0.0,0.0,7.245643915287556,8.183867816806119,0.0,0.0,0.0,0.0,0.0,5.187358087038906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121018,7.769333823198522,0.0,0.0,0.0,11.184112869279563,0.0,0.0,0.0,4.981110390373229,5.590617270105975,0.0,0.0,0.0,0.0,0.0,5.227691057534248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121019,7.2999832947563466,0.0,0.0,0.0,10.935782109824295,0.0,0.0,0.0,2.7032618322051603,3.1178270151114686,0.0,0.0,0.0,0.0,0.0,5.3075814190967545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121022,6.750626738434757,0.0,0.0,0.0,10.750294373895688,0.0,0.0,0.0,0.10563167361268738,0.3385832955277318,0.0,0.0,0.0,0.0,0.0,5.384283547300346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121023,5.965588621712946,0.0,0.0,0.0,10.511609215859991,0.0,0.0,0.0,-2.377593182159879,-2.108303618396826,0.0,0.0,0.0,0.0,0.0,5.430835332877752,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121024,4.995398309936696,0.0,0.0,0.0,10.136469150548322,0.0,0.0,0.0,-4.818114265426404,-4.526244288521884,0.0,0.0,0.0,0.0,0.0,5.291781334555234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121025,3.6392761770503324,0.0,0.0,0.0,9.661029722105283,0.0,0.0,0.0,-6.929363090216032,-6.925290069771813,0.0,0.0,0.0,0.0,0.0,5.039368694422907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121026,1.9917707234608366,0.0,0.0,0.0,9.179329319373775,0.0,0.0,0.0,-8.9927069100951,-9.438413265303947,0.0,0.0,0.0,0.0,0.0,4.622489084534234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121029,-0.10996565668414392,0.0,0.0,0.0,8.701104306351992,0.0,0.0,0.0,-10.991047493307015,-12.021910271188998,0.0,0.0,0.0,0.0,0.0,4.090762447695071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121030,-2.644590374691522,0.0,0.0,0.0,8.183695367495448,0.0,0.0,0.0,-12.657517736582106,-14.700065968642813,0.0,0.0,0.0,0.0,0.0,3.3646953424556814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121031,-5.717331346822562,0.0,0.0,0.0,7.651950798352972,0.0,0.0,0.0,-14.152564915130597,-17.37534186784938,0.0,0.0,0.0,0.0,0.0,2.368234355794121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121101,-9.267624950090298,0.0,0.0,0.0,7.1211657832485376,0.0,0.0,0.0,-15.47036896069365,-19.929723545271784,0.0,0.0,0.0,0.0,0.0,1.137925187970761,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121102,-13.284174312772699,0.0,0.0,0.0,6.566925644449674,0.0,0.0,0.0,-16.628856672722893,-22.285890099762067,0.0,0.0,0.0,0.0,0.0,-0.2162709546202986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121105,-18.00149417781409,0.0,0.0,0.0,5.953034958789787,0.0,0.0,0.0,-17.167944258348275,-24.070203939316787,0.0,0.0,0.0,0.0,0.0,-1.7863028989189165,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121106,-23.392820456860523,0.0,0.0,0.0,5.292655075804279,0.0,0.0,0.0,-17.548190819184427,-25.904261811725608,0.0,0.0,0.0,0.0,0.0,-3.6836567347733316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121107,-28.624782797866654,0.0,0.0,0.0,4.750105582495166,0.0,0.0,0.0,-17.673684195217227,-27.371201713895896,0.0,0.0,0.0,0.0,0.0,-6.308288474787154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121108,-32.07208896741038,0.0,0.0,0.0,4.194371504826659,0.0,0.0,0.0,-17.811336945822568,-28.55074060831106,0.0,0.0,0.0,0.0,0.0,-8.35287380541933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121109,-34.84190864928222,0.0,0.0,0.0,3.538747604865146,0.0,0.0,0.0,-17.70122799845201,-29.28366931156232,0.0,0.0,0.0,0.0,0.0,-10.36342533252151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121112,-36.830136193477024,0.0,0.0,0.0,2.8657632475442005,0.0,0.0,0.0,-17.406013376980773,-29.64311177669538,0.0,0.0,0.0,0.0,0.0,-12.4674155374956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121113,-38.22812720801624,0.0,0.0,0.0,2.1639303802155196,0.0,0.0,0.0,-17.244763412640914,-29.613173449573083,0.0,0.0,0.0,0.0,0.0,-14.543986196922985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121114,-39.18960308163635,0.0,0.0,0.0,1.4480177381543438,0.0,0.0,0.0,-17.020663572957357,-29.445045230485853,0.0,0.0,0.0,0.0,0.0,-16.675991546782885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121115,-39.55316848315569,0.0,0.0,0.0,0.7293793958231842,0.0,0.0,0.0,-16.72842080740582,-29.31943232364079,0.0,0.0,0.0,0.0,0.0,-18.492729443095453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121116,-39.2070251026297,0.0,0.0,0.0,0.007706825872411682,0.0,0.0,0.0,-16.490841180255355,-29.05431266050088,0.0,0.0,0.0,0.0,0.0,-20.20802739936576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121119,-38.001794120940176,0.0,0.0,0.0,-0.7672855465749812,0.0,0.0,0.0,-16.424714814195845,-28.61011441620222,0.0,0.0,0.0,0.0,0.0,-22.08722543435958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121120,-34.37982269910834,0.0,0.0,0.0,-1.4259672460895179,0.0,0.0,0.0,-16.14795955875108,-28.006154466841732,0.0,0.0,0.0,0.0,0.0,-23.370704633065202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121121,-30.220647557329457,0.0,0.0,0.0,-2.122347600013723,0.0,0.0,0.0,-15.929054967830737,-27.549354649323075,0.0,0.0,0.0,0.0,0.0,-23.594772266239378,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121122,-27.32507155811801,0.0,0.0,0.0,-2.7795904069193593,0.0,0.0,0.0,-15.923384734748732,-27.284619379646042,0.0,0.0,0.0,0.0,0.0,-24.21902376122117,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121123,-24.801784033311087,0.0,0.0,0.0,-3.3778416343599744,0.0,0.0,0.0,-15.95186861755184,-27.046392932956802,0.0,0.0,0.0,0.0,0.0,-24.600774752602085,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121126,-22.66191321186636,0.0,0.0,0.0,-3.944114345534148,0.0,0.0,0.0,-15.96795906267278,-27.023618262138672,0.0,0.0,0.0,0.0,0.0,-24.670550394772246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121127,-20.354714312541155,0.0,0.0,0.0,-4.5012913494103195,0.0,0.0,0.0,-16.430923987722142,-27.204813763621207,0.0,0.0,0.0,0.0,0.0,-24.157389747302382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121128,-17.965023393156663,0.0,0.0,0.0,-5.050107496161856,0.0,0.0,0.0,-16.849073577429348,-27.304955653769742,0.0,0.0,0.0,0.0,0.0,-23.141290726727373,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121129,-15.79171545870956,0.0,0.0,0.0,-5.675313757347355,0.0,0.0,0.0,-17.21280540216197,-27.07774383423572,0.0,0.0,0.0,0.0,0.0,-22.134239921276468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121130,-14.071172606011308,0.0,0.0,0.0,-6.364039908408417,0.0,0.0,0.0,-17.499867426647395,-26.824837523842902,0.0,0.0,0.0,0.0,0.0,-21.10137576269092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121203,-12.29680085954209,0.0,0.0,0.0,-7.034859271355124,0.0,0.0,0.0,-17.6738326255761,-26.354696729314163,0.0,0.0,0.0,0.0,0.0,-19.497053654023414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121204,-11.640247570331384,0.0,0.0,0.0,-7.845509923351255,0.0,0.0,0.0,-17.047930185843214,-25.53088865523516,0.0,0.0,0.0,0.0,0.0,-17.745579968859825,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121205,-11.092601173909292,0.0,0.0,0.0,-8.586229573399233,0.0,0.0,0.0,-16.239177397007246,-24.638314091024366,0.0,0.0,0.0,0.0,0.0,-15.885268880257025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121206,-10.686218204736964,0.0,0.0,0.0,-9.233971313738097,0.0,0.0,0.0,-15.15621098488163,-23.2897840145555,0.0,0.0,0.0,0.0,0.0,-13.774292425574982,0.0,0.0,0.0,0.0,0.0,0.0,0.0
