,AD.SHF,AO.SHF,NI.SHF,PB.SHF,SN.SHF,ZN.SHF
20150713,0.0,0.0,-23.97360357583219,-28.432108457299854,-34.62910195707862,-36.516731964921036
20150714,0.0,0.0,-23.515723237920085,-27.37824750238776,-33.19104736503455,-34.474794403728964
20150715,0.0,0.0,-22.918882531896436,-26.50340455266117,-32.01381764454281,-32.71032513517581
20150716,0.0,0.0,-22.398770032148185,-25.796571709364123,-31.050213692991772,-31.305404478163627
20150717,0.0,0.0,-22.012953564318856,-25.317408282881868,-30.230230104002448,-30.144526950777838
20150720,0.0,0.0,-21.726477235744557,-24.936198642980397,-29.57812709871699,-29.226141207205263
20150721,0.0,0.0,-21.29038484242755,-24.661727104748252,-29.050398287870586,-28.48780998596836
20150722,0.0,0.0,-20.885340302791136,-24.34413847871446,-28.49997318742682,-27.75308107760063
20150723,0.0,0.0,-20.568922114645357,-24.071474806887984,-28.117097971003883,-27.17170719123544
20150724,0.0,0.0,-20.30633572712783,-23.788090878164073,-27.811662582628422,-26.610709350655092
20150727,0.0,0.0,-20.274827691728177,-19.369450140605,-27.576710581719468,-26.140676741360927
20150728,0.0,0.0,-20.4340229996515,-15.754152818546018,-27.84339217639917,-25.772335438494164
20150729,0.0,0.0,-20.506552925031656,-12.801570299868697,-27.928179437491423,-25.3250601379298
20150730,0.0,0.0,-20.55140261128163,-10.38251909094797,-27.954131278777577,-25.059416914600714
20150731,0.0,0.0,-20.580454458969434,-8.402839434232598,-27.9760913649075,-24.837070932170544
20150803,0.0,0.0,-20.897273535472223,-6.781616319800807,-28.331813744652912,-24.708670202213355
20150804,0.0,0.0,-21.164523074529658,-1.3319651038576095,-28.62322454668942,-24.570628577411547
20150805,0.0,0.0,-21.64014619372289,3.568521994164496,-29.550575169047754,-25.21206902119363
20150806,0.0,0.0,-22.23541828214566,9.236453604693464,-32.35966946177534,-27.15443048295091
20150807,0.0,0.0,-22.78999536445591,13.839536315480787,-34.65751647104306,-28.653213946493157
20150810,0.0,0.0,-23.36748834651559,17.303204796829327,-36.52589909842721,-29.761418284549205
20150811,0.0,0.0,-24.194875100238775,20.939598519709122,-38.27595427392523,-24.207150757742202
20150812,0.0,0.0,-25.429901076859235,23.967136498726983,-39.880241426306874,-19.658604935615863
20150813,0.0,0.0,-26.61972817654037,26.273913524142934,-41.14640997243284,-15.941008086320595
20150814,0.0,0.0,-27.490879241375634,27.885980351830653,-42.47018988504215,-19.492101495693646
20150817,0.0,0.0,-28.144498357347132,29.09422589525467,-43.86650439813016,-15.804880901131048
20150818,0.0,0.0,-29.314489873233253,29.899530536186482,-45.03488377903814,-19.255662273715696
20150819,0.0,0.0,-23.831101293264197,31.035754270920535,-47.22943675402408,-15.602503267164506
20150820,0.0,0.0,-19.34753404245846,32.00434268736947,-49.01886740230049,-12.613580944696285
20150821,0.0,0.0,-22.74671146088136,32.904168619466255,-49.87876177916468,-10.160153142529047
20150824,0.0,0.0,-24.028805352235214,33.43703344493585,-48.34679865702438,-8.164103187440272
20150825,0.0,0.0,-24.41250668549684,33.846755892054155,-47.62131104740704,-6.530015463601247
20150826,0.0,0.0,-24.8936143099807,35.49559804781507,-48.34113503491406,-12.725078746563808
20150827,0.0,0.0,-25.003025263725874,36.643427694064215,-49.15532922981379,-18.148118673046763
20150828,0.0,0.0,-24.67993100659928,37.70663455159093,-49.27226796741162,-22.133821251196633
20150831,0.0,0.0,-24.36079886302044,38.82035503850717,-49.190366368079054,-26.08600240426267
20150901,0.0,0.0,-24.116702559848044,39.717944708231755,-49.02712333214904,-29.518872278085222
20150902,0.0,0.0,-23.877165136711728,40.27970822544686,-49.04706964530406,-32.17818611169479
20150907,0.0,0.0,-23.657984400105164,40.64651394172436,-48.68707645147148,-34.46895324457756
20150908,0.0,0.0,-23.463878592016865,40.726330282602866,-48.06971560516553,-36.64906094379639
20150909,0.0,0.0,-23.275310679968644,41.11404191259639,-47.647778087861965,-29.810373526124607
20150910,0.0,0.0,-23.071291016086995,41.71934809934661,-47.42425686974728,-24.211575351768346
20150911,0.0,0.0,-22.88187923562293,42.206093337980604,-47.0967707031059,-19.62809361689623
20150914,0.0,0.0,-22.693847793456023,42.65285705211261,-46.773222532811296,-15.883600637190245
20150915,0.0,0.0,-22.525738798322475,43.604181930447595,-46.49747387917044,-20.26952471560906
20150916,0.0,0.0,-22.223729273648217,44.566190125477746,-46.09268517277486,-16.42338519931553
20150917,0.0,0.0,-22.057623807068172,45.883310419118075,-45.76381085254955,-13.27016301216095
20150918,0.0,0.0,-21.937105531964725,47.07390966996602,-45.52873895823612,-18.25365479490005
20150921,0.0,0.0,-21.872725519785835,47.59655900890706,-45.30816357892267,-20.557314281511868
20150922,0.0,0.0,-21.79018832992578,48.49629824769957,-45.112842286404984,-22.40041243892268
20150923,0.0,0.0,-22.250300166235583,49.75295332696495,-47.59744268672579,-24.212853384250007
20150924,0.0,0.0,-23.422949622677645,50.746562623802774,-50.12707137913168,-25.51120422999008
20150925,0.0,0.0,-24.417673639269335,51.62574686143768,-52.19426166376914,-26.587306065764487
20150928,0.0,0.0,-25.5503095561811,52.18159682999982,-52.916481467100056,-27.41513251718777
20150929,0.0,0.0,-26.857126055943795,52.72463106507339,-54.08352208014234,-28.37220247524026
20150930,0.0,0.0,-27.9489834268443,50.4453978118476,-55.874491439018854,-28.48692053597813
20151008,0.0,0.0,-28.993773425417345,48.15668749162721,-56.620805658329445,-28.521264521952208
20151009,0.0,0.0,-29.419812756753867,46.10348597561962,-56.662032425713974,-27.538470143406634
20151012,0.0,0.0,-29.72696220436095,44.426565847803985,-57.13907655815821,-26.522110599969878
20151013,0.0,0.0,-30.01092305176294,43.29214256162027,-58.134550843068276,-25.695042162455966
20151014,0.0,0.0,-30.50393400087713,42.57549354206429,-58.641431816972464,-25.099676018628703
20151015,0.0,0.0,-30.87550649273619,41.98881032150189,-57.0237473245413,-24.603380389009192
20151016,0.0,0.0,-25.12936834555058,41.426596588200134,-55.56641190483004,-24.18098708825755
20151019,0.0,0.0,-26.50616845064955,33.73405245602957,-54.484651602365105,-23.874866085148234
20151020,0.0,0.0,-27.78345302285755,27.44033952899365,-53.62399273276378,-23.747065321932446
20151021,0.0,0.0,-29.50330786339098,22.299747199482784,-53.10869791562261,-23.647936246472142
20151022,0.0,0.0,-30.875284233156574,18.09393308618,-52.67482300193284,-23.512680079529275
20151023,0.0,0.0,-31.80974050906136,14.653284475872221,-52.3609259374579,-23.38073812383427
20151026,0.0,0.0,-32.2378453090646,11.833264961228858,-51.95905876796687,-23.978835208706016
20151027,0.0,0.0,-32.74027034789502,9.527140370003357,-52.24016383950578,-24.556513241364637
20151028,0.0,0.0,-33.18681399616119,7.64084406481459,-51.23433032840086,-24.981785565387334
20151029,0.0,0.0,-33.54996337502344,6.097340225857916,-50.383709982791984,-25.402331408761924
20151030,0.0,0.0,-33.2621715179427,4.837954127352054,-49.51401537648329,-25.479257915642584
20151102,0.0,0.0,-33.00139782724744,3.8073326333017525,-49.177433219498475,-25.61390800928822
20151103,0.0,0.0,-33.283242283997915,2.964097233727963,-48.89286384240993,-25.709081647965075
20151104,0.0,0.0,-33.96267194589974,2.2302977697978266,-48.67067058108682,-26.13952670862308
20151105,0.0,0.0,-34.070256051944504,1.6248963160117058,-48.89171804446149,-26.42492051644138
20151106,0.0,0.0,-35.072331113176624,1.1029213097232655,-49.122251436725094,-28.778292639934627
20151109,0.0,0.0,-36.05098155103349,0.6663520349557329,-49.3282748974547,-32.65025298093747
20151110,0.0,0.0,-36.87723062293205,0.31875527447405794,-49.43339286515998,-35.03424554704755
20151111,0.0,0.0,-37.425946379021354,-9.841239908464388,-49.60244320382055,-35.71885501173639
20151112,0.0,0.0,-38.249486727739345,-18.10101758417581,-51.63187592445138,-35.74382934036881
20151113,0.0,0.0,-38.97241858607819,-24.90507450477866,-53.30046962272212,-35.78291614912622
20151116,0.0,0.0,-39.67813179456229,-30.716809066024382,-54.62443169863489,-35.84032119253162
20151117,0.0,0.0,-39.52483760427016,-34.746483392109255,-55.639154802292325,-35.60527892861958
20151118,0.0,0.0,-39.40604384162747,-38.772313677878266,-56.773998179918415,-35.39736221975341
20151119,0.0,0.0,-39.33534486865133,-41.71205593087861,-56.05863357334071,-34.700297854188356
20151120,0.0,0.0,-40.077618596566694,-41.79955379739597,-55.6441449503416,-33.11624890460768
20151123,0.0,0.0,-38.35971382989387,-41.23450081747665,-52.474730339235,-31.806228622364436
20151124,0.0,0.0,-37.08749703990203,-39.14966442981062,-49.85462413713006,-30.127813513261604
20151125,0.0,0.0,-34.51523530005555,-37.364247155220255,-46.78233859233695,-28.754476830163917
20151126,0.0,0.0,-31.962230508262945,-35.68115803856589,-44.03864243363076,-27.362286786330834
20151127,0.0,0.0,-29.907938394012696,-34.23737813750617,-41.73377218166882,-26.315303464695425
20151130,0.0,0.0,-28.227973168203384,-33.0816149688674,-39.866804197699125,-25.443847839009905
20151201,0.0,0.0,-26.852048503389362,-32.114233736998,-38.273723091505865,-24.73141172686313
20151202,0.0,0.0,-25.641984408571727,-31.3847453284557,-36.91048690938359,-24.139617184270957
20151203,0.0,0.0,-24.60044540997162,-30.867112508692898,-35.68400325903365,-23.701008314220942
20151204,0.0,0.0,-23.715067974545768,-30.25573080891104,-34.75737124936036,-23.303800978640414
20151207,0.0,0.0,-22.874890560279436,-29.63495470066046,-33.545610925686894,-22.871907358103513
20151208,0.0,0.0,-22.036489805030783,-29.181292784931664,-32.4950571650712,-22.51484959098688
20151209,0.0,0.0,-21.3621351645495,-28.834446503219734,-31.642304675066207,-22.42337223515577
20151210,0.0,0.0,-20.814454976855327,-28.470987896625903,-31.000541184348947,-22.43031424693149
20151211,0.0,0.0,-20.272627058536607,-28.114138816505886,-30.244212247066148,-22.257311725655384
20151214,0.0,0.0,-19.8339642791592,-22.89406987015371,-29.324176307921825,-22.120696419882904
20151215,0.0,0.0,-19.55541793617115,-18.61986000925244,-28.628536979084327,-22.08522814643519
20151216,0.0,0.0,-19.314720083604126,-20.29716032575419,-28.067937135040495,-22.088174376885
20151217,0.0,0.0,-19.149804728148663,-21.811129067289663,-27.78116723744054,-22.417756988092652
20151218,0.0,0.0,-19.03307736221085,-23.36233489667373,-27.321547388042482,-23.249682516064002
20151221,0.0,0.0,-15.484320290176864,-18.983216083339208,-22.229759267533176,-23.92241839274269
20151222,0.0,0.0,-16.634565485178555,-15.37137499935091,-18.0672552425532,-25.225771063857604
20151223,0.0,0.0,-18.266385603731234,-5.313334088884267,-14.671031541416802,-26.263434712165587
20151224,0.0,0.0,-20.23321876459811,-4.518673131753104,-16.98301679364842,-27.81561459869467
20151225,0.0,0.0,-22.05608392041332,-3.882836803307693,-13.785228402597815,-29.118107289049153
20151228,0.0,0.0,-23.42216602868115,4.678074246097834,-11.174746845892397,-30.07741779147142
20151229,0.0,0.0,-24.31987833482186,11.712683054473896,-9.039171702730398,-24.474183093262223
20151230,0.0,0.0,-25.154992281705297,17.45207448196858,-7.2927258284073675,-19.88914500987769
20151231,0.0,0.0,-26.327734347383284,22.150557435054402,-5.8595721389818465,-16.135391033269922
20160104,0.0,0.0,-26.9662336113905,26.565577587899604,-4.691055083143927,-13.073550467630827
20160105,0.0,0.0,-21.933880832482785,30.537706835108224,-3.7323699301879354,-10.565462777138718
20160106,0.0,0.0,-17.793938586329396,33.85987385024172,1.8625930668219788,-14.661058682945944
20160107,0.0,0.0,-21.012689015389995,35.17633932687191,6.342866672825852,-17.849464801791203
20160108,0.0,0.0,-23.673029042805606,36.36093732624216,9.993492241914566,-20.507284071875684
20160111,0.0,0.0,-26.38317032927435,37.44871060677584,13.10967519990876,-16.63403234187462
20160112,0.0,0.0,-28.384030483480316,30.475159993551618,15.890999693257058,-19.09542593025674
20160113,0.0,0.0,-29.97456615893316,24.77477622387921,18.167507340191438,-21.132484178626743
20160114,0.0,0.0,-30.974563722141234,27.368130345354327,20.02979378830766,-17.16896915909416
20160115,0.0,0.0,-31.61877493319795,29.07984980584877,21.81664364246786,-13.926247776891127
20160118,0.0,0.0,-31.966887670741553,29.875236934375582,23.577997564245162,-11.274557004357725
20160119,0.0,0.0,-32.19855601804506,30.835848307524756,26.072559032026042,-9.102466780687513
20160120,0.0,0.0,-32.333417160669356,31.555436799742544,28.12442284487514,-1.9761657318749788
20160121,0.0,0.0,-32.49351876016691,25.677617817447654,30.40648370152111,-1.7383581545307
20160122,0.0,0.0,-32.593861564070295,20.86848845252953,32.203775258408164,3.97227915985427
20160125,0.0,0.0,-32.57495545640065,16.932175746438265,33.37805798928693,3.1280706746685936
20160126,0.0,0.0,-32.770315354432825,13.709221743941802,35.1877060109369,2.434098653403455
20160127,0.0,0.0,-32.87813598042599,11.082799834979797,35.81289271789444,7.444233142296541
20160128,0.0,0.0,-32.94635585139119,8.934324532136776,36.44230056428798,11.774775333165193
20160129,0.0,0.0,-33.062071862280185,12.919062901418272,36.399670823703154,15.280685612315656
20160201,0.0,0.0,-33.64453526758614,16.101913780519236,36.91391648375827,18.427448379545222
20160202,0.0,0.0,-34.20322545191457,13.050125702562163,30.040516623463695,21.02560736132128
20160203,0.0,0.0,-34.772486987723155,16.30244325624011,31.87833632288933,23.428548026390434
20160204,0.0,0.0,-35.751483544068755,19.48589822764315,33.6463190495441,24.835653499550066
20160205,0.0,0.0,-36.45661335255593,21.752643375677838,35.06121678514778,25.90270249504346
20160215,0.0,0.0,-35.84739402696471,23.90430496376847,36.21579991236186,26.792650764426174
20160216,0.0,0.0,-29.19173016808628,25.715667130168963,37.10956563362762,28.8355936188635
20160217,0.0,0.0,-30.09963660715365,20.903937927096397,37.7463369845324,30.352804982342565
20160218,0.0,0.0,-31.126248694503275,23.254004499160384,38.27098115758846,31.646607308945395
20160219,0.0,0.0,-32.093770483955225,25.647002849732054,38.68312981525369,32.49604068704421
20160222,0.0,0.0,-26.118821742685288,27.95250131051236,38.46357727373415,32.95654452945153
20160223,0.0,0.0,-27.824704093283593,29.255386010673558,38.01718092803783,33.25060962588469
20160224,0.0,0.0,-29.29858419876548,30.454825434390937,37.797218681635016,33.35906507062237
20160225,0.0,0.0,-30.403276300971854,24.771085697897615,37.67020371535387,33.583420420559214
20160226,0.0,0.0,-31.49942563900072,20.12092863193743,37.29712986431153,33.64789935104951
20160229,0.0,0.0,-32.49779727371513,23.066360312462916,37.129936409804436,33.73087577904637
20160301,0.0,0.0,-26.444075351318517,25.4979928604651,37.00466435167184,33.80122299486216
20160302,0.0,0.0,-21.487943393648507,27.98562950185339,37.718759630593894,34.09237243745196
20160303,0.0,0.0,-17.431309790267814,30.087624318798984,36.97973420999151,34.527957856807056
20160304,0.0,0.0,-14.129046515227769,32.691848003363596,36.466525003096386,34.89269544252375
20160307,0.0,0.0,-11.435760370360859,35.09206122931108,36.04870757621957,35.10476925790703
20160308,0.0,0.0,-9.240720403903277,28.530786355111665,35.65844087823763,35.16653136069161
20160309,0.0,0.0,-7.457171798445604,23.16884028057059,34.07223194969653,35.01038926836312
20160310,0.0,0.0,-5.997765599660009,18.761753097653017,32.68698449803856,36.21470308397702
20160311,0.0,0.0,-4.803472565814351,15.149957963836131,31.57874268284569,37.26269792046657
20160314,0.0,0.0,-3.8118617973498083,12.195610495018588,30.65777393256802,38.131427025398416
20160315,0.0,0.0,-3.0036465195195268,9.769290353429914,29.866422996261047,38.95185234434842
20160316,0.0,0.0,-7.652497001642934,7.784790428305881,29.255888079301148,39.66294875570327
20160317,0.0,0.0,-1.0757830804746882,6.169497974131687,28.756345587065674,39.97471669613445
20160318,0.0,0.0,4.1575034953280685,4.839076312048342,28.180261389604016,40.57223058805907
20160321,0.0,0.0,8.363256544655204,3.7310658885306918,27.496169510583304,42.04958016663736
20160322,0.0,0.0,11.789991995832937,2.7795186648091255,27.057397162588927,34.2056354349196
20160323,0.0,0.0,9.536664680835502,2.0006793980077537,26.708831770165176,27.775703471133085
20160324,0.0,0.0,7.691795774081479,1.3645993272772903,26.39484840334187,22.52416011674693
20160325,0.0,0.0,11.320368696215137,0.8369781747594416,26.160890724867354,18.22185281610311
20160328,0.0,0.0,9.150762864390597,0.4049201794110719,25.606590744610944,14.699455258223367
20160329,0.0,0.0,7.374326425826132,0.05166196144085535,25.150578686185458,11.818822779348494
20160330,0.0,0.0,5.922957834697187,-0.19928877289135388,20.490637019624437,9.441062803272096
20160331,0.0,0.0,4.735040964413162,-0.41312193723086177,16.670833235126764,7.493747659995161
20160401,0.0,0.0,3.751135639380819,-0.5760333846858431,13.54043346681362,5.9363316081073805
20160405,0.0,0.0,-3.2900771701522817,-0.7022769218639241,10.9780117233663,4.661201535157632
20160406,0.0,0.0,-8.974063285521144,-0.8087196342922381,8.879573339670904,3.6262439646124616
20160407,0.0,0.0,-14.727325697310238,-0.9066957106258361,7.150986929359639,2.769209263747521
20160408,0.0,0.0,-19.38179440801783,-0.9688264182923031,11.030885152832349,2.082088277271264
20160411,0.0,0.0,-23.042803109362975,-1.0232540248902222,13.948544689305757,1.520201819823547
20160412,0.0,0.0,-18.69864057327512,-1.0663870354100733,16.322703629566824,1.0613893305854305
20160413,0.0,0.0,-22.09279649753994,-1.0563996591251714,18.134662371361568,0.7414484778420949
20160414,0.0,0.0,-24.857430067401616,-9.183337430088702,19.57130969700586,0.47848993824346975
20160415,0.0,0.0,-27.087111638851987,-16.108153205209714,15.908121272258057,0.26106857815788326
20160418,0.0,0.0,-29.293021839511358,-21.78575330800093,12.905738649905016,0.07944225249550345
20160419,0.0,0.0,-32.31780130090499,-26.39714440203114,10.439579481596773,-0.06810744776621962
20160420,0.0,0.0,-34.57356739791505,-29.65118041470389,8.421512459182443,-0.1886650738517755
20160421,0.0,0.0,-35.40175157300458,-32.32187340201192,11.957052883066186,-0.2861434268588374
20160422,0.0,0.0,-35.07352907263187,-34.471874676507795,14.546296876042433,-0.3626129101188862
20160425,0.0,0.0,-34.81146967928179,-36.2002500349288,11.796257861989849,-0.4251317740282964
20160426,0.0,0.0,-34.52209981192013,-36.5365151522587,9.538516174827599,-0.46778402773756955
20160427,0.0,0.0,-28.378629375302822,-36.782100361396814,7.691298112282595,-0.5028315259063398
20160428,0.0,0.0,-23.366211333879956,-37.42943033269907,6.169573113718994,-0.5316639612405077
20160429,0.0,0.0,-19.264471169848722,-37.73229568555202,4.9220102256287515,-0.5487621873300049
20160503,0.0,0.0,-15.890138662671381,-37.96967420047878,3.9073359502686764,-0.5666137802296078
20160504,0.0,0.0,-13.122106692989075,-37.64529595688102,3.077548500578191,-0.5712673371261746
20160505,0.0,0.0,-10.854672979492928,-37.39954812001703,2.3998297001695406,-0.5779703236961301
20160506,0.0,0.0,-8.982582766624875,-37.06394838341807,1.8499583515095537,-0.583629610793688
20160509,0.0,0.0,-7.446642468147035,-37.026284608972624,1.4000885921781632,-0.5909372883351359
20160510,0.0,0.0,-6.190808674328883,-37.142590473518965,1.0288747629871067,-0.596940830314099
20160511,0.0,0.0,-5.164137020175697,-37.1356905957333,0.7252561840818164,-0.6006321743742289
20160512,0.0,0.0,0.31383667779164454,-38.00722152906518,6.0220950349472275,-0.630550528144405
20160513,0.0,0.0,4.581720634972285,-38.443080998076034,10.020996504952507,-0.652899058177424
20160516,0.0,0.0,8.051375479051423,-38.842303378751986,13.278461005013874,-0.6708917997069245
20160517,0.0,0.0,10.89253215581847,-39.0360415389597,15.988179607712922,-0.6853815274304913
20160518,0.0,0.0,13.187115242029307,-39.12073724819536,12.967336313441562,-0.6962716128974861
20160519,0.0,0.0,15.127414381134495,-39.62088979903765,10.495869031492678,-0.7049582298346959
20160520,0.0,0.0,17.037157894465263,-40.01571201753182,2.9449691913482865,5.673964926706955
20160523,0.0,0.0,13.833138282264912,-40.30070156938297,-3.564088420348778,11.05121755048841
20160524,0.0,0.0,11.21124587470527,-40.61771168178717,-9.0754597049058,8.909567445177656
20160525,0.0,0.0,9.065660407563078,-42.169772115622955,-13.662823920940571,7.1498211662614874
20160526,0.0,0.0,2.5692752087969795,-43.38323504140143,-17.10554852200583,5.72281315860219
20160527,0.0,0.0,-2.7528823950413686,-44.195321301296424,-19.816560433538708,4.555727669017034
20160530,0.0,0.0,-7.29081670354637,-45.376440462770866,-22.16079823235568,3.5878417879329763
20160531,0.0,0.0,-11.877659997535169,-46.804077601895564,-24.701897390974406,9.212129057908907
20160601,0.0,0.0,-15.773507361016149,-49.71942892969457,-26.343654325819987,7.381353512493999
20160602,0.0,0.0,-18.950992761909554,-50.8122655337499,-27.51363488290644,11.589546536727353
20160603,0.0,0.0,-22.848366334039213,-52.155817691392215,-28.707353589108322,15.045577799678464
20160606,0.0,0.0,-26.045308983387944,-53.292387153152056,-29.43097333686099,17.91842049938592
20160607,0.0,0.0,-28.65910079582433,-54.177585242333784,-23.942884910512593,20.2829038231904
20160608,0.0,0.0,-30.80644391662372,-55.73949324461532,-19.452110269925328,22.199510863188465
20160613,0.0,0.0,-32.12203433002963,-45.37011071353098,-15.78377106520124,23.836927884050432
20160614,0.0,0.0,-34.4811516796001,-48.491251319765546,-12.760112635575261,25.190355727354817
20160615,0.0,0.0,-36.30785507274473,-50.82615947308182,-10.286436426421588,26.305941132256727
20160616,0.0,0.0,-37.57081464405267,-53.15062846721552,-8.263038609282189,27.158465025963057
20160617,0.0,0.0,-38.59942135577896,-55.4136968175389,-6.601382980347156,27.99599908639561
20160620,0.0,0.0,-31.41228441801233,-57.032934294206804,-5.243432075307915,28.68557806961507
20160621,0.0,0.0,-25.532643876852426,-58.50064631329501,-4.138493289420844,29.250353728630248
20160622,0.0,0.0,-20.697561755254917,-47.59141760163744,-3.2296210921208237,29.87203470965936
20160623,0.0,0.0,-16.74945660315739,-51.32832976522318,-2.4852181473400186,31.151442825876952
20160624,0.0,0.0,-13.543400359613013,-53.81015601496633,5.051024526973886,31.66652496081408
20160627,0.0,0.0,-4.089124725874617,-55.47621909074796,11.072390870405519,32.61428242927117
20160628,0.0,0.0,3.5306430690691872,-45.13138081426795,16.25636364871721,33.26107562649348
20160629,0.0,0.0,9.712362311025835,-36.66680727731651,20.37303257568815,33.517174492798425
20160630,0.0,0.0,14.549339017318388,-29.772676164802764,23.668970958641104,33.65017933402379
20160701,0.0,0.0,18.951740001336994,-24.12227715977279,25.2219861944189,33.94908008790425
20160704,0.0,0.0,20.95565942272128,-19.4954841858487,25.81507720593812,36.11107399254053
20160705,0.0,0.0,22.57811639022227,-15.758627401209722,26.02470182287963,37.015181372801344
20160706,0.0,0.0,23.214814476910835,-12.708398425628605,25.872986983026575,37.83001864367038
20160707,0.0,0.0,23.66196264127949,-10.212720158437312,25.733803766508153,38.48057727235714
20160708,0.0,0.0,23.983852738907505,-8.170370014040135,25.482211135392493,39.19839057070606
20160711,0.0,0.0,24.074949721037694,-6.497544908423384,25.247665799698947,39.496717229869326
20160712,0.0,0.0,24.06399940258945,-5.122965599486367,24.971480081445556,39.97357219279872
20160713,0.0,0.0,23.983297445817918,-3.9977098711951653,24.721566438049994,40.3341234727386
20160714,0.0,0.0,23.996302116635512,5.496869768958972,24.48286553543006,40.89975091942025
20160715,0.0,0.0,23.960862945414963,13.056065423083181,24.272263348564444,41.36433910660424
20160718,0.0,0.0,23.921657446329053,18.714321920459273,23.934273922740203,41.63026042031666
20160719,0.0,0.0,23.89371031834295,23.21009638265945,23.718240385971054,41.40614743931301
20160720,0.0,0.0,23.838860135513972,26.875759361385246,23.54238262076964,41.095430810118046
20160721,0.0,0.0,23.875138452751948,29.87883773148567,23.402883476403325,40.810750303298256
20160722,0.0,0.0,24.062768870126934,32.55539565517821,23.293750077544242,41.348836208541755
20160725,0.0,0.0,24.169254801318786,34.3731176015674,23.28387925090875,41.870222738684205
20160726,0.0,0.0,24.148410893604627,35.68782563037037,23.2806414122501,41.75766425469349
20160727,0.0,0.0,24.149741162939044,36.68344868709055,23.20298393009738,41.889242181860794
20160728,0.0,0.0,24.126502246315304,37.67829537362958,23.150276149802092,42.045190947823876
20160729,0.0,0.0,24.026032312565757,38.32616800636222,23.722266769485696,42.20189061037031
20160801,0.0,0.0,24.530261830541484,38.557337352060415,25.09689105940478,41.325933986642085
20160802,0.0,0.0,24.97190914449798,39.72378519770635,26.473957197456166,41.19182507107816
20160803,0.0,0.0,25.77430225574395,40.87435509846472,28.152964180260213,40.97273305213697
20160804,0.0,0.0,26.20395282181705,41.92238645270953,29.30252042412558,40.80376666500999
20160805,0.0,0.0,26.557904612494454,42.73169838262062,30.17803445283875,40.63792292306569
20160808,0.0,0.0,27.220456507947937,43.39957294786477,31.151356494852127,41.042131873531886
20160809,0.0,0.0,28.039518626429377,43.4819767146246,32.30883507623417,41.06938928553351
20160810,0.0,0.0,28.778233644901206,43.56170067145423,33.020827818336286,40.28308292064422
20160811,0.0,0.0,29.486861814058418,43.54246216283873,33.62131597903418,39.541920565607
20160812,0.0,0.0,30.10239092303869,43.58552207444829,34.28080656130244,38.82060821721242
20160815,0.0,0.0,24.50809674318247,42.98229052104351,35.16081461517697,37.799833728219774
20160816,0.0,0.0,19.92932668091297,42.594798886022524,35.80830958265271,37.201484463164505
20160817,0.0,0.0,16.183051259941283,42.28643298322232,36.22352972788762,36.71204769669276
20160818,0.0,0.0,18.82647057537369,41.437021208563415,36.40486838898249,36.129293633474
20160819,0.0,0.0,21.07992132857445,40.648708193708146,36.60641318916058,35.675585736204305
20160822,0.0,0.0,17.12221932934466,40.26563084201721,36.796417961849,35.31747290248968
20160823,0.0,0.0,13.881769487065764,40.1582153043439,29.954184548845674,35.15069163640971
20160824,0.0,0.0,11.230381154484116,40.08921813258906,31.57099214729761,35.11299894173879
20160825,0.0,0.0,9.066634295814769,40.25680361061182,32.67483774378819,28.586874464279656
20160826,0.0,0.0,7.2946195219781345,40.61048789512984,33.743929850868255,29.333876292147835
20160829,0.0,0.0,5.830753192070209,41.669940813308045,34.62411910851122,30.671542388831778
20160830,0.0,0.0,4.625285328853503,42.69366628725047,35.29688236237807,24.94817777201537
20160831,0.0,0.0,3.635896158721709,43.639777127870786,35.86897701645444,20.264180320043145
20160901,0.0,0.0,2.821207635395761,41.852710362327336,36.559929977075235,16.44033745007975
20160902,0.0,0.0,2.156366077206813,40.413133042413705,37.00940591412786,19.718327756795528
20160905,0.0,0.0,1.6019717424067395,39.262082048841165,37.65326271803774,15.99574561105499
20160906,0.0,0.0,1.1522261468920845,31.983354867186982,38.10983030263785,12.947100755961504
20160907,0.0,0.0,0.7828796864416504,26.03253024149424,38.95949801652145,17.60192420303613
20160908,0.0,0.0,0.4784279681961384,21.164136985338253,39.720076207409065,14.247852701468512
20160909,0.0,0.0,0.5526518408080795,17.1799550839077,40.38849527987846,18.714540638417798
20160912,0.0,0.0,-6.420740479766335,13.917789177915083,32.90292610552132,15.158673263879548
20160913,0.0,0.0,-12.133017236241411,11.252113297193349,26.775928850716962,12.24561344875035
20160914,0.0,0.0,-16.651150735808123,9.07107534781309,21.761776294943566,9.865724087093577
20160919,0.0,0.0,-20.25238125660879,7.279393824457899,24.41940412022478,7.909981104086027
20160920,0.0,0.0,-22.715258781827675,5.816080806720497,19.832600002032514,6.323365269321822
20160921,0.0,0.0,-24.851894920520106,4.618733569544546,16.079751992404503,5.023371419063376
20160922,0.0,0.0,-26.439319437185645,3.6401534177675106,13.0140082804801,3.957741007597097
20160923,0.0,0.0,-27.646807041685772,2.8398708280755103,10.497814996737791,3.0858866952297683
20160926,0.0,0.0,-29.512700110398875,2.1860616809475397,8.434471612344774,2.3792421699479
20160927,0.0,0.0,-23.997765011631877,1.6580989900086296,6.746287948525792,1.7959456263688622
20160928,0.0,0.0,-19.488059027277664,7.20448649076069,5.364584385532754,1.3186890747819584
20160929,0.0,0.0,-15.797474662550423,11.498650804651664,4.232779915091299,0.9285093884165585
