,AD.SHF,AG.SHF,AL.SHF,AO.SHF,AP.ZCE,AU.SHF,BU.SHF,BZ.DCE,C.DCE,CF.ZCE,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,LU.INE,M.DCE,MA.ZCE,NI.SHF,OI.ZCE,P.DCE,PB.SHF,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SN.SHF,SP.SHF,SR.ZCE,TA.ZCE,UR.ZCE,V.DCE,Y.DCE,ZN.SHF
20160920,0.0,-44.68564020917329,17.058125937783725,0.0,0.0,-61.98908312151685,-14.676717748497198,0.0,-29.805539103061196,-9.759942906719516,-49.67621286331891,51.87403077357347,0.0,0.0,12.706078167578177,5.980023958800356,-14.252870970877543,-11.669067437664795,-5.113505183579559,4.431660783004833,-12.92401859094982,0.0,-27.47546675495025,1.801098294973172,-17.247630456320707,-21.818665515130625,14.107748005855932,-8.304518985210855,0.0,0.0,0.0,-7.707963793689728,0.0,-9.755128016760532,-14.365080312680272,-13.4410265173645,0.0,0.0,0.0,-14.82357395486901,0.0,-19.526600825108787,-24.45461511318072,0.0,22.558880997998024,-9.048448646861043,-2.367200079823533
20160921,0.0,-44.82343294814773,7.289955674912933,0.0,0.0,-31.02813880218868,-14.62093674141822,0.0,-28.68711836462837,-7.915140184816038,-50.03992096725019,51.21221627414469,0.0,0.0,12.731329475455633,5.980023958800356,-15.457490650723267,-12.539975967836495,-6.090921796764095,5.788565056798013,-13.381472102216565,0.0,-25.31954562281437,4.343999949583508,-18.66822668517287,-19.8577481372918,15.524391087558584,-2.121084551910575,0.0,0.0,0.0,-9.793163452508283,0.0,-11.560238241761434,-12.05076421733684,-13.071129695635712,0.0,0.0,0.0,-17.04013190643476,0.0,-19.279025606299847,-24.4171790465698,0.0,21.87646177404264,-6.919277708564122,3.025938516546101
20160922,0.0,-47.03819093744266,13.95756640884126,0.0,0.0,-4.590802689882312,-15.008286032565602,0.0,-28.06211711911728,-7.472425780505827,-50.64800617587527,50.89415113293106,0.0,0.0,12.76773252035678,5.980023958800356,-16.431147227741437,-13.232398130402308,-6.850637116138247,6.902577313862652,-13.805638521815837,0.0,-23.72997853376921,7.09922894511187,-19.920663713588805,-18.212014130687848,16.541091882280583,2.941135901234168,0.0,0.0,0.0,-11.543910840675228,0.0,-13.033016832224837,-9.949404406542554,-13.032883750493736,0.0,0.0,0.0,-18.85395603326696,0.0,-19.82401233090181,-25.51607750884056,0.0,21.30139758819677,-5.277678474214877,7.50047896233734
20160923,0.0,-48.7815504759432,18.88461099644995,0.0,0.0,15.96777328680442,-15.321637137257364,0.0,-27.725773617735285,-7.760632453495323,-51.517435882606,50.24959196832674,0.0,0.0,12.784666059142513,5.980023958800356,-17.43760922239074,-13.921615454322986,-7.488843997697012,7.800349269972325,-14.392289571506652,0.0,-23.334153382182823,9.302768338280904,-20.826204093909865,-16.00863892320434,17.828493206598484,7.047259764713576,0.0,0.0,0.0,-13.358477868186204,0.0,-14.369899420559427,-9.250177824892084,-8.355293069515069,0.0,0.0,0.0,-20.178574577262125,0.0,-20.28879563621268,-26.414646406674525,0.0,20.86282436977297,-3.041036850784772,1.045208812850488
20160926,0.0,-50.33077448216746,22.361603342335997,0.0,0.0,32.75916563489758,-15.566004947958287,0.0,-27.287973309355376,-8.82759612847817,-52.08080151611112,50.62738639555368,0.0,0.0,12.922757103492089,5.980023958800356,-18.091573886619518,-14.388504242372589,-7.964551951454862,8.499573521804528,-14.873014039280129,0.0,-25.523318969572117,11.071591185421896,-12.579850581111293,-15.214509528941198,17.9517058712618,10.3943150433242,0.0,0.0,0.0,-14.85374482974042,0.0,-15.295820698964336,-11.26099969827328,-4.5267973936981925,0.0,0.0,0.0,-21.525055381380984,0.0,-21.64154692846101,-27.15064140660958,0.0,20.63374015579884,-2.263255430820929,-4.235536173616265
20160927,0.0,-51.86696920333974,25.22108427877326,0.0,0.0,48.05802697978864,-16.01791239089548,0.0,-26.303227659493,-9.037923261680572,-51.99973118398701,51.38958257879803,0.0,0.0,13.101733467415697,5.980023958800356,-18.59546649991445,-14.991246929186618,-4.679565673359274,9.06715839089382,-15.273734280866366,0.0,-27.05144038983638,12.55922988641264,-5.181847117140459,-13.845231755964672,18.596038732395392,13.100467624737274,0.0,0.0,0.0,-16.089313270052205,0.0,-16.02615795773211,-13.014509381184652,-1.2282236879702166,0.0,0.0,0.0,-22.78184446027849,0.0,-20.710681491450107,-27.561009373013867,0.0,20.46966391811116,-0.6771589094640086,-8.332450164702797
20160928,0.0,-53.09086039967709,27.50496409523326,0.0,0.0,18.13441016509162,-16.424953996722138,0.0,-26.24384751566281,-9.48434239232597,-52.349058638514826,51.90852978033587,0.0,0.0,13.344585591023264,5.980023958800356,-18.92877318248245,-15.62035262335791,-1.984790988708773,9.525397010248222,-15.586608730931646,0.0,-26.777530659538503,14.033442570467471,0.7415063594603268,-12.633916377801018,18.827110358571694,15.08149401460684,0.0,0.0,0.0,-16.823846615162758,0.0,-16.73265754260192,-12.828531828316818,1.4102550848641806,0.0,0.0,0.0,-23.809913198424702,0.0,-18.211377057623302,-27.885813299561164,0.0,20.3694056707146,0.4087013270192418,-11.856077989723529
20160929,0.0,-53.34774807768017,29.3372183456515,0.0,0.0,35.05521678933924,-15.85499752496403,0.0,-26.272557397375707,-9.293352160422122,-52.19943540896399,52.09077377808527,0.0,0.0,8.04815662388191,5.980023958800356,-19.361782094843363,-16.171146103273895,0.2206124510049367,9.905801156020772,-16.68290724161291,0.0,-26.11811890336099,15.35480531609658,5.503847391521706,-11.967591189571284,18.62414193823549,16.67551260923378,0.0,0.0,0.0,-18.12467523762999,0.0,-17.28150675447356,-12.704826497973988,3.5513821879263703,0.0,0.0,0.0,-24.66651930662263,0.0,-15.505568601540324,-28.107666435167044,0.0,20.38213709326827,1.1644321940199207,-14.739511768206873
20160930,0.0,-53.626554993363165,30.773590614220844,0.0,0.0,48.88856044261615,-15.35584806325905,0.0,-26.550342354395507,-8.53765030410762,-51.25736047173444,52.45710316845407,0.0,0.0,3.6951816589165327,5.980023958800356,-19.851309815555904,-9.824309340408425,1.984184285737663,10.164889368139768,-17.48479318753242,0.0,-25.89003444674651,16.203735353119136,9.427888048533324,-11.318441895580971,18.602908870465956,17.798943353715106,0.0,0.0,0.0,-18.68956305178028,0.0,-17.910424817211968,-13.260273124040364,5.28733015226243,0.0,0.0,0.0,-25.41150187959655,0.0,-14.10868100577244,-28.37477693295372,0.0,20.39981963849698,2.1129026262293458,-17.088556381280828
20161010,0.0,-53.84688130932488,32.031523846949746,0.0,0.0,60.50803067954257,-14.94630555079245,0.0,-27.134129763803685,-6.900299035682912,-49.91361679000551,52.77356981326524,0.0,0.0,0.7032066398150052,5.980023958800356,-20.36619535309716,-4.744723976636702,3.580582304069541,10.489376907800672,-18.12130666711734,0.0,-25.40556658709185,16.83639449251006,12.592584416683254,-11.428215764777532,17.88665646788679,18.44494827859711,0.0,0.0,0.0,-19.15130754602441,0.0,-18.45582742699915,-13.6702646171486,6.803990782088086,0.0,0.0,0.0,-26.113991821443328,0.0,-12.83403103354746,-28.611854372103625,0.0,20.72321674260376,2.4450053129627447,-19.028872287898484
20161011,0.0,-38.031112398375065,32.08511711151994,0.0,0.0,60.404767641236845,-14.682415746867338,0.0,-26.086765770015145,-7.312752468735605,-46.60438536312236,53.16808570116803,0.0,0.0,-1.7421510658742918,5.980023958800356,-20.72127825888257,-0.6795374596996738,4.884449093398872,10.768204227631506,-17.61364259559784,0.0,-25.105320276927884,11.199847056867508,15.22882305938978,-11.158389742888303,17.973399300547783,19.55639676292608,0.0,0.0,0.0,-18.65974095471313,0.0,-11.33140113611628,-15.055798551084395,7.79432500616451,0.0,0.0,0.0,-26.787581438329795,0.0,-11.832723377717263,-28.71740940221485,0.0,20.52733767505046,3.0536608981790585,-21.04894152436156
20161012,0.0,-25.08783275510728,32.08383355859593,0.0,0.0,60.33943157051609,-14.293612989364266,0.0,-25.325287217283016,-7.078728497952642,-44.51093531567168,52.63193861281209,0.0,0.0,-3.89078715395593,5.980023958800356,-20.1767790374448,2.4855318286915997,5.9650830080128525,11.03100793138802,-17.165319337757563,0.0,-23.99480038857945,6.644737017590119,17.35328211485686,-9.231632132432075,19.338689020522363,20.462206213636044,0.0,0.0,0.0,-18.278846025188205,0.0,-5.974488623362144,-14.177804101000364,8.527849331447344,0.0,0.0,0.0,-28.021768946388452,0.0,-10.508356016533128,-28.30289480128435,0.0,20.300747823731555,5.095105504487457,-22.655217477297025
20161013,0.0,-14.11333215021563,32.908397498341536,0.0,0.0,60.85914228370559,-13.939817306561324,0.0,-24.96168509341945,-7.159110720868427,-42.50527804162949,52.10896458554254,0.0,0.0,-5.637925682592397,5.980023958800356,-19.68558558438632,5.026915008327928,6.913715236318575,11.349695631813576,-16.857219457355356,0.0,-23.755516730422816,2.798802938462197,19.054058272535883,-7.132598839945115,20.206596081464827,20.968668740494497,0.0,0.0,0.0,-17.99630353631467,0.0,-1.5529185032596935,-14.42204836396804,9.123398408172584,0.0,0.0,0.0,-28.94524586757019,0.0,-9.247242378449808,-27.91906141261625,0.0,20.13852072584913,6.598328925488605,-23.598064288406693
20161014,0.0,-5.090912373284578,33.55078149464815,0.0,0.0,61.224582253254745,-13.743320664751415,0.0,-24.61352107891577,-7.688305077497914,-40.146466232033305,51.18428215323023,0.0,0.0,-7.165562802430646,5.980023958800356,-19.305637529648845,7.146218025268775,7.680805606126707,11.600598120432316,-16.69703651420795,0.0,-23.77001851370045,-0.2954226748764416,10.802011067792105,-5.679383490463603,19.963472096805937,21.243849255508238,0.0,0.0,0.0,-17.75563550257179,0.0,2.0659735375980386,-15.395146924711137,9.570447974504203,0.0,0.0,0.0,-29.66743798374777,0.0,-7.142355118227964,-27.23416149207292,0.0,20.20462822805032,6.858200562567214,-24.38947490697528
20161017,0.0,2.536053120724876,34.06351797112339,0.0,0.0,62.394971488954745,-13.583081875606124,0.0,-23.887364831555065,-8.39902716025134,-37.02267941151333,50.21162266229167,0.0,0.0,-8.47538470616238,5.980023958800356,-12.145965435857589,9.248989861952122,9.007607940336785,11.97812372709362,-16.566378712328017,0.0,-24.02548671755472,-2.8481173313758985,4.053341595882808,-3.6708734539554055,19.87265130859131,21.597753672767844,0.0,0.0,0.0,-17.55513233743412,0.0,5.577224959177405,-16.32531096034661,9.872177365240322,0.0,0.0,0.0,-30.15559442919901,0.0,-5.991002097192556,-26.735532566683247,0.0,20.446997090777018,7.370459545160778,-25.01053857366569
20161018,0.0,8.763024106765025,34.10301773779004,0.0,0.0,63.30623604384889,-13.18458457448084,0.0,-22.95019809270283,-7.003648029688626,-34.17062264228258,49.53747438444815,0.0,0.0,-9.312910072980914,5.980023958800356,-6.268702110915245,10.963543217049864,10.074770363947922,12.164885385458524,-16.53366815748519,0.0,-23.737809746135145,-4.928235053427033,8.097012347457405,-0.9276100678063768,20.526036378178684,21.96026173211544,0.0,0.0,0.0,-17.362911597193055,0.0,8.370343015672713,-15.621163675713303,10.0984286818975,0.0,0.0,0.0,-30.455574835104983,0.0,-4.333819030679575,-26.299291804190148,0.0,20.391245307701663,9.123663347399935,-15.409441340982951
20161019,0.0,13.760635511198773,34.13485976876124,0.0,0.0,63.86212543401467,-12.858778458122622,0.0,-21.279535034273486,-5.401076458824781,-31.64793367697351,48.98105539202477,0.0,0.0,-10.00176941136908,5.980023958800356,-1.4787078656672763,12.294820784960162,11.1567333973972,12.372581029624577,-16.24814141175225,0.0,-22.595057517238494,-6.669430585558526,11.412856689022316,1.038216631843316,20.41774815794292,22.26469767085879,0.0,0.0,0.0,-16.984803169011414,0.0,10.6532580819114,-14.967063334617052,10.287456825967014,0.0,0.0,0.0,-19.148118106832516,0.0,-2.4250708229338653,-25.902654265536885,0.0,20.300986792264304,10.39096932066474,-7.654434149888248
20161020,0.0,18.10396852777573,33.794027137368715,0.0,0.0,64.31007218522231,-12.860124413559102,0.0,-19.893416107632447,-5.163079965996655,-29.126098306835942,49.18007914912071,0.0,0.0,-10.744645435256986,5.980023958800356,2.738547343166683,13.756956675878776,12.895095551911016,13.036427489156395,-16.414014763226913,0.0,-21.802874439369504,-8.074318501753735,15.064363162585924,3.471749815650778,20.46793479412476,22.819705004852477,0.0,0.0,0.0,-16.835905299685816,0.0,13.197494527916565,-14.86514610944007,6.48948382883245,0.0,0.0,0.0,-5.299715182339849,0.0,-1.5164620263813469,-26.108943817844235,0.0,20.207834286233123,12.092715106335238,-0.6930590976942641
20161021,0.0,21.68681224804484,33.49454569572118,0.0,0.0,64.39021432422919,-12.578881370746076,0.0,-18.91265434878474,-4.727287683360339,-26.477903089826107,50.00578877469967,0.0,0.0,-11.487499663732454,5.980023958800356,6.113701257161026,15.028213609543611,14.73244054931019,13.572060017933108,-16.53155047974483,0.0,-19.987559987673823,-9.154074723261983,18.109086569476283,5.154275156518039,20.374253187438114,23.33680922394809,0.0,0.0,0.0,-16.66372201946195,0.0,15.17360963150082,-13.282654413661342,7.236097205774614,0.0,0.0,0.0,5.931488576887143,0.0,-0.8506389320879486,-25.63427100576472,0.0,20.214403310766905,13.194471709871149,4.974551984004312
20161024,0.0,24.577501172635724,33.64808489928302,0.0,0.0,64.4822921134889,-12.348799952904251,0.0,-17.634753478344674,-4.392436168611425,-24.26939979180409,50.61245688936484,0.0,0.0,-12.043686786144498,5.980023958800356,8.816277740376021,16.081039118867544,16.453771440015732,14.015361190473216,-16.633335244472153,0.0,-18.617903942423627,-9.996089306392747,20.450121448331885,6.200685522493457,20.30115400885409,23.56401084278871,0.0,0.0,0.0,-16.520740790539687,0.0,16.81633414218052,-12.122938958349074,4.021770937836371,0.0,0.0,0.0,13.702305718467215,0.0,0.8035052670702943,-25.112790242070734,0.0,20.023495997695413,14.01540230519775,9.780192266018398
20161025,0.0,26.90824197767933,33.21019450375134,0.0,0.0,64.54214238461627,-12.1839833785382,0.0,-16.942018089350288,-4.774828039966036,-22.45961089993175,52.33535062016963,0.0,0.0,-12.539212470139868,5.980023958800356,11.080810353915355,16.85035795512682,17.8714663976374,14.382600614222758,-16.700122038588283,0.0,-17.3066804202989,-10.7887488423985,22.270440690035013,8.04361893333494,21.20410712095229,23.742912672573453,0.0,0.0,0.0,-16.393702724828557,0.0,18.24669882450389,-12.555927415874226,5.330131305359351,0.0,0.0,0.0,20.17784325541548,0.0,3.9821551017823937,-24.61872333781462,0.0,20.091014620282586,15.733062587619727,13.72399631452737
20161026,0.0,28.786511904186483,32.301454017967714,0.0,0.0,64.54813176823993,-12.007579853301076,0.0,-17.36654616006766,-5.407246398496141,-21.80605950103197,51.74430153737507,0.0,0.0,-12.96011009647254,5.980023958800356,12.672023100258944,17.071202984352293,18.24820378843334,14.605647034428213,-16.779305712179482,0.0,-17.258704078240452,-6.28485325276925,24.09219972821304,9.79559315711571,21.81179007733694,23.365264814207187,0.0,0.0,0.0,-16.047641968776524,0.0,18.928462191284837,-14.202274550299302,6.42841571173376,0.0,0.0,0.0,24.998845185843354,0.0,6.248573859937545,-24.251208460211725,0.0,20.03358256040637,17.53020980628769,15.61405372977456
20161027,0.0,30.383879829130738,31.2738563415139,0.0,0.0,64.47242726260416,-11.792700017052525,0.0,-15.591609990585813,-5.280558955804232,-19.93135756153947,50.99760627339513,0.0,0.0,-13.30136967104968,5.980023958800356,13.926127970181373,17.256626359429934,18.635011483193864,14.57124460396582,-16.80649527166518,0.0,-17.036323034698018,-2.544244421280047,25.541481881978477,11.246360215161094,22.57170681518389,22.97204865765971,0.0,0.0,0.0,-15.681626797992228,0.0,19.29694258441056,-14.87460763993185,7.3284823226696,0.0,0.0,0.0,28.634976931954068,0.0,7.847832162950343,-23.92990185425823,0.0,19.84919565659461,18.96574361021179,17.109955770567755
20161028,0.0,31.791020729523996,30.350501256587957,0.0,0.0,64.69558027786474,-11.608208208347836,0.0,-13.152199970583494,-4.133446008287169,-18.323580591941123,50.77892266905093,0.0,0.0,-13.4655132273138,5.980023958800356,14.963157021403465,17.48443911619931,18.580599513526067,14.364500835621255,-16.871459023708436,0.0,-16.15544249845023,0.5252422833256529,27.062665561357324,11.693219611850967,22.14460414645849,22.686884908023305,0.0,0.0,0.0,-15.366831079785884,0.0,19.50093090414158,-14.62308442659656,8.101148723153484,0.0,0.0,0.0,32.08741665528056,0.0,9.401544119134646,-23.64730951432353,0.0,19.698815664758097,19.16523526727574,18.33750761339082
20161031,0.0,32.957743833077494,29.40582433429328,0.0,0.0,64.8911321848236,-11.35966352094947,0.0,-12.052233576813096,-3.711314823804161,-17.97003735643155,50.0866793728885,0.0,0.0,-13.54953661897604,5.980023958800356,15.736906081295984,17.473912587035567,18.21073242738964,14.034519598670112,-16.65293814264171,0.0,-16.511569732632967,3.008197323436526,27.91061052921907,12.475003281780715,21.869522154915234,22.4670618323624,0.0,0.0,0.0,-10.238242108881732,0.0,19.39901143114697,-15.401791532760315,8.733932985153992,0.0,0.0,0.0,33.934328062892014,0.0,10.617551778816653,-23.35669191207769,0.0,19.174970919754426,19.67343709775524,19.298056804388864
20161101,0.0,33.90472885373666,28.663812204350386,0.0,0.0,64.94927947398767,-11.156283662455053,0.0,-11.026965452079011,-2.7685882996157,-16.942774259991012,49.54267250594989,0.0,0.0,-13.615314087270198,5.980023958800356,16.278893067438126,17.52109047062262,17.84241607338663,13.732945914222528,-10.800420196412094,0.0,-17.23876991107873,4.834928224156937,28.54889728853911,13.922637164816972,22.366108214808072,22.33442582021335,0.0,0.0,0.0,-6.196149927874169,0.0,19.31839354240904,-16.041560384134314,9.268599276864782,0.0,0.0,0.0,35.38963121280859,0.0,12.18026430231897,-23.28349313960976,0.0,18.531240159734136,20.72329339325305,20.28020413338096
20161102,0.0,34.63633835209442,28.03244411117884,0.0,0.0,64.9565111036245,-10.988906042458485,0.0,-10.330593577195293,-2.415217707677712,-16.096763961407238,48.89868221634372,0.0,0.0,-13.309820873973116,5.980023958800356,16.930149863231954,17.73247121050914,17.48355424861907,13.512918992531713,-6.009784864432205,0.0,-18.04608762938717,6.252361940005474,29.29876257337449,15.181832769012642,22.151248896723217,22.326545500869106,0.0,0.0,0.0,-2.9408170560026834,0.0,19.55486572352029,-16.31540880187399,9.719160180436884,0.0,0.0,0.0,36.09964434482055,0.0,13.64391638087292,-23.01833144701708,0.0,17.93505300900239,21.377829413209984,21.03807983894765
20161103,0.0,35.0435522701725,26.560237923908684,0.0,0.0,64.76864968292237,-11.282808265753822,0.0,-9.997196703901306,-2.720757792580461,-15.756076786321694,48.4033727088205,0.0,0.0,-13.019986588838796,5.980023958800356,17.46605713966515,17.591653473448158,17.128140584142333,13.278471110725432,-2.297513808337385,0.0,-20.02064731211497,7.19949493018462,29.666129231040397,14.87868920686284,21.08480525139305,22.20845965009913,0.0,0.0,0.0,-0.4814234528523675,0.0,19.714564336801413,-17.94601823753482,10.001708764254085,0.0,0.0,0.0,36.005232392941465,0.0,14.663519809290277,-22.61335316476028,0.0,17.42212222793506,20.959258122965597,21.360247800683265
20161104,0.0,35.37192962936071,25.319830472821955,0.0,0.0,64.60022099786036,-11.527913246345523,0.0,-9.046613314562611,-2.3235586545736737,-14.805041715417197,47.6849206123589,0.0,0.0,-8.554662423547352,5.980023958800356,18.014518814982395,17.471547897126328,16.863414167386843,13.1025860600698,0.7410508083094544,0.0,-22.255688673349685,7.9960518482057745,29.82085022036177,14.394854732729677,20.00599942072977,22.20492128792465,0.0,0.0,0.0,1.5493271511209117,0.0,19.65778046014512,-19.47314947706841,10.252994149249965,0.0,0.0,0.0,35.609884796067675,0.0,15.883604286489412,-22.27788230326297,0.0,17.011650200319668,20.243858009824443,21.58532810109316
20161107,0.0,35.54164360291335,24.249154606936457,0.0,0.0,64.41621036113332,-11.508989603058552,0.0,-8.759182593395733,-2.56285440092697,-14.766627028658746,47.085194341746735,0.0,0.0,-4.289732484736821,5.980023958800356,18.644555066249808,17.688841549278596,16.361568562250458,12.821310478496285,3.0597489595381777,0.0,-24.026659476592396,8.479099473510514,29.97033896841146,13.005753439449364,18.612659989154057,22.51142630409982,0.0,0.0,0.0,3.078497277688153,0.0,19.76620993060214,-21.19004206251696,10.452040735133624,0.0,0.0,0.0,34.18775352449105,0.0,15.869817717611618,-21.90133210805467,0.0,16.545994196484926,19.08722151292113,21.76729960873912
20161108,0.0,42.92932586566352,23.51037590982796,0.0,0.0,82.62693074926317,-11.483600200162975,0.0,-8.311517448986631,-2.7765662058195715,-15.049482628154855,44.573591084138805,0.0,0.0,-1.1656204276061182,5.980023958800356,18.45075725941853,17.59598975528265,15.829820162031371,12.313776928512215,5.403184697310551,0.0,-24.31313356831905,9.10804700161358,28.09361332341886,12.772086694339924,18.47492195777622,22.833148714153005,0.0,0.0,0.0,4.446008264247052,0.0,18.928579250394662,-21.30966253244665,10.471172487988598,0.0,0.0,0.0,32.465140010134895,0.0,15.435654562085048,-21.57414343841842,0.0,16.271241476227107,18.687198373524748,21.855257398841616
20161109,0.0,49.08549546487351,22.916115604993696,0.0,0.0,96.98209622797236,-11.44134774621103,0.0,-6.07555253903759,-2.589658476258349,-13.593802071243616,42.69043912382498,0.0,0.0,1.30547103685627,5.980023958800356,18.29762618852861,17.51069826927133,15.203322902442398,11.593302101004449,7.231185963922593,0.0,-23.82375753997546,9.60524280792932,26.47351893627074,12.178161195341051,18.509190985607123,22.84063801562457,0.0,0.0,0.0,5.479664662288331,0.0,18.141945933652483,-20.39441834588655,10.370094219194035,0.0,0.0,0.0,30.966858875748585,0.0,14.342380780374782,-21.57922948260532,0.0,15.815718508793092,18.32816508364342,21.953391708973463
20161110,0.0,51.66775436772189,22.439628402800064,0.0,0.0,96.38444413525929,-11.483259730773218,0.0,-3.991284912175094,-2.38963002686331,-12.116717007167328,40.40959576895822,0.0,0.0,3.2919361242462086,5.980023958800356,17.71070914491305,16.851030360152446,14.226094574104536,10.821979610150278,8.562322665531216,0.0,-23.96755249810285,9.979884837538403,25.171396223018103,11.537778073885804,18.18365482551061,23.04492416590515,0.0,0.0,0.0,6.255751721925787,0.0,17.091941354757548,-20.26942993496488,10.28514515789868,0.0,0.0,0.0,29.809366766578435,0.0,13.007331481875829,-21.546765308860984,0.0,15.305569418230656,17.28729790386084,22.380536082657127
20161111,0.0,53.78960298833713,21.64438933886279,0.0,0.0,92.72264728872946,-7.4669808613663635,0.0,-0.2282447934804123,-1.7167154330521968,-9.153966772243036,36.98625840938271,0.0,0.0,4.9823743803461,5.980023958800356,17.175834902227674,15.989014553604846,13.307196225719409,10.120403184233052,9.699289017181718,0.0,-23.12239488513328,10.275710567775514,23.66812780980869,11.146035446573324,17.89014054469141,22.733831946121903,0.0,0.0,0.0,6.97123938926454,0.0,16.20133956847775,-18.448275783251784,10.109577876108665,0.0,0.0,0.0,28.82987149314088,0.0,11.90880139169226,-21.36872519776209,0.0,14.77354296525846,16.182678735612097,21.90672469439177
20161114,0.0,55.493303239109416,20.99208312991008,0.0,0.0,88.51577156823309,-4.212896138491954,0.0,4.054947168887438,-0.0096446448783456,-7.191691125325863,33.38260274752504,0.0,0.0,6.334926662423574,5.980023958800356,16.59287312442219,15.210214512284766,12.556412321056916,9.550641991285634,10.627804532494109,0.0,-21.65677959976245,10.416162019003943,22.44245696536113,11.295224105491355,17.813742471287846,22.47421748413252,0.0,0.0,0.0,7.559875905565339,0.0,15.358151519498971,-15.77944404240266,9.95135618304912,0.0,0.0,0.0,28.12770984665866,0.0,11.471670193198255,-14.474807971193112,0.0,14.302100073072353,15.814501436616483,21.515725233864224
20161115,0.0,39.50023944084697,20.521387238924603,0.0,0.0,82.33543286520936,-4.910709362899346,0.0,9.032609589375753,-0.3631994018750528,-4.696194557548639,30.210516168624743,0.0,0.0,7.082083943512304,5.980023958800356,15.78793006372497,14.58155946709364,11.942211382955572,9.071179209424695,10.901010471902737,0.0,-20.93888016212851,6.874864013195992,20.976103294190438,10.220453778338086,16.341306739077492,22.254129305851112,0.0,0.0,0.0,7.774331602982702,0.0,14.31338425959558,-14.84112993936887,9.512442954434674,0.0,0.0,0.0,26.428255375495905,0.0,11.74372748773243,-13.549532013350229,0.0,13.82012786873567,14.513051726040809,21.16914505332413
20161116,0.0,26.36004492103464,19.72356622766197,0.0,0.0,77.09833124692283,-5.4683550645806775,0.0,12.570031491714165,-0.3765317628440695,-2.971480595470199,27.267813433851483,0.0,0.0,4.050176601171199,5.980023958800356,14.91191608910349,13.702476194312185,11.043713397461984,8.518594619882588,11.137481680613268,0.0,-19.75761763327517,3.99746801837164,19.748542385051344,9.334995697875671,15.276606362605616,22.0740751025817,0.0,0.0,0.0,7.965683931492917,0.0,13.381957319532724,-13.67245367948402,9.143582413676969,0.0,0.0,0.0,24.89667744714981,0.0,12.760341132928046,-12.791297588004548,0.0,13.420967712997657,14.176360826103764,20.81424028195423
20161117,0.0,15.613950201098554,19.076369521193087,0.0,0.0,72.78126641092358,-3.0702635383298187,0.0,14.831182132282684,0.5932257858655777,-2.378343479360672,24.866870442198284,0.0,0.0,5.032833716334566,5.980023958800356,14.183705765604502,12.919667250073362,10.297470482701948,8.067394135594204,11.331942427229931,0.0,-18.29036170958848,4.828774209975879,18.76122200459576,9.37625871972748,15.425848651251648,21.86954956921235,0.0,0.0,0.0,8.120690808351045,0.0,12.600858299333265,-11.91433676885719,8.822439018715253,0.0,0.0,0.0,23.651397495333267,0.0,13.168862253257643,-12.160303861247948,0.0,13.093215118292582,14.86458605205467,20.558090884910165
20161118,0.0,18.72934041992768,18.49894831530928,0.0,0.0,69.35658656010963,-1.0424090368094296,0.0,17.162529113529715,1.671443041699636,-1.513563797091546,22.80980123121315,0.0,0.0,5.838829168715047,5.980023958800356,13.596126281485384,12.269463497316552,9.680114822711646,7.70184009952998,11.481031962068744,0.0,-17.122014875565878,5.429141559268614,17.905505280259945,9.210589344510222,15.46004134183993,21.261288018968248,0.0,0.0,0.0,8.251979329960937,0.0,11.96830071573662,-10.353862697368246,8.555772382313092,0.0,0.0,0.0,22.431963303825444,0.0,13.11874157028469,-11.685092618535728,0.0,12.679470407085828,15.118380575504336,19.94458292126273
20161121,0.0,21.29249105565304,18.00895647507659,0.0,0.0,66.3756995272559,0.6143779845843497,0.0,18.773770442854605,2.7135174755651468,-0.6598040312564353,21.14081204620667,0.0,0.0,6.484800614820355,5.980023958800356,13.098069654359673,11.594145128275244,9.15369947406959,7.358036765783177,11.49095472871179,0.0,-15.7469497490816,5.924030979142899,17.25295400730431,9.628260014841668,15.76030023921152,20.83024066419589,0.0,0.0,0.0,8.30373889971857,0.0,11.431826205345669,-8.996211627521378,8.317530259374683,0.0,0.0,0.0,21.449205437593143,0.0,13.43990013573742,-11.30232289461751,0.0,12.0360044015934,15.710219330073196,19.450486466672576
20161122,0.0,23.39078265902561,17.53603789001623,0.0,0.0,63.83200263627083,1.906718708637492,0.0,19.93992392753501,3.827053647299517,-0.0283941850922093,19.76411242552832,0.0,0.0,7.016758655066668,5.980023958800356,12.672195396612638,11.043402951103769,8.722434735784637,7.07525850483893,11.45967068321519,0.0,-14.344468519542158,6.242886297751102,16.72330471744871,10.142629550128284,16.437588819408887,20.425350496121347,0.0,0.0,0.0,8.322774812892773,0.0,10.962482469067602,-7.149245352988203,8.038911337795067,0.0,0.0,0.0,20.58091590574312,0.0,14.434661030857283,-10.98293660995971,0.0,11.5348566091649,16.704533955290742,19.015469074703628
