,AD.SHF,AG.SHF,AL.SHF,AO.SHF,AP.ZCE,AU.SHF,BU.SHF,BZ.DCE,C.DCE,CF.ZCE,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,LU.INE,M.DCE,MA.ZCE,NI.SHF,OI.ZCE,P.DCE,PB.SHF,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SN.SHF,SP.SHF,SR.ZCE,TA.ZCE,UR.ZCE,V.DCE,Y.DCE,ZN.SHF
20110712,0.0,0.0,23.69259112571388,0.0,0.0,-33.46832791636426,0.0,0.0,-15.300261558030428,0.9966263374636998,0.0,-10.25821449897533,0.0,0.0,0.0,17.639923172530082,0.0,0.0,-15.21992239911901,0.0,-6.6901042094197205,0.0,-0.453348097551477,0.0,0.0,0.0,-2.648163789033504,-9.89233546358041,0.0,0.0,0.0,0.0,0.0,-12.074986684776604,0.0,0.6885211847986976,0.0,0.0,0.0,0.0,0.0,-4.561622699469131,-5.38805629695629,0.0,-10.474368060631498,-0.058612569877501894,0.7414742609551178
20110713,0.0,0.0,24.092954784699128,0.0,0.0,-32.67060047503475,0.0,0.0,-14.99037181083211,0.9696012006521895,0.0,-10.534462449764645,0.0,0.0,0.0,17.582976209688802,0.0,0.0,-14.908878163677437,0.0,-4.326607473871272,0.0,-0.06376641382951072,0.0,0.0,0.0,-2.4415058504130482,-10.215359825072458,0.0,0.0,0.0,0.0,0.0,-7.076545432713326,0.0,-0.15424050963972333,0.0,0.0,0.0,0.0,0.0,-4.909927225181817,-5.527950147701549,0.0,-10.548845854524714,0.4791300149735418,-1.578354187479117
20110714,0.0,0.0,24.28273082404063,0.0,0.0,-32.0799900802565,0.0,0.0,-14.103396385123505,1.0434359654209902,0.0,-10.735012571951462,0.0,0.0,0.0,17.547516857021478,0.0,0.0,-14.70259391322465,0.0,-4.670549419736663,0.0,-0.005510659783410598,0.0,0.0,0.0,-2.52924193939742,-10.479951599422604,0.0,0.0,0.0,0.0,0.0,-2.987082085913938,0.0,-0.84315930416736,0.0,0.0,0.0,0.0,0.0,-4.978390290841709,-5.629874316699709,0.0,-10.630466812668285,0.8165883606120394,-3.4616824087417317
20110715,0.0,0.0,24.145254495746133,0.0,0.0,-31.217057898508813,0.0,0.0,-13.225908432965019,1.0652163820245666,0.0,-10.827359723972073,0.0,0.0,0.0,17.35597054628454,0.0,0.0,-14.506829214986542,0.0,-4.952845030175764,0.0,0.5803717320470507,0.0,0.0,0.0,-2.3149337395841294,-6.792820899208699,0.0,0.0,0.0,0.0,0.0,0.3057470396227649,0.0,-1.3715113924010827,0.0,0.0,0.0,0.0,0.0,-5.071544964317932,-3.835942087244253,0.0,-10.615110866464434,1.203561203315374,-0.9077042654303084
20110718,0.0,0.0,24.780791493170934,0.0,0.0,-30.404502930298978,0.0,0.0,-12.786228121570225,1.1573709507733496,0.0,-10.921119071534886,0.0,0.0,0.0,17.604953042728926,0.0,0.0,-14.402088066334898,0.0,-5.241068164257918,0.0,0.8973974822209849,0.0,0.0,0.0,-2.394812487666361,-3.6831604277285814,0.0,0.0,0.0,0.0,0.0,3.000716835498483,0.0,-0.43428011332444705,0.0,0.0,0.0,0.0,0.0,-4.8872004259532575,-2.3637839543172836,0.0,-10.610348312456487,1.332631796110451,1.3550027828411024
20110719,0.0,0.0,25.178777236277874,0.0,0.0,-29.682670037581413,0.0,0.0,-12.602394413436945,1.6329305742634814,0.0,-10.951121077586269,0.0,0.0,0.0,17.742550225236492,0.0,0.0,-14.315451528130914,0.0,-3.0994413686672875,0.0,0.9879728572751812,0.0,0.0,0.0,-2.5990307409706808,-1.1534629504107778,0.0,0.0,0.0,0.0,0.0,5.4796238926978775,0.0,0.33400092093343414,0.0,0.0,0.0,0.0,0.0,-4.4590544610455884,-1.1613029489432378,0.0,-10.600763850361144,1.416702259936167,3.1622194212118884
20110720,0.0,0.0,25.075065811029575,0.0,0.0,-28.934861736741773,0.0,0.0,-12.644206116073809,1.911749998163536,0.0,-11.081211885413818,0.0,0.0,0.0,17.931105797961614,0.0,0.0,-14.449399240708043,0.0,-3.8394747626466295,0.0,0.7662256426256601,0.0,0.0,0.0,-3.3459718336439126,0.9694492591686603,0.0,0.0,0.0,0.0,0.0,7.773756618199212,0.0,0.9596768703922643,0.0,0.0,0.0,0.0,0.0,-4.372463269479944,-0.17532062297895004,0.0,-10.84685581198491,0.9912384983143764,4.748601736017492
20110721,0.0,0.0,25.137106756234463,0.0,0.0,-28.31158400898153,0.0,0.0,-11.318499946186066,2.017224867377523,0.0,-11.176940490450809,0.0,0.0,0.0,18.175809674349498,0.0,0.0,-14.618222794262087,0.0,-1.8369334158054678,0.0,0.6594606131469309,0.0,0.0,0.0,-4.00105072923744,2.852053575905266,0.0,0.0,0.0,0.0,0.0,9.680617028757263,0.0,1.455849636727927,0.0,0.0,0.0,0.0,0.0,-4.172510828244436,0.6268912217594894,0.0,-11.071251618777817,0.6848534739027481,5.952350227393234
20110722,0.0,0.0,25.168014127395125,0.0,0.0,-27.581526414721093,0.0,0.0,-10.40996863682995,1.5322140435476752,0.0,-11.298146663038551,0.0,0.0,0.0,18.292902015705476,0.0,0.0,-14.756512615149207,0.0,-2.775586444003463,0.0,0.49631679811639706,0.0,0.0,0.0,-4.504832616379586,4.433482761418276,0.0,0.0,0.0,0.0,0.0,11.365285707887814,0.0,1.913018854971505,0.0,0.0,0.0,0.0,0.0,-4.180688463244032,1.2950302480018616,0.0,-11.259552560874017,0.5295372675508578,6.9201889538504675
20110725,0.0,0.0,24.79164267184418,0.0,0.0,-26.924228360394874,0.0,0.0,-9.763834563439062,1.4404820989552456,0.0,-11.362962782017368,0.0,0.0,0.0,18.425943546042763,0.0,0.0,-15.206107979841242,0.0,-3.541596704230801,0.0,0.7083080845335528,0.0,0.0,0.0,-4.614353446447361,5.618033096228496,0.0,0.0,0.0,0.0,0.0,12.847178503385205,0.0,2.298851507239566,0.0,0.0,0.0,0.0,0.0,-3.9480326755875983,1.8507546175604124,0.0,-11.481669398037393,0.6696025200363396,7.657621604438514
20110726,0.0,0.0,24.331428893681853,0.0,0.0,-26.518945412478324,0.0,0.0,-9.376926023917855,1.5314117343812537,0.0,-11.430182326590113,0.0,0.0,0.0,18.747089608653106,0.0,0.0,-15.686000183988272,0.0,-4.1205267591031225,0.0,0.8185771726359472,0.0,0.0,0.0,-4.613506492987143,6.6053546072722655,0.0,0.0,0.0,0.0,0.0,14.08424954742546,0.0,2.6151749615861988,0.0,0.0,0.0,0.0,0.0,-3.7914792992863755,2.305947443451124,0.0,-7.12612617784896,0.8788208460238247,8.236397895907595
20110727,0.0,0.0,23.98134870024696,0.0,0.0,-26.453715855536185,0.0,0.0,-9.237627442664383,1.0944755335391276,0.0,-11.537208497476728,0.0,0.0,0.0,19.63343006591363,0.0,0.0,-16.104755112427085,0.0,-4.612631326254902,0.0,0.7408857964184182,0.0,0.0,0.0,-4.83341629215916,7.493185507596111,0.0,0.0,0.0,0.0,0.0,14.8419844032382,0.0,3.065729215885652,0.0,0.0,0.0,0.0,0.0,-3.959028994167701,2.7942598289377054,0.0,-7.931755916327473,0.8920174986144478,4.745897372131699
20110728,0.0,0.0,22.561157144684486,0.0,0.0,-26.347642064281956,0.0,0.0,-8.903513755802015,0.6616568050014795,0.0,-11.51177260142234,0.0,0.0,0.0,20.351280742477783,0.0,0.0,-16.448387058818458,0.0,-2.673033360402817,0.0,0.7021706222787817,0.0,0.0,0.0,-4.82610069935953,8.166189384348876,0.0,0.0,0.0,0.0,0.0,15.454213440832762,0.0,3.4291059502830588,0.0,0.0,0.0,0.0,0.0,-3.9918960704009376,3.191742263760997,0.0,-4.539975554064952,0.9574960628867296,5.778946454727402
20110729,0.0,0.0,21.1693845074994,0.0,0.0,-26.26224357535806,0.0,0.0,-8.427693406218193,0.5465554119837417,0.0,-11.536438391602239,0.0,0.0,0.0,20.863680264536455,0.0,0.0,-16.74154381294746,0.0,-1.0906794238193125,0.0,1.0204691770328238,0.0,0.0,0.0,-4.908738780465852,8.711525500189628,0.0,0.0,0.0,0.0,0.0,15.959852654945648,0.0,3.717983881719609,0.0,0.0,0.0,0.0,0.0,-3.8433005674912355,3.5167988041277938,0.0,-1.7645352045579676,0.8833907474292484,6.613735198825581
20110801,0.0,0.0,20.03036425469947,0.0,0.0,-26.099916320488195,0.0,0.0,-7.753726259807087,0.42236878604990974,0.0,-6.937614333114923,0.0,0.0,0.0,21.38074513899116,0.0,0.0,-17.09497320654969,0.0,0.20676181897604848,0.0,1.6046538774313917,0.0,0.0,0.0,-5.088493801860614,9.205438403882958,0.0,0.0,0.0,0.0,0.0,16.411197983255203,0.0,3.9191997915199597,0.0,0.0,0.0,0.0,0.0,-3.5899118501970615,3.733127488365265,0.0,0.5793695166615721,0.8506924660902302,7.298750842067311
20110802,0.0,0.0,19.039295211638752,0.0,0.0,-26.118437830643927,0.0,0.0,-7.402685272932427,0.4977788455609377,0.0,-8.170878238343978,0.0,0.0,0.0,21.998612646524553,0.0,0.0,-17.479954254992343,0.0,1.255720982830745,0.0,2.290412298176769,0.0,0.0,0.0,-4.8785220155670865,9.562028721701184,0.0,0.0,0.0,0.0,0.0,16.95306279680218,0.0,4.078868279739154,0.0,0.0,0.0,0.0,0.0,-3.003200797936966,3.924152785098794,0.0,2.3510722484501594,1.2718175563123548,7.806986867428353
20110803,0.0,0.0,18.118921491176064,0.0,0.0,-26.07774117622642,0.0,0.0,-7.161941947451344,0.3575543003156277,0.0,-9.216624332004892,0.0,0.0,0.0,22.66782932766615,0.0,0.0,-18.14457324586563,0.0,2.4633829281710704,0.0,2.6698368332435796,0.0,0.0,0.0,-4.573913871957741,9.902509062927727,0.0,0.0,0.0,0.0,0.0,17.785986457314213,0.0,2.3671268923482076,0.0,0.0,0.0,0.0,0.0,-2.473962067183283,4.049801163924206,0.0,4.22726706087955,1.5891199585770286,8.27760282869292
20110804,0.0,0.0,17.249236557688857,0.0,0.0,-26.09195468027309,0.0,0.0,-7.32741863708489,0.21491763355123722,0.0,-9.775272980609323,0.0,0.0,0.0,13.711305955617028,0.0,0.0,-18.686531937704256,0.0,0.5875376975666953,0.0,3.129556030487967,0.0,0.0,0.0,-4.039036462842514,9.960557462929241,0.0,0.0,0.0,0.0,0.0,18.506972387785837,0.0,0.9986546469654697,0.0,0.0,0.0,0.0,0.0,-1.764275527928527,4.152958219194021,0.0,5.550549354573383,2.1946690294667093,5.096469764924749
20110805,0.0,0.0,16.507768750348287,0.0,0.0,-25.471685577319057,0.0,0.0,-7.570167823978735,-0.1432214567131919,0.0,-5.745261095361039,0.0,0.0,0.0,15.972619037794574,0.0,0.0,-20.23197351975991,0.0,-0.9262513926663274,0.0,3.336769167550372,0.0,0.0,0.0,-3.9944100403403615,10.009399281736139,0.0,0.0,0.0,0.0,0.0,19.14219594296864,0.0,-0.12410719877769101,0.0,0.0,0.0,0.0,0.0,-1.3963771092228339,4.234356293877812,0.0,6.638186785260108,2.3725870736804233,2.4914760544775514
20110808,0.0,0.0,15.562161314712597,0.0,0.0,-24.98371547124009,0.0,0.0,-7.96313593575711,-0.44461818734152436,0.0,-2.4711763893692344,0.0,0.0,0.0,17.621255676356103,0.0,0.0,-22.675263972325805,0.0,-1.9814239634366664,0.0,3.392469362466491,0.0,0.0,0.0,-3.969187970138566,10.01949000985785,0.0,0.0,0.0,0.0,0.0,19.643965296392505,0.0,0.8390056008500363,0.0,0.0,0.0,0.0,0.0,-0.9981409169389167,4.2960145210738725,0.0,7.5071695285600635,2.4797934727024256,0.3765235823852355
20110809,0.0,0.0,14.31916959179454,0.0,0.0,-24.534040081111506,0.0,0.0,-8.241292082368947,-0.471850118553929,0.0,-0.40640243250514924,0.0,0.0,0.0,19.01195826561358,0.0,0.0,-24.607927227078083,0.0,-0.7378123106401908,0.0,3.354977017465728,0.0,0.0,0.0,-3.760936737810906,9.6836991491794,0.0,0.0,0.0,0.0,0.0,18.507468572558047,0.0,1.3777182545003415,0.0,0.0,0.0,0.0,0.0,-0.6608625874759929,4.189953630864655,0.0,7.386669019583709,2.8473977394996175,-0.8447957412757259
20110810,0.0,0.0,13.191775250931817,0.0,0.0,-23.590025519328577,0.0,0.0,-8.00187863245274,-0.6281464453733977,0.0,1.2589858810167396,0.0,0.0,0.0,19.563098561841677,0.0,0.0,-24.66016745655889,0.0,0.26178079265183307,0.0,3.562532271055063,0.0,0.0,0.0,-3.339958363380817,9.409714598133322,0.0,0.0,0.0,0.0,0.0,17.641928477115965,0.0,1.8386757041528479,0.0,0.0,0.0,0.0,0.0,-0.45239068742467053,4.12106487968581,0.0,7.279495121706111,3.359980475388587,0.4316144486005072
20110811,0.0,0.0,12.248679670606979,0.0,0.0,-22.641697591559968,0.0,0.0,-6.932717189589234,-0.38954969718648913,0.0,2.517711532301896,0.0,0.0,0.0,19.916259425603183,0.0,0.0,-23.386152784771657,0.0,1.0153046360599212,0.0,4.147815443579814,0.0,0.0,0.0,-2.62933640214995,9.16802762448271,0.0,0.0,0.0,0.0,0.0,16.919122050898206,0.0,2.1817926518872732,0.0,0.0,0.0,0.0,0.0,0.23633945350890864,4.03204438618362,0.0,7.0245651821312025,4.022795577844169,1.4525931432878092
20110812,0.0,0.0,11.430667469378472,0.0,0.0,-15.172523274019296,0.0,0.0,-6.504863397687676,-0.9848520789132631,0.0,3.5608335370327393,0.0,0.0,0.0,19.951978322962518,0.0,0.0,-22.455545166171103,0.0,1.6065008266995784,0.0,4.856056462258295,0.0,0.0,0.0,-2.1012674876356012,8.986108074982031,0.0,0.0,0.0,0.0,0.0,16.36662941860704,0.0,2.532408445431311,0.0,0.0,0.0,0.0,0.0,0.910334154803947,4.073899730348883,0.0,6.7821908161708935,4.561542160754787,2.3093338041151936
20110815,0.0,0.0,10.761117082622613,0.0,0.0,-15.71235116280118,0.0,0.0,-5.038449093687331,-1.1690403147617248,0.0,4.4137971455599665,0.0,0.0,0.0,19.974687460043604,0.0,0.0,-21.693890281569615,0.0,2.075960262145431,0.0,5.820309552402745,0.0,0.0,0.0,-1.3448977125044201,8.833602084136293,0.0,0.0,0.0,0.0,0.0,15.91873297005788,0.0,2.753644388222759,0.0,0.0,0.0,0.0,0.0,1.84168199930182,4.021695378344771,0.0,6.566873172786029,5.468668144269144,3.0049496378122806
20110816,0.0,0.0,10.196907555299802,0.0,0.0,-16.042352949499247,0.0,0.0,-4.402771879148901,-1.3356365382035604,0.0,5.113256340059312,0.0,0.0,0.0,20.16130365172849,0.0,0.0,-21.072763279233616,0.0,2.4575584915647104,0.0,6.232994278812243,0.0,0.0,0.0,-1.07845595537618,8.689179990293026,0.0,0.0,0.0,0.0,0.0,15.54570227693258,0.0,2.933449375792766,0.0,0.0,0.0,0.0,0.0,2.1231177057073007,3.975096142303597,0.0,6.389868943130208,5.787773936753226,3.5702583751653947
20110817,0.0,0.0,9.758751276481311,0.0,0.0,-16.275687374598455,0.0,0.0,-3.9520054423578688,-2.2460062272900494,0.0,5.6436485820364455,0.0,0.0,0.0,20.356358826752054,0.0,0.0,-20.284107303566387,0.0,2.7654707692584983,0.0,6.455478514771656,0.0,0.0,0.0,-1.0515653671889176,8.572746620688084,0.0,0.0,0.0,0.0,0.0,15.178844389058344,0.0,3.082208142656872,0.0,0.0,0.0,0.0,0.0,1.9483910876709534,3.936960779454944,0.0,6.242789784855353,5.720095583392834,4.019241166702115
20110818,0.0,0.0,9.385543667518487,0.0,0.0,-16.38701727081945,0.0,0.0,-4.066086649549769,-3.641787171357079,0.0,6.109563709634806,0.0,0.0,0.0,20.349290506339308,0.0,0.0,-19.401147996436414,0.0,2.9889813767606035,0.0,6.259268365731195,0.0,0.0,0.0,-1.4926669949816194,8.488261135979714,0.0,0.0,0.0,0.0,0.0,14.865355799355193,0.0,3.2215402967089792,0.0,0.0,0.0,0.0,0.0,1.4939975926286433,3.8953847670512394,0.0,6.122674460611624,5.176047472645286,4.374458778178658
20110819,0.0,0.0,9.064158940579855,0.0,0.0,-16.59744551260483,0.0,0.0,-4.140964974635492,-5.136070314022259,0.0,6.4758624987433215,0.0,0.0,0.0,20.447724768825772,0.0,0.0,-18.67153738427668,0.0,3.1497654811857085,0.0,6.241817292340667,0.0,0.0,0.0,-1.8123962194323833,8.37334577256255,0.0,0.0,0.0,0.0,0.0,14.56197374174948,0.0,3.3286531168704196,0.0,0.0,0.0,0.0,0.0,1.1325126633987548,3.790470131979125,0.0,6.008270781377194,4.846803351470346,4.610237777341587
20110822,0.0,0.0,8.803740689908468,0.0,0.0,-16.771373562888915,0.0,0.0,-4.36057947023458,-6.660557334236218,0.0,6.775133738103687,0.0,0.0,0.0,20.528261892678337,0.0,0.0,-18.04218534999517,0.0,3.2763648821236,0.0,6.288140307871712,0.0,0.0,0.0,-2.0989512263425163,8.296869451159507,0.0,0.0,0.0,0.0,0.0,14.265109088748503,0.0,3.414694787688965,0.0,0.0,0.0,0.0,0.0,0.6048326207513063,3.705316833186876,0.0,5.915857276774351,4.535315719728929,4.799543831111932
20110823,0.0,0.0,8.599889063944529,0.0,0.0,-16.62908165047464,0.0,0.0,-4.283606615046252,-7.277555980411856,0.0,7.023501967742614,0.0,0.0,0.0,19.759242943297032,0.0,0.0,-17.35728547621254,0.0,3.405796850954375,0.0,6.6912699999314675,0.0,0.0,0.0,-2.1171281227860446,8.253824458292229,0.0,0.0,0.0,0.0,0.0,14.02181865728907,0.0,3.4869072105899526,0.0,0.0,0.0,0.0,0.0,0.04312716982707476,3.635113974333431,0.0,5.841033963679082,4.476488114662194,4.973193054538213
20110824,0.0,0.0,8.433549231922544,0.0,0.0,-16.469407666726838,0.0,0.0,-4.4739065436116014,-7.722244332675944,0.0,7.230390579279224,0.0,0.0,0.0,19.143785005912537,0.0,0.0,-16.820911668503413,0.0,3.5086225906811817,0.0,6.801706752269222,0.0,0.0,0.0,-2.3090577786546507,8.226950246006638,0.0,0.0,0.0,0.0,0.0,13.922643866204654,0.0,3.5372784394622183,0.0,0.0,0.0,0.0,0.0,-0.40557718117760583,3.578387445836631,0.0,5.787797337725922,4.199105036349199,5.1199443854049
20110825,0.0,0.0,8.406197218985684,0.0,0.0,-16.340963056589636,0.0,0.0,-4.855084929722521,-7.864841587300304,0.0,7.449626483003332,0.0,0.0,0.0,18.31849246995938,0.0,0.0,-15.504831863305292,0.0,3.5938280776829394,0.0,6.632574334221344,0.0,0.0,0.0,-2.4104990526302488,8.241872776667199,0.0,0.0,0.0,0.0,0.0,13.862424072596331,0.0,3.596330889661098,0.0,0.0,0.0,0.0,0.0,-0.6648378144252792,3.5278978263728464,0.0,5.740073593951844,3.9629071402377165,5.271017887618167
20110826,0.0,0.0,8.456404380680832,0.0,0.0,-15.867377846793211,0.0,0.0,-5.721572760854189,-7.611270067938682,0.0,7.632448988429882,0.0,0.0,0.0,17.69728109095406,0.0,0.0,-14.266567445364272,0.0,3.6641028663093866,0.0,6.349333063397945,0.0,0.0,0.0,-2.548758347793656,8.271818018224375,0.0,0.0,0.0,0.0,0.0,13.835494825706654,0.0,3.6442157840205143,0.0,0.0,0.0,0.0,0.0,-1.2742110018942325,3.484662899719129,0.0,5.702086290771756,3.7203729284139713,5.410929192045081
20110829,0.0,0.0,8.497782850541446,0.0,0.0,-10.948065228239585,0.0,0.0,-6.219876075679066,-7.670045994156769,0.0,7.767202022557802,0.0,0.0,0.0,17.17392762952651,0.0,0.0,-13.16394964340893,0.0,3.720128201016214,0.0,6.213209721882727,0.0,0.0,0.0,-2.5570308915180617,8.28160105723872,0.0,0.0,0.0,0.0,0.0,13.833679714322738,0.0,3.696342522762942,0.0,0.0,0.0,0.0,0.0,-1.7489289084084112,3.4509698766381667,0.0,5.66935325836596,3.560962934729173,5.50686309822041
20110830,0.0,0.0,8.524919381882627,0.0,0.0,-6.9241611438539366,0.0,0.0,-6.559949134015048,-8.254115456214365,0.0,7.841997293967103,0.0,0.0,0.0,16.747949024095988,0.0,0.0,-12.264053328663842,0.0,3.7619298259675813,0.0,5.908666575551629,0.0,0.0,0.0,-2.6147070739225855,8.297396374989916,0.0,0.0,0.0,0.0,0.0,13.822953778931131,0.0,3.738992757166861,0.0,0.0,0.0,0.0,0.0,-2.113164273835042,3.426366197615417,0.0,5.679532462188729,3.4103455844584403,5.584648638812178
20110831,0.0,0.0,8.61136382489621,0.0,0.0,-3.6690699250911996,0.0,0.0,-6.877002052695781,-8.598446032702135,0.0,7.937248433107524,0.0,0.0,0.0,16.40107129347167,0.0,0.0,-11.53190278518292,0.0,3.802930698575726,0.0,5.368852053403483,0.0,0.0,0.0,-2.7817773244250317,8.302923886496005,0.0,0.0,0.0,0.0,0.0,13.926995745563918,0.0,3.807398667651631,0.0,0.0,0.0,0.0,0.0,-2.4705584674262067,3.426896192721415,0.0,5.685966987540112,2.9981654473030117,5.660425804545604
20110901,0.0,0.0,8.68676976518033,0.0,0.0,-1.0453915432379122,0.0,0.0,-7.031552321913451,-8.988509098002067,0.0,8.035901636398924,0.0,0.0,0.0,16.1144323829803,0.0,0.0,-10.926881034074345,0.0,3.8160853214428285,0.0,4.92963205853234,0.0,0.0,0.0,-2.9936720733974376,8.406988438648655,0.0,0.0,0.0,0.0,0.0,13.878809260558821,0.0,3.8131764890668594,0.0,0.0,0.0,0.0,0.0,-2.810536601422325,3.426705765279184,0.0,5.691787692139833,2.5818435835374616,5.73540325184017
20110902,0.0,0.0,8.783966613030435,0.0,0.0,1.1399161879840658,0.0,0.0,-7.099664367264944,-9.276354113473483,0.0,8.115167100763482,0.0,0.0,0.0,15.885008075297677,0.0,0.0,-10.355953982731553,0.0,3.825761858848438,0.0,4.605534638511455,0.0,0.0,0.0,-3.014644886870574,8.494669749599943,0.0,0.0,0.0,0.0,0.0,13.805946402242368,0.0,3.8154814601654796,0.0,0.0,0.0,0.0,0.0,-2.9661384395047903,3.4281977765573863,0.0,5.699440272581358,2.402008405965534,5.794109732813456
20110905,0.0,0.0,8.968656941780917,0.0,0.0,2.9018830220015555,0.0,0.0,-7.4450987985234995,-9.567235021771024,0.0,8.183131153630478,0.0,0.0,0.0,15.739132052808351,0.0,0.0,-9.925195054267482,0.0,3.832477422933352,0.0,4.0713891671335904,0.0,0.0,0.0,-3.003670237673314,8.566043649562015,0.0,0.0,0.0,0.0,0.0,13.746170543068342,0.0,3.8152877712688857,0.0,0.0,0.0,0.0,0.0,-2.9489306896716636,3.4248259957213096,0.0,5.6970749683929816,2.1005813612621362,5.841275321876349
20110906,0.0,0.0,9.759070826620471,0.0,0.0,4.346244726306965,0.0,0.0,-7.614917624794555,-9.79546817040025,0.0,8.804103042752718,0.0,0.0,0.0,15.645772503818792,0.0,0.0,-9.566593283682506,0.0,3.960900666374506,0.0,3.5045233422654136,0.0,0.0,0.0,-3.1354819941477183,9.14411780293239,0.0,0.0,0.0,0.0,0.0,14.939317224728624,0.0,4.042340966566105,0.0,0.0,0.0,0.0,0.0,-2.866389024322315,3.543805228169189,0.0,6.02206673469628,1.9221967193291911,6.28248082683981
20110907,0.0,0.0,11.045537713045915,0.0,0.0,1.5521184478684806,0.0,0.0,-7.457193893824569,-9.164863564290645,0.0,9.340519498618407,0.0,0.0,0.0,15.6852444327177,0.0,0.0,-9.27621048158004,0.0,4.1034380337116465,0.0,3.0717562078018408,0.0,0.0,0.0,-2.985342750190643,9.637822796966448,0.0,0.0,0.0,0.0,0.0,15.842865053146646,0.0,4.147561364053169,0.0,0.0,0.0,0.0,0.0,-2.7236452026190294,3.6310872427207146,0.0,6.301803881551513,2.0533569677280474,6.757780423682793
20110908,0.0,0.0,5.805358767873334,0.0,0.0,-0.7694450367078962,0.0,0.0,-6.782223442775162,-7.938394823713218,0.0,4.993350786948352,0.0,0.0,0.0,15.62471071310574,0.0,0.0,-9.034124848388483,0.0,4.33456389492644,0.0,2.924904061530646,0.0,0.0,0.0,-2.7980491960377827,5.6261795768957015,0.0,0.0,0.0,0.0,0.0,9.2920457110049,0.0,4.303580119509656,0.0,0.0,0.0,0.0,0.0,-2.5613623637817273,3.7735383210852933,0.0,7.1122298943047575,2.533667767371276,3.7896490657650173
20110909,0.0,0.0,0.7109298736784271,0.0,0.0,-2.436099359487688,0.0,0.0,-6.01342308279015,-6.960113443021238,0.0,1.2654498756411119,0.0,0.0,0.0,15.6200881777393,0.0,0.0,-8.834858479749398,0.0,4.528858265713779,0.0,2.9470522393338,0.0,0.0,0.0,-2.3378588891262426,1.7765910710036068,0.0,0.0,0.0,0.0,0.0,11.217586323669819,0.0,4.359457086158637,0.0,0.0,0.0,0.0,0.0,-2.015910803977132,3.917341940795367,0.0,7.999854870491433,3.275431820678851,1.3431716657445354
20110913,0.0,0.0,-3.4845552807384976,0.0,0.0,-0.17351200952969756,0.0,0.0,-5.483516651625365,-6.301242885088122,0.0,-1.8340819214831425,0.0,0.0,0.0,9.928260439589117,0.0,0.0,-8.671062311422878,0.0,4.6997984766105025,0.0,2.777701328480696,0.0,0.0,0.0,-2.079805218790892,-1.3646150047644465,0.0,0.0,0.0,0.0,0.0,5.640904068252108,0.0,4.53495240788945,0.0,0.0,0.0,0.0,0.0,-1.796524397351915,4.161232306534039,0.0,8.782007321147784,3.675910508393652,-0.6537188235503494
20110914,0.0,0.0,-7.470280655054853,0.0,0.0,1.681505284366356,0.0,0.0,-5.90429491570943,-5.915654750584878,0.0,-4.3919921471707735,0.0,0.0,0.0,5.275621068281587,0.0,0.0,-8.530527469075238,0.0,4.841988735976461,0.0,2.541424030693987,0.0,0.0,0.0,-1.9110782488840605,-4.024012516727988,0.0,0.0,0.0,0.0,0.0,1.083197233242732,0.0,4.666692192756985,0.0,0.0,0.0,0.0,0.0,-1.9916151512237583,4.369892970605432,0.0,9.419937436384135,3.8111507441812833,-2.2887632783687977
20110915,0.0,0.0,-10.554205840091903,0.0,0.0,3.135641912355272,0.0,0.0,-6.167835421937622,-5.832081551017084,0.0,-6.214412182336859,0.0,0.0,0.0,7.169803999970623,0.0,0.0,-8.439618443740102,0.0,4.960733270790192,0.0,2.4326656166769087,0.0,0.0,0.0,-1.7798606797285754,-6.086454999625806,0.0,0.0,0.0,0.0,0.0,-3.065500171713923,0.0,4.756843630527492,0.0,0.0,0.0,0.0,0.0,-2.3165245343130785,4.548151258918717,0.0,9.940317355814445,3.785691597521023,-3.641306442885793
20110916,0.0,0.0,-3.80965334966255,0.0,0.0,4.3445430336792565,0.0,0.0,-6.38558303231172,-6.135847729975562,0.0,-7.508799938996869,0.0,0.0,0.0,2.9790943868622883,0.0,0.0,-8.39951443974531,0.0,5.150824160680652,0.0,2.06595913216909,0.0,0.0,0.0,-1.871559747801354,-8.154057224015942,0.0,0.0,0.0,0.0,0.0,-6.440636808588345,0.0,4.803472877533447,0.0,0.0,0.0,0.0,0.0,-3.212183040078701,4.71249226639744,0.0,10.364159748709476,3.509543364523801,-5.152124877413533
20110919,0.0,0.0,-8.5008216069518,0.0,0.0,5.330162844489988,0.0,0.0,-6.496124695605575,-6.882592566904954,0.0,-8.59429603214779,0.0,0.0,0.0,-0.47554644018703784,0.0,0.0,-8.361449855427301,0.0,5.367925467319238,0.0,1.7260870268444484,0.0,0.0,0.0,-2.0537886798482825,-10.19058960692637,0.0,0.0,0.0,0.0,0.0,-9.465365272190786,0.0,4.852276690929834,0.0,0.0,0.0,0.0,0.0,-3.9634022706935412,5.370400417202092,0.0,10.843794480105853,3.1047208595419415,-6.777909260374869
