,M.DCE,Y.DCE,P.DCE,C.DCE,CS.DCE,CF.ZCE,SR.ZCE,OI.ZCE,RM.ZCE,AP.ZCE,UR.ZCE
20140402,5.419783661704934,-9.224075065211371,-0.051415982007092166,4.7416394297908875,0.0,-7.2842667543937205,-5.2270563653378685,-9.29663983715167,-3.363509253823541,0.0,0.0
20140403,5.329352523739412,-8.252826687738807,1.1649951286076126,2.962093000182979,0.0,-9.334692562312691,-4.006002413765206,-8.38077774279206,-3.2830490759736857,0.0,0.0
20140404,5.5251203609047055,-6.512305195023405,2.3447226878499903,2.129643382696169,0.0,-10.33885091685085,-2.534132968685657,-6.850477648120203,-3.1184803853103573,0.0,0.0
20140408,5.948934609298866,-5.098625370271009,2.970711877590466,1.5114452114354708,0.0,-10.413833980411503,-1.4254716429951308,-5.627078300457418,-2.7405837383718525,0.0,0.0
20140409,6.727130137751413,-4.2033785929480985,3.1098799491207347,0.5560820530595136,0.0,-9.729450149655099,-0.7501837015922022,-5.271605734487139,-2.005493354469259,0.0,0.0
20140410,7.249813770186087,-4.253413084657374,2.5102911553231513,-0.30168607916578694,0.0,-9.718654030290383,0.0826474437097323,-5.669470395163513,-0.815829770084744,0.0,0.0
20140411,6.952481286432748,-5.3279731896672375,0.7212358703780583,-1.153491271729534,0.0,-9.198893744576562,0.6206107779433737,-6.637226916824409,0.031112075967187246,0.0,0.0
20140414,6.89898703352784,-6.714568292274261,-1.2623916163480615,-2.904795018774793,0.0,-8.939203172029554,0.6790929766070848,-8.070092270537248,1.0842567532562764,0.0,0.0
20140415,6.8630072042901284,-8.10277572719227,-2.6367512555709456,-3.4544248327012115,0.0,-9.696089432784898,1.4077086372723489,-9.492642507934812,2.4188929589702166,0.0,0.0
20140416,6.510473732837147,-9.407981269446148,-3.3772191468174526,-4.139014489164681,0.0,-10.354000523120629,2.6006312198457926,-10.755367036831789,3.430985896211623,0.0,0.0
20140417,6.160832572345713,-10.130200988346527,-3.067241537919758,-5.18552535024711,0.0,-10.847323252004308,4.006247672179967,-11.971969430371283,4.389872469478299,0.0,0.0
20140418,6.0584278083300145,-10.66902630420557,-2.7370920362317532,-5.792262398044333,0.0,-11.26713902550703,5.139826054147351,-12.719149265156839,5.610136942015318,0.0,0.0
20140421,6.22642762254722,-11.253884886695312,-2.3105695312880203,-6.381466453547821,0.0,-11.89202380782684,6.675119432387696,-13.787356293435758,6.525517413967123,0.0,0.0
20140422,6.917697269430928,-10.800527063351714,-1.7666857914595304,-6.520248107524073,0.0,-12.906002139993907,8.646972816563814,-15.333347214392257,6.462859531977069,0.0,0.0
20140423,8.036457374316262,-10.463484912082631,-1.8423221752919596,-4.179006636778543,0.0,-14.067021724313367,9.641228589855995,-16.218815159953326,8.308904190803867,0.0,0.0
20140424,9.15344464323291,-9.601285539937646,-1.2290473280224097,-2.526000657239329,0.0,-15.385613355382885,10.23528585531747,-15.816709878898198,8.779463653219514,0.0,0.0
20140425,9.661186200540843,-8.748501995039039,-0.5181133451648164,-1.4360942407094706,0.0,-15.921045922045845,10.020386111751453,-14.929362623270533,10.12605929624708,0.0,0.0
20140428,9.597432179886395,-8.346461937164298,-0.16297469362426256,-0.7528080144837472,0.0,-16.492281784403513,10.787039543376137,-14.092668465270107,10.18528993074289,0.0,0.0
20140429,9.726025756053838,-8.008062037697764,-0.03076998159663646,0.06102338619765755,0.0,-17.34694814249326,11.237112526470883,-12.463262066987374,10.970203686058943,0.0,0.0
20140430,10.042140554619545,-7.412318239847514,-0.053983244268484824,0.4652073573885744,0.0,-17.80271612290539,12.276110349378488,-10.809715143653246,12.413015887826123,0.0,0.0
20140505,10.561934549812882,-6.679797021657398,0.04844526993419498,0.9784345583743688,0.0,-18.24447074036083,12.886671316475814,-9.223808083078167,13.802813871876772,0.0,0.0
20140506,12.04258152311315,-4.633959338373388,1.4069445787655237,2.1971063817931293,0.0,-19.019973108536053,15.926153951672712,-5.713572192013512,15.842976806740808,0.0,0.0
20140507,13.62799731610747,-2.8126747539005077,2.8613806427910897,2.565981808813945,0.0,-20.366030545970965,17.089727284221304,-2.2791574310590863,17.401798359267076,0.0,0.0
20140508,15.649074728247337,-0.5052628341467469,5.55055523702488,2.926693794445565,0.0,-21.399898365546346,17.450439538349166,1.3648443720166246,19.48250339751521,0.0,0.0
20140509,16.849233722311936,1.3692190215659983,7.340568067376063,3.0721190307499366,0.0,-23.349417077936526,18.068258838410063,4.721814365601589,21.694235530818144,0.0,0.0
20140512,17.48095981822062,2.8664959704630326,8.015144670410173,3.0497293920849047,0.0,-24.923724099815804,19.513042178189632,6.973356447468552,22.964490090012927,0.0,0.0
20140513,18.023248958363606,3.8041830528577116,7.743937738298497,3.0206463490918285,0.0,-26.27830858622417,21.34686448142478,7.266944118862087,24.046024511346136,0.0,0.0
20140514,19.728297896317304,5.5408631990575,9.13417776552872,2.941058486051279,0.0,-27.223696833526397,23.425780083330963,8.62270380950871,26.174900084682832,0.0,0.0
20140515,20.956526359590352,6.753768214724436,10.247624400563733,2.442365502681064,0.0,-23.667359716219032,24.483811575257526,9.245136083377117,28.08247673225459,0.0,0.0
20140516,22.687910688876656,8.220011564635644,11.579602423959733,0.6981147505389076,0.0,-23.28904625733361,22.718349399747606,9.959834106503644,30.045500476020756,0.0,0.0
20140519,24.237033703531225,9.126331247781561,13.442039844369669,-0.9259871915896037,0.0,-22.89650033569396,21.587990996998542,11.039327108902514,31.84538853791144,0.0,0.0
20140520,26.048977522661502,11.0654839528183,15.323981407622112,-2.172607469835763,0.0,-22.92222997953413,21.702489844953025,12.732566139078562,32.56921878700022,0.0,0.0
20140521,26.833319557015624,12.003952632514952,16.438141839460837,-2.59692476660861,0.0,-22.961336775587768,21.382828784354064,12.961331754529203,32.91012083939022,0.0,0.0
20140522,27.552861153758183,13.71821522260313,18.01857505129071,-2.963930042273631,0.0,-22.341550533219593,21.069155257607623,12.82827460125352,33.20573098268412,0.0,0.0
20140523,27.593028261394615,14.679909007734373,18.50825567443901,-4.11812012527795,0.0,-21.710120588074407,20.088535656541268,11.99624177161056,33.12238197304911,0.0,0.0
20140526,26.71821992381315,13.19184530316965,16.424545747287688,-6.11225620242348,0.0,-20.803540417679056,19.165852757522018,9.838043560034723,32.94603389529436,0.0,0.0
20140527,26.163685983408136,11.442486660610978,14.278109592301208,-8.325009108056857,0.0,-19.798247811949107,18.0558025650408,6.895108727434853,33.10640981892123,0.0,0.0
20140528,24.448258184838142,9.501446531866067,11.729169177348737,-11.65115988452113,0.0,-19.72756321797587,16.308141898479917,3.307741190375129,31.84964751066696,0.0,0.0
20140529,24.27867057691619,8.8568631969335,11.334259422981189,-14.377844131693282,0.0,-20.849845849783396,17.034657190976475,1.5994020487993683,32.69728744392416,0.0,0.0
20140530,24.620260769562698,8.456385257246332,11.152539894904486,-13.540508780481614,0.0,-19.882070931138504,17.61835961865339,1.6634063071175234,34.18590307786115,0.0,0.0
20140603,25.07023975179584,8.161896713297415,10.652258816207341,-13.381765589531685,0.0,-20.08821904989398,17.53471747601057,2.1565943413039426,35.28392995062132,0.0,0.0
20140604,24.936407500423687,9.522530406178756,10.773068795156785,-13.59847407200355,0.0,-21.02368983167112,17.78981202201035,3.7496806273627206,36.20698272877645,0.0,0.0
20140605,24.203614971359382,11.21741262528879,12.125485142098768,-13.446667509102435,0.0,-22.406427867210606,18.998961866180196,5.201210768666933,36.82770716131371,0.0,0.0
20140606,22.79504283832512,10.937470020090961,11.584505299360098,-13.924066069095286,0.0,-24.1388516532712,20.1049123879998,5.111252122814007,35.69209498171969,0.0,0.0
20140609,21.263106605150636,10.248777020974275,11.267796459391505,-14.483114886042689,0.0,-23.958258549482267,21.494153723229978,4.485209599402056,33.623903509792775,0.0,0.0
20140610,19.9511679398526,8.769706060044342,10.598263735088727,-13.868484170003711,0.0,-23.567166060251626,22.337669808118537,3.143033482856449,32.10407655854475,0.0,0.0
20140611,18.730422725397464,5.977272878007441,9.238100062189059,-11.480221119724648,0.0,-21.82358170702542,22.607147790002408,1.4636274155316868,30.720026790042052,0.0,0.0
20140612,17.983039590554238,2.4753262700030727,6.652872617871935,-9.381650534461807,0.0,-19.392336110622697,20.762901420523065,-0.4895427347814938,29.535747523307695,0.0,0.0
20140613,17.994966214579605,-1.198217912953594,4.574509507181663,-7.005268612492066,0.0,-17.227690959053138,19.09418127714268,-2.6322555831669194,29.354884793906688,0.0,0.0
20140616,18.558536099399433,-3.965818963876714,2.3725152641909144,-5.0302075989440045,0.0,-16.907557124190962,18.70960152566491,-4.8082869926155745,29.766392651922278,0.0,0.0
20140617,19.11335334883756,-7.391800826343593,-0.7515859912077199,-2.0496862739939723,0.0,-15.543523638307882,15.812229619252184,-7.338085014972383,29.946198205662455,0.0,0.0
20140618,19.475755018147016,-10.252448613877634,-3.153977520293051,1.8734993454886277,0.0,-13.985080647841524,12.118641530632361,-9.592873876293481,29.410208672138495,0.0,0.0
20140619,20.084889425175476,-13.642528565664916,-5.0610091701377415,3.2952878407559076,0.0,-13.325537973543835,9.856330907199721,-11.931310346875346,29.008056608841905,0.0,0.0
20140620,20.337784207610483,-16.10247674507573,-6.792057980353161,4.246773772787545,0.0,-12.863766028647092,8.002123029608509,-13.946601888201991,28.320617358214943,0.0,0.0
20140623,20.671374514470887,-19.502385710911074,-9.115850358599454,4.490006945157527,0.0,-13.18658900081894,4.355798219178826,-16.559737459513716,27.56972241856674,0.0,0.0
20140624,21.449793773330608,-17.760371160739165,-8.240503693157848,4.833025301242981,0.0,-12.254394992583675,1.500644954198412,-15.801299797162667,26.88803374029616,0.0,0.0
20140625,22.378945524910982,-14.610398695907941,-5.542450493960463,5.6835061918245895,0.0,-11.864636857344905,-0.9098794565121189,-13.549916132208145,26.048433754087945,0.0,0.0
20140626,23.975485114550494,-12.931523245679646,-3.0791663139307186,6.876412586290652,0.0,-10.989770945774788,-2.1317098055393937,-11.922594324936927,25.520503453182336,0.0,0.0
20140627,25.298965832133838,-10.74182672389438,-1.0231276873155735,7.121062178572044,0.0,-8.998566932437742,-4.432476260278175,-10.357754347933815,24.854184494200755,0.0,0.0
20140630,27.07272777603231,-8.162193110343,0.4926037491284664,7.3977425240253325,0.0,-6.722268142771491,-7.861809929053546,-8.886140814739619,24.228062701251766,0.0,0.0
20140701,28.88241887410404,-5.915438725307631,0.9598389852992284,8.181554042266425,0.0,-4.977675408952127,-10.519928375809322,-7.627009260386975,24.789259035409557,0.0,0.0
20140702,29.465810234574025,-3.0296790048234885,2.896071602183387,9.753448414871967,0.0,-4.110706198910829,-11.36104814240917,-5.527180300975204,25.216727724280094,0.0,0.0
20140703,29.855394644439738,-0.7539505961114107,3.9134882904116286,11.697115055568418,0.0,-3.9340744682605076,-13.081815696954049,-3.6422607649868604,25.217878870280682,0.0,0.0
20140704,30.675433976784493,2.122715381330842,5.453734365914367,13.65747901937884,0.0,-3.5737369272675075,-14.360924229587686,-1.2954372938359633,25.87710315600677,0.0,0.0
20140707,31.212193952094765,3.463392623844013,6.303781907931669,12.972235634637242,0.0,-2.8801584922890324,-15.32829765025211,-0.21380523332174317,25.161201135541265,0.0,0.0
20140708,30.57389822483827,3.802153847046601,7.123562491522518,13.043988027552457,0.0,-3.1291982377127527,-16.51658926042208,0.16343532924776466,24.53028658943605,0.0,0.0
20140709,30.116912057281144,3.768717507049129,7.569847964330538,15.367753579500965,0.0,-2.528591364438725,-16.670012677664435,0.2522915849993791,24.032227555255087,0.0,0.0
20140710,29.31910975271179,3.622827699003044,8.364793262110505,17.281477437923506,0.0,-2.017628426849495,-17.242249429095356,0.3817571731986725,22.478207936522125,0.0,0.0
20140711,28.939995698905978,4.700876039907215,9.792941543155832,18.95238419625973,0.0,-1.8491652683196327,-17.231446989258632,0.7077322528160318,21.092443982441687,0.0,0.0
20140714,28.683377968750086,4.7630619633286875,9.935530619762437,21.016796261599822,0.0,-1.8783181430883815,-17.906852775832313,-0.9247099536537948,20.14558539555712,0.0,0.0
20140715,29.922716201247162,5.339908300789911,9.88076431075258,21.51639698139242,0.0,-1.4656699884230413,-18.062427672619382,-1.3445831637097336,20.869489314031824,0.0,0.0
20140716,30.071036661129604,4.854920453431349,10.269993355051167,21.558575764705783,0.0,-1.5107379291221292,-17.913187809000735,-2.5170177286555515,20.80902907767933,0.0,0.0
20140717,29.785860154451434,4.065590927112463,10.663635687505138,22.988351638148092,0.0,-0.5141864457223884,-17.184822244676372,-4.016907735612305,20.435765340304286,0.0,0.0
20140718,28.83620420750385,3.5494842638184703,10.49260910249911,24.62803249729405,0.0,0.27182245855030773,-16.949605926024475,-5.102681122204922,19.054127017601555,0.0,0.0
20140721,27.931053335878506,4.405740335539438,10.731105580004352,26.42619520958612,0.0,0.9190593165081462,-15.831492378795692,-5.193711964335731,17.66663266955132,0.0,0.0
20140722,27.855780492956963,5.4512039321653845,10.928409310928382,28.460551740723652,0.0,1.404802674902108,-15.51275425739612,-5.306906375919841,17.56428185382903,0.0,0.0
20140723,28.272468869739853,7.195591715153305,11.276805894386243,30.682620383110237,0.0,2.683023975378408,-15.233223152116114,-3.530309972642771,18.029455288178553,0.0,0.0
20140724,27.860003236203863,7.784548656448739,10.17858705539474,30.83090383434342,0.0,3.3066102742466534,-14.989497902694334,-2.162233317045483,17.71742056154365,0.0,0.0
20140725,26.254542213877848,7.654524185771316,9.993562337684473,31.576482668566204,0.0,3.0328420146529207,-14.57827897664455,-1.448669392233475,16.623242757789388,0.0,0.0
20140728,24.456457986150895,7.132196612875698,8.802507216885166,32.3874246489056,0.0,3.552637002521609,-13.559161313345273,-1.2499820974194134,15.504935096012057,0.0,0.0
20140729,22.004712998076997,6.435127774034164,8.226076872558135,32.8057666957449,0.0,4.38618584751538,-12.388008068027045,-1.7923650796484032,13.765060943275094,0.0,0.0
20140730,20.072949900326577,5.276002228510204,8.710490837690402,33.85945976683092,0.0,5.255264834194507,-11.982153865190451,-2.873974119195371,12.748247438102883,0.0,0.0
20140731,19.300269143569626,4.806374921549935,9.679074141192448,34.80853854973241,0.0,6.106412080696639,-11.837186810482093,-2.7106697377846856,12.52178525303658,0.0,0.0
20140801,18.81838560688234,4.548599756178699,9.975112712853852,35.94383765494946,0.0,7.3325201963078825,-12.21396253420038,-0.4110418749481431,12.128016574131937,0.0,0.0
20140804,18.32481495724572,3.625336951749966,11.116806797719967,38.08894057738977,0.0,7.152961182637834,-12.205402634054186,1.0184077501252862,11.229472640110165,0.0,0.0
20140805,18.31454024162824,3.5379420592546524,11.531846449009977,40.0376985680485,0.0,7.6543510813673,-12.427952461450202,1.7358913265757472,10.551466158192213,0.0,0.0
20140806,18.06927643904786,2.131124706820697,11.458711298205323,40.18455680141893,0.0,8.12467516064875,-12.393068712970601,2.144792724583175,9.752467175273889,0.0,0.0
20140807,19.29844708407085,1.094168564645903,11.798150534699804,39.68906190433913,0.0,9.004989766931605,-11.699947283356815,2.742818632386975,10.049747600121238,0.0,0.0
20140808,19.61650457083824,-1.2932262497406197,10.961142528130152,39.01615609869364,0.0,9.904943692033763,-12.69530654666327,1.8853281158418551,9.840660246477597,0.0,0.0
20140811,20.087387563908205,-3.5714792607173087,9.89676953505958,37.893430759707826,0.0,10.70263641533436,-13.07278719259023,1.0357802685128994,9.07802788482883,0.0,0.0
20140812,19.7070374098462,-5.963878862195086,9.705747419265638,37.429592450503414,0.0,12.051570316172002,-13.461704178724064,0.7244344791605437,8.498641725021843,0.0,0.0
20140813,19.195041450079906,-8.781298913551185,9.45301860428173,38.151930889569456,0.0,13.791439927167646,-14.674058488749731,0.9910761764415619,7.880430116211297,0.0,0.0
20140814,18.566953945007455,-12.013505572726396,8.173145737280343,38.503394173094165,0.0,15.553603675782457,-15.182636703861615,1.5764516793146668,6.727104814379175,0.0,0.0
20140815,18.118111501775143,-12.897073354590455,6.440249483528977,38.95544873006882,0.0,16.597207134089366,-15.752771731606737,1.1729783683285733,6.230596142014279,0.0,0.0
20140818,17.161372167369958,-14.194757289305556,3.6392579100053717,39.63991324730033,0.0,16.994906659350125,-16.709051409110245,0.7999111627502672,5.260535177599253,0.0,0.0
20140819,16.258862942252865,-14.539979785370214,0.5891361901138907,39.12852076824916,0.0,16.478643775667255,-16.994842603887534,0.6346796651962225,3.4452705047383754,0.0,0.0
20140820,15.867712391633955,-14.07804734070955,-1.4449028866169469,36.71898177626673,0.0,15.649541992800804,-16.831151471494504,0.873018468415526,1.6824783583289087,0.0,0.0
20140821,15.697578791738705,-13.049488995971188,-2.737087468035876,34.8688956146937,0.0,14.592635129917383,-16.109815871484088,1.386653500238241,0.29299041119835634,0.0,0.0
20140822,15.349583842631604,-12.24815803384884,-3.8045696232697725,33.21945096572489,0.0,13.102718834022605,-15.574654502267931,1.8875017060365855,-1.420527349354165,0.0,0.0
20140825,14.360141164188352,-11.519776389558615,-4.227955101389369,31.883640003240938,0.0,11.733125308850445,-15.45410596576734,2.1663558873889674,-3.462859763853668,0.0,0.0
20140826,12.372786200456316,-7.778701890796821,-3.268763297239217,31.126616369707012,0.0,10.167373457408237,-14.169539062939078,4.0098288188512905,-6.173007798101056,0.0,0.0
20140827,11.176178205991851,-4.747112483630891,-3.2276392308272572,30.29662905200084,0.0,9.419872218691676,-11.882264984625296,5.67227334185972,-7.2893497780559215,0.0,0.0
20140828,9.822090118104716,-2.305844384714181,-3.0062173695790215,30.66217939711941,0.0,8.953085136879217,-11.014101057121291,6.950460621297502,-8.374550049750734,0.0,0.0
20140829,8.65247551465596,0.15148830694734677,-1.5757281157169345,30.696966168956784,0.0,7.643443115998243,-9.280668682832847,8.635327130228635,-9.474244960262359,0.0,0.0
20140901,7.573654589195107,1.9101929826797932,-0.5264691199509484,30.236582176810234,0.0,6.710831182434201,-6.164188798337408,9.474252547105642,-11.461103168554002,0.0,0.0
20140902,6.465727376299665,2.9191842419688228,-0.018519164715627257,30.3904112369564,0.0,4.868567555068698,-2.833765758440044,9.97466145993544,-13.7550901931704,0.0,0.0
20140903,5.400104887555123,4.244257509351234,0.6217670919475902,30.45946693633568,0.0,3.792132813493142,-0.023765155905541204,10.577469006243634,-14.547854374428482,0.0,0.0
20140904,3.718677965010461,5.849152223958603,1.5170251532835763,31.05555074814043,0.0,3.4149508964422055,1.3346253781624444,11.27317738345986,-16.143965774493196,0.0,0.0
20140905,1.7716902558714507,6.99466657852343,1.8945117581677504,31.925860776169102,0.0,2.253104064158966,2.3262440532033377,11.563492990257709,-18.36445477568561,0.0,0.0
20140909,0.1738758509897396,7.6898875331792365,1.580705779628758,32.083526681430186,0.0,0.2434211213314613,4.2700746760307045,11.498396712091264,-19.43989248566707,0.0,0.0
20140910,-1.667146177728016,7.636505577824929,0.9662592571328557,32.79314033851723,0.0,-2.0845486626035954,6.139201253672692,10.949649916926795,-21.65638567448471,0.0,0.0
20140911,-6.186334865362851,7.040694997228178,-1.5023867832081061,32.901215781468636,0.0,-4.127894267649807,6.943018878811619,10.393027932976288,-24.505359883740084,0.0,0.0
20140912,-10.368985459886888,6.3734510646394815,-3.246796046665436,32.77399416554403,0.0,-5.902065223753177,7.533064055971044,9.857383236429927,-26.829259116702755,0.0,0.0
20140915,-11.901470923097131,6.16727127685578,-5.054309317012978,33.353889062055025,0.0,-7.707648084496796,8.926572564174238,10.139776394472205,-25.778556201792313,0.0,0.0
20140916,-13.319662615005234,6.574512476680403,-6.255503435693805,35.28704677803224,0.0,-8.400689141369401,10.964102263541825,10.684195483040408,-23.87365308359818,0.0,0.0
20140917,-13.65124273087866,6.63118534460941,-7.440470534491654,34.6952394445302,0.0,-7.789671271855289,13.616502671113253,11.132090407552095,-21.991439616878118,0.0,0.0
20140918,-12.671207493479399,7.430490192533527,-8.157212948939302,36.113241725383375,0.0,-7.482047087917753,15.809349550108147,12.033459079819458,-19.459588372264648,0.0,0.0
20140919,-11.659122486122758,7.455510659352415,-9.005805930616713,36.08539837975492,0.0,-7.5952011262667884,17.410579089427458,11.969715001527781,-16.523206552638733,0.0,0.0
20140922,-11.025969122033336,6.450218163412313,-10.59801091279927,35.34308848877235,0.0,-8.722653971550837,17.256226803558587,11.51231478727367,-14.443781179286255,0.0,0.0
20140923,-11.186439969806022,4.775881977272909,-11.653336964589421,34.51761230223258,0.0,-9.836791150454424,17.422407540399586,10.634712832474571,-13.513565469112262,0.0,0.0
20140924,-11.162187868322635,3.37385993958819,-12.047064497060628,33.68757563737877,0.0,-9.87941725866685,17.2679541914592,9.766860879339315,-13.013723085467802,0.0,0.0
20140925,-11.250309710824565,2.7840858216982927,-12.727367751969359,33.913508476017235,0.0,-10.654304068539622,17.123154707778628,9.216313106600577,-12.17119703389536,0.0,0.0
20140926,-12.019043056104055,2.1740886655795477,-12.79776273171669,32.666144858102456,0.0,-11.333785583647044,16.900940214476908,8.587521640668061,-11.451969947185967,0.0,0.0
20140929,-11.472419227685934,1.532194730742703,-13.430597030513043,32.443513770976196,0.0,-11.203789845955592,17.411023816838103,7.618997618026777,-9.427735962188338,0.0,0.0
20140930,-11.160026792476579,1.1980532765781167,-13.42014438153032,32.184331103956936,0.0,-10.58254532497952,16.4368247117969,6.479893493581975,-7.656490291095235,0.0,0.0
20141008,-11.162016292638317,0.002331858030126642,-12.57997407678892,31.651462196732968,0.0,-10.442361720450554,16.109832009587027,4.905704084859967,-7.193751769441854,0.0,0.0
20141009,-11.70863673405984,-1.7731056443910012,-11.62941984170702,28.854387293531307,0.0,-11.545758440477046,15.013754908452213,2.621737294614899,-8.368622198909087,0.0,0.0
20141010,-11.468200286417375,-2.5669496854964744,-10.166103253681081,27.298686077689496,0.0,-12.720732600554172,13.868772068964212,1.3159028748933659,-9.575932890691918,0.0,0.0
20141013,-11.215321956075407,-2.897709622651783,-9.627045017516304,25.227514631815914,0.0,-13.125105757992557,13.139321440999288,0.4998833969961517,-11.01299643770184,0.0,0.0
20141014,-10.02459537766557,-2.6714555738646277,-8.486731090238266,23.47171089042659,0.0,-13.646449746271166,13.333082818171318,0.3566179340679431,-10.27635107205959,0.0,0.0
20141015,-8.536346890452007,-2.192004149985206,-7.206888835668622,21.272178494079043,0.0,-14.159867268640005,13.208537809887233,0.3380610893850615,-9.210774870819982,0.0,0.0
20141016,-7.730145861715415,-1.5431999582130334,-6.740670304367666,19.25683612914054,0.0,-14.383818675957727,13.517112697483258,0.5242167436219074,-8.883958976128177,0.0,0.0
20141017,-7.39657325538243,-1.3749787652584005,-6.783688297678516,18.05846786543287,0.0,-14.154190322849399,14.12892789206359,0.49296989531876734,-8.914522483975981,0.0,0.0
20141020,-8.146410294867461,-2.298667891285141,-6.41197859438778,15.369749538983456,0.0,-14.439722446706973,13.926873472315235,-0.7424528694608546,-9.714119277722434,0.0,0.0
20141021,-8.316773436295339,-3.418243348553315,-7.005476232280335,13.234897467552829,0.0,-14.276369239069775,13.955676685517181,-2.171424291091388,-9.762945379864693,0.0,0.0
20141022,-8.744897650109236,-4.7874163710140625,-7.560524839663199,9.758455430198842,0.0,-14.815763517472314,13.936701997959617,-3.286812344928014,-9.75196756488868,0.0,0.0
20141023,-9.56802239197383,-5.408077246807903,-7.803826448084023,8.042245050541212,0.0,-15.626145814133952,14.300922270979179,-3.894596246782137,-10.425495971756474,0.0,0.0
20141024,-10.087496542276751,-5.530109425715001,-8.215409387068354,7.360019887929302,0.0,-16.728468100692396,14.713478937056761,-4.254476821883093,-10.405457998378912,0.0,0.0
20141027,-11.023820450747314,-6.2424673216527955,-8.682686027203005,7.352955628712889,0.0,-18.03018575185797,15.975423300251673,-5.1193858359773845,-10.464309856950276,0.0,0.0
20141028,-11.619956586655254,-7.038111989555662,-9.536690935233134,7.627788014064075,0.0,-19.510570742962816,16.38666885000838,-6.212816872249287,-10.03779555237063,0.0,0.0
20141029,-12.981664233620066,-8.450844957102314,-10.169670039758076,8.490520258499066,0.0,-21.217657345217056,16.760184252756684,-7.556405887474436,-11.871751198011488,0.0,0.0
20141030,-13.319864778539207,-9.24020384033719,-9.80012346238114,7.457470856229263,0.0,-23.362138400183422,17.02003722346719,-8.77490678562303,-12.26250922510331,0.0,0.0
20141031,-14.984221204362852,-10.322468796197557,-9.180601344233768,6.67989935143441,0.0,-25.041460007067325,17.302040749134648,-10.339001998586765,-13.15466766323148,0.0,0.0
20141103,-15.555377039385236,-10.02637594836403,-6.824114991848931,5.587740180394043,0.0,-26.17163632546592,18.12218329408142,-10.689616796043092,-12.655461447071573,0.0,0.0
20141104,-16.2388530353807,-9.85236230343743,-3.7451256843401266,2.2235673756519967,0.0,-28.296458358582854,19.47228560525745,-11.475445040257501,-11.975345808567239,0.0,0.0
20141105,-17.071295858569815,-9.65024444698256,-1.445560356452793,0.15723510829452148,0.0,-29.862062590697626,20.335399307452054,-12.261950188427878,-11.605973085643322,0.0,0.0
20141106,-18.1299489247551,-9.361918851600374,-0.7240853794581483,-0.01764241682248527,0.0,-30.453854289520752,21.10044227996661,-12.876359832538755,-11.012324233511102,0.0,0.0
20141107,-18.780051725665007,-9.711058289899553,-0.012236623092852172,-0.16651060641104481,0.0,-30.6505018730687,22.217302212362167,-13.375051312759043,-10.325315647933161,0.0,0.0
20141110,-19.798923579883372,-9.404729538139874,1.1294152365651184,-0.43148068082434937,0.0,-30.234943711663337,24.358072790353802,-13.218134695625396,-10.2420173138487,0.0,0.0
20141111,-20.42249397468133,-8.878932469618674,2.7378415640731153,-0.2382534488078462,0.0,-29.537989364381172,26.110476806486204,-12.265345364968569,-10.0934996200472,0.0,0.0
20141112,-20.330387930661654,-9.769224203367717,3.5048455793822284,-0.8948052842614331,0.0,-28.53559967771741,27.527657043233162,-11.853948237993526,-9.375175232423603,0.0,0.0
20141113,-21.429891363539003,-10.873596303737822,4.703648279298199,-1.6552997558111666,0.0,-28.725018102454612,28.080987674965893,-11.627532892456435,-9.808304840793902,0.0,0.0
20141114,-21.665521827385234,-11.283665000859816,5.246899420877696,-3.196941602481516,0.0,-28.254326794302553,28.28139882561199,-10.825063047261526,-9.548283038762587,0.0,0.0
20141117,-21.998934119997045,-11.637977674294541,5.311325928975636,-3.034539546917229,0.0,-26.039927133845573,28.91565832770932,-10.03675635171754,-9.586339039132712,0.0,0.0
20141118,-21.73633922413415,-12.205328137671273,5.589726192144514,-1.966193838451247,0.0,-25.596599897764925,29.218596644509155,-9.55520859151623,-8.832419527957681,0.0,0.0
20141119,-21.88978759432794,-13.59471638525252,5.23045766288001,0.8701305692900675,0.0,-23.503477450204755,29.14184354336838,-10.2465551274599,-8.541526072630607,0.0,0.0
20141120,-22.2903766526121,-15.450651438797289,4.368383794273587,3.4149189081483895,0.0,-22.429265816594487,28.476445804916562,-11.287178183226269,-8.72773595682598,0.0,0.0
20141121,-21.82619266473909,-16.95906505300268,3.324813448481758,4.314088661097476,0.0,-22.50112170950284,28.39439082907638,-12.065831193664918,-8.035182116506856,0.0,0.0
20141124,-21.468593511184533,-18.218692228817993,2.6445918115918485,4.63788725942494,0.0,-22.453427289615988,27.76040868326089,-12.725173805527648,-6.891287226452686,0.0,0.0
20141125,-21.345881388813766,-19.317440992287835,1.9144912753540813,4.263979204999376,0.0,-22.418941337211756,26.43649032818886,-13.185111660888795,-6.715326435198773,0.0,0.0
20141126,-21.20120786191032,-20.245615701344626,1.8685567818923106,4.495366083466508,0.0,-19.619323992291122,25.488221935613346,-13.581353654534032,-6.324824126286573,0.0,0.0
20141127,-21.471575212909375,-21.954301169321347,2.030417954867773,7.31011076174333,0.0,-17.23576006106447,24.90048899622596,-14.551263120224469,-6.143887116005212,0.0,0.0
20141128,-21.65226765658504,-23.476127080371977,1.932022052940679,9.968443780251008,0.0,-14.038635619382969,23.940956708595895,-15.550133311814538,-5.863186644601169,0.0,0.0
