,M.DCE,Y.DCE,P.DCE,C.DCE,CS.DCE,CF.ZCE,SR.ZCE,OI.ZCE,RM.ZCE,AP.ZCE,UR.ZCE
20130507,-94.50057540680356,-98.56918975772986,-78.08577018982133,-122.56911206743497,0.0,23.096655197655956,-117.18087330911877,64.6363196831203,-119.13208914580889,0.0,0.0
20130508,-96.61222999043028,-97.3628335876368,-78.04538680641426,-65.65903769633837,0.0,-22.104204730401246,-116.91852015183319,80.29071989365717,-120.81376186754355,0.0,0.0
20130509,-98.65486366804747,-96.80154039422021,-78.3923326123269,-88.86511888336241,0.0,22.902694187030075,-117.27749201226568,93.04383225948202,-122.76558893429458,0.0,0.0
20130510,-100.2954092583131,-94.2948125156093,-77.22871270804245,-111.12050367641315,0.0,57.49238697567597,-117.36778606303601,103.51468390283222,-124.33460217723243,0.0,0.0
20130513,-100.44561078102817,-92.39088832859223,-76.58045164478189,-131.6539580117057,0.0,85.3470075030402,-117.53474428839644,111.84168777218052,-126.08603681050016,0.0,0.0
20130514,-100.18309395211942,-91.24711688272764,-76.4709477442175,-148.3725140562711,0.0,108.69920745761576,-117.69931135836853,119.16320875996186,-127.16070082725429,0.0,0.0
20130515,-100.41955320701183,-89.35970340779434,-75.45663413175933,-162.5131061795369,0.0,49.934695640479625,-117.19273662198275,124.92594728112542,-130.4663863504833,0.0,0.0
20130516,-101.04390716880799,-88.27743319761285,-75.07786449553272,-87.76781243762385,0.0,1.0286531854616214,-116.79835036640543,131.0800670297289,-133.4245818671781,0.0,0.0
20130517,-101.21550317747221,-87.0151483927748,-74.69651773214122,-117.47472863271244,0.0,-38.72645212351573,-116.48166663457248,137.35014754164462,-135.65424328450015,0.0,0.0
20130520,-64.10571789606921,-85.98521447305326,-74.39570873563211,-138.21485334823666,0.0,7.284044759582898,-116.04589075631205,142.81143862073344,-138.1915970296584,0.0,0.0
20130521,-33.51618917972589,-85.22195526158936,-74.17742430983519,-154.91212351373497,0.0,44.894588027909556,-115.9172286669437,147.77339697949358,-140.2917737804409,0.0,0.0
20130522,-8.354302755603388,-84.22536191467161,-73.89590781718634,-168.33917437871952,0.0,89.7276586330768,-116.31631927195961,151.8324327303307,-142.28668074972816,0.0,0.0
20130523,13.81343738778717,-85.21063729193699,-74.99821279522095,-186.96548925136852,0.0,19.601233687150334,-119.086612632583,154.81404088130014,-143.78591015226075,0.0,0.0
20130524,31.85587528399345,-85.79282867160134,-75.8425293066777,-203.51523572954048,0.0,-38.16325192217276,-122.74576175163239,164.1612812159041,-145.37047437542572,0.0,0.0
20130527,48.93194168310644,-86.93433271108749,-77.12707184745732,-216.81349834426663,0.0,24.387813148546144,-125.73554802091333,172.0064917647654,-157.3754273719067,0.0,0.0
20130528,64.01354724765419,-87.82588297162242,-78.23431251669516,-229.2416321313077,0.0,-36.7834636667108,-127.21882474399926,185.19874700457933,-167.5714083711955,0.0,0.0
20130529,74.44344358400724,-88.5164091899435,-79.22748420885016,-239.40474604042763,0.0,-86.67454420509354,-131.5834084155746,195.9619469545586,-109.67574205182123,0.0,0.0
20130530,83.7893498925483,-90.12188616070972,-81.12334652477422,-264.37872593500424,0.0,-127.68658428717316,-135.1171388750348,207.5600696431473,-62.38251773096003,0.0,0.0
20130531,92.20104341530394,-91.88632146673598,-82.77327296708862,-284.72678548435783,0.0,-165.83661523926816,-138.0198552437188,219.18729502988015,-21.780460176642155,0.0,0.0
20130603,95.2440409573578,-94.0960112808766,-51.19490827718154,-164.02315908761773,0.0,-198.9716182798519,-143.96752933809958,149.41160430999196,8.590439349834671,0.0,0.0
20130604,95.73709140586585,-94.81122901677249,-57.79271415564635,-200.2274101021182,0.0,-225.3444938448601,-149.03119080590307,100.36197216034711,32.864370906057665,0.0,0.0
20130605,96.78094957580208,-95.57324717466719,-63.684849102434114,-96.39099586366447,0.0,-247.00683530555605,-151.52569112167026,64.86491625608875,48.98327047294329,0.0,0.0
20130606,96.6029620435639,-96.37361672563725,-68.15573173689052,-12.530272345674476,0.0,-268.0712036017226,-153.53480519397348,35.81050366323003,60.02341412963381,0.0,0.0
20130607,96.47766888883008,-99.036034265792,-40.573132684512814,57.239047560637815,0.0,-298.41770418074077,-154.34877881652235,11.841355543471913,68.34852013445348,0.0,0.0
20130613,97.40346737032192,-100.86430499847955,-47.83761786589218,114.90522842462647,0.0,-329.7428285434054,-154.34372687562688,-7.764685255324867,74.04757013455702,0.0,0.0
20130614,98.83550315937305,-102.37355306958176,-53.53301495506737,162.96627855808958,0.0,-351.7469840523306,-153.9351531106237,-23.87649044906629,78.15526739090173,0.0,0.0
20130617,99.76285810570761,-107.04757912858969,-60.29975782698919,133.33604609298237,0.0,-347.83095307112904,-149.17982743120584,-37.00191410548992,81.54155468733519,0.0,0.0
20130618,100.5573131218141,-111.63028696213195,-32.242640486171666,183.37246347942693,0.0,-226.83691740454822,-145.23184471714575,-47.934145603579225,84.19870632702775,0.0,0.0
20130619,101.36722913558911,-116.60205261859001,-9.409447734427342,224.30955156105438,0.0,-127.2194485040532,-142.00099758921158,-56.963111821678325,86.17183319440555,0.0,0.0
20130620,102.13843908440182,-120.63985685199765,9.208645698382043,273.27248506911167,0.0,-162.87034207006647,-139.66988294339677,-64.38284354639089,87.69792701615997,0.0,0.0
20130621,99.96847025428156,-120.08854557887946,-6.325312371186601,314.6027747586073,0.0,-192.1635710583157,-137.56741122931032,-70.59254349207217,87.00557579934744,0.0,0.0
20130624,97.96366930617455,-119.99313146299457,-18.926886759668037,352.19942927863525,0.0,-99.22220141433255,-135.8399628848555,-75.49964751957278,86.00758075318512,0.0,0.0
20130625,95.68392029784607,-119.63094691117428,-29.360035114825358,382.22302297323273,0.0,-23.150719130554677,-136.14855796762856,-79.14304307029245,84.54047430457348,0.0,0.0
20130626,93.77799878877559,-118.97520513805176,-38.17948278665863,407.01854791982146,0.0,38.93470434859814,-86.40225153492338,-82.38003774860721,83.43260047231183,0.0,0.0
20130627,92.08588305313724,-118.41692802306997,-45.35080767483433,433.15893947451764,0.0,89.77060147382592,-45.747420100089585,-83.39227229996074,82.54159981250604,0.0,0.0
20130628,90.51194318124885,-117.94854330661819,-51.29080060435625,455.69519908327084,0.0,128.43803911688047,-11.871197403050662,-84.29669171200459,81.49481622200375,0.0,0.0
20130701,89.7326392967135,-116.58255550347359,-55.88544422062743,475.3792030706867,0.0,161.11786587162462,-38.044855479822075,-85.00732715143525,81.42135445141827,0.0,0.0
20130702,88.93986882204419,-75.11320597808869,-31.700984895794235,487.9771310978108,0.0,188.21910321233491,-2.7855222426731316,-83.54446511239364,80.62175968747826,0.0,0.0
20130703,88.0440439657803,-81.66976382278354,-11.909965430743547,496.3192929275576,0.0,210.39153340949815,25.96417504018332,-82.38067555404359,80.01642591547694,0.0,0.0
20130704,89.94136602455416,-87.23710922341509,-23.843591112685765,494.8638194333053,0.0,229.07892370919373,-1.8613899467607986,-81.98813536034984,80.1228710694735,0.0,0.0
20130705,92.57623272536104,-92.90124075926717,-33.92914869955621,300.34037756324483,0.0,244.85853218519094,-24.606208455590373,-82.98366179262719,80.20021975660092,0.0,0.0
20130708,94.62613578070066,-96.95204629878502,-42.12219087681488,147.51633828928797,0.0,257.7430957665906,-43.16055350055038,-87.62253069180312,81.42286277019276,0.0,0.0
20130709,92.99857909234633,-99.98295160660469,-49.267509490761306,14.689425964139346,0.0,156.79251063615834,-58.024847035216354,-91.3814288744437,81.02566038027538,0.0,0.0
20130710,91.66357935655815,-103.78682242027381,-59.43846378845171,-91.73883062790335,0.0,81.7547194844512,-70.68865311902248,-94.43499162896778,80.81975731317878,0.0,0.0
20130711,90.64132324329125,-106.39474931655728,-67.50161418199,-180.22677597751576,0.0,19.997657442035838,-81.84805443787782,-96.70958978539734,81.15081899503045,0.0,0.0
20130712,89.9302408547761,-108.01815292263082,-73.00528408301378,-249.80618898073664,0.0,-30.698660273134347,-90.44633696722701,-98.42170458904147,81.95595265069417,0.0,0.0
20130715,89.35019936621858,-108.63457021043409,-75.33766877660733,-302.30618503316316,0.0,-79.61004846119307,-103.87580603535766,-99.77941154953794,82.8179926356966,0.0,0.0
20130716,88.52201144857867,-109.23278428969394,-77.36818797234741,-345.0673198723359,0.0,-119.6048541179176,-113.34870165666834,-100.97412118460501,83.15675263708209,0.0,0.0
20130717,87.89108635138834,-109.37223159560834,-79.02099374207445,-379.87015385306415,0.0,-152.45449998899446,-121.14565494912392,-102.06096484500759,83.50201836168557,0.0,0.0
20130718,87.26604718190347,-109.30702608632001,-80.10663171616417,-410.83351600875574,0.0,-180.62047559335426,-126.91702772829245,-102.67291751435567,83.75009605175319,0.0,0.0
20130719,88.48033690319016,-111.56621705010544,-83.97113239158827,-435.1854640122921,0.0,-203.5170068402033,-131.80320592143607,-102.44910417059435,85.619156635613,0.0,0.0
20130722,89.71620949202307,-114.47338905037844,-87.45980086630794,-448.7360408678794,0.0,-223.77398780126737,-132.92738288751164,-102.92372639857095,87.74138331752509,0.0,0.0
20130723,89.53294982516891,-116.92602747512355,-90.20859550689899,-464.0458703081498,0.0,-240.52594680203924,-134.72762267948542,-103.15913443622944,89.39039360646325,0.0,0.0
20130724,88.9575413938507,-120.06269481161634,-92.17142244823613,-464.91676954202507,0.0,-140.34649092242498,-136.2009596675836,-103.35244122098878,90.6699158774733,0.0,0.0
20130725,88.33535484781608,-120.91989449669967,-93.72631512666298,-464.7739104637549,0.0,-58.513578362730435,-85.57843698624357,-106.74971752897017,91.34032513121313,0.0,0.0
20130726,85.4229075002035,-118.56415427056707,-92.92449365628909,-461.9170132896013,0.0,-98.81397585975623,-95.74236840212161,-104.2139960046604,88.96238669885658,0.0,0.0
20130729,56.437655853338185,-117.96756184245456,-93.1732905723495,-447.16983521179617,0.0,-129.2920430836614,-51.867471313089275,-102.0749227021586,87.3370576146491,0.0,0.0
20130730,32.62258698123186,-117.47696844169508,-93.35311621200427,-434.9228770695031,0.0,-153.3713488764725,-16.985528812142377,-102.99077486050298,71.4575925938038,0.0,0.0
20130731,12.936411478837991,-116.42518114076309,-92.33072773038461,-421.51476057293473,0.0,-171.76312448383584,11.509827944447187,-103.29546103358635,42.99092974787629,0.0,0.0
20130801,-3.083580911254252,-115.76201299777564,-91.88954658198875,-413.87998150661184,0.0,-186.89347550258583,38.635873352455945,-103.63224691290219,19.632487087304636,0.0,0.0
20130802,-16.119988865237374,-115.05947801673071,-90.16981671108763,-407.5641938021563,0.0,-199.18829200979684,60.65786392841996,-103.46870426883576,0.649670343842585,0.0,0.0
20130805,-27.10661997423645,-114.92358132280587,-88.6443108689392,-401.93388246880005,0.0,-209.29863078909466,80.0688334424863,-103.36807723292296,-15.528654396014607,0.0,0.0
20130806,-38.6039697070468,-115.01148765892748,-87.54284471115194,-397.8753719016097,0.0,-219.43289460797976,96.95690462027054,-103.31444544133797,-31.058232752183034,0.0,0.0
20130807,-47.9414445198081,-113.63699227705914,-86.30130164392146,-393.625437909515,0.0,-236.05020083928463,110.05651777768786,-100.88875105413024,-42.418265137371776,0.0,0.0
20130808,-55.26456653596691,-113.28819121212422,-85.6901005970729,-390.1540982483608,0.0,-254.22645969747816,119.41993470999377,-98.6119465679021,-18.120799074485102,0.0,0.0
20130809,-60.97766054503316,-113.10868718554454,-85.51094309877851,-383.83452373286514,0.0,-269.1832532191529,128.7065335099815,-95.87130761462258,-31.388974541590926,0.0,0.0
20130812,-65.54667928209551,-113.46163170028701,-87.38697505096185,-378.6281769462811,0.0,-279.0381688080174,132.7773066255952,-93.02444632254908,-41.96594942542524,0.0,0.0
20130813,-39.14353173517482,-110.35877295546095,-86.03419425796295,-373.6202447677129,0.0,-286.3690989560851,139.05739141783437,-89.33021433445238,-19.32098010008237,0.0,0.0
20130814,-17.598959302805085,-107.62054561683817,-84.70426630905887,-368.1322342311638,0.0,-291.69884931181,142.77088488291827,-86.08284753706731,-0.7847642677108979,0.0,0.0
20130815,-0.4392697997802184,-105.25173109568718,-83.58290921160932,-357.0548588150843,0.0,-293.83189923030295,145.50995067986693,-83.23655597030242,13.217872314349552,0.0,0.0
20130816,13.68580021020704,-103.14231397590281,-82.44669610995602,-347.8751176055513,0.0,-295.03309972333375,148.01615316159317,-81.13433928727164,24.80954400492179,0.0,0.0
20130819,25.135348594642053,-101.35183717429999,-81.50553873293968,-340.8340394493166,0.0,-296.01497246095045,148.84482772896186,-79.37922630584609,34.30861622236159,0.0,0.0
20130820,35.72512204325331,-99.54131459560521,-80.19872830559844,-335.25107303694097,0.0,-296.8292323179444,149.60449345605957,-77.848257654391,42.733995806503415,0.0,0.0
20130821,44.80324159649636,-98.33640240877007,-79.38431356272795,-332.9825887731995,0.0,-297.79380555522675,149.7249847720378,-76.65098381778672,49.63670510394652,0.0,0.0
20130822,52.425118039688016,-98.04470392572692,-78.89184650971721,-331.11705319760375,0.0,-298.8821705049032,97.05059453558383,-75.9713768361179,55.519228649417265,0.0,0.0
20130823,64.85422272067188,-100.337215932351,-80.47955294299479,-330.740309970116,0.0,-310.2555885500166,53.88158000208169,-78.40020602421971,65.63421336901223,0.0,0.0
20130826,69.2573627421342,-96.49570391667663,-79.03789498853418,-331.7248403179883,0.0,-314.08877767935587,65.14301265856874,-76.8028920861361,69.39719215694592,0.0,0.0
20130827,70.90467157253974,-64.52400588278545,-77.77565098209226,-332.02749837695836,0.0,-317.3104008959263,74.54107036912352,-75.36330226313761,72.48419494338486,0.0,0.0
20130828,72.01187784495677,-38.705148331360746,-76.1736095722483,-331.25091288115453,0.0,-322.18072976386765,82.37645438969362,-74.0145556642023,73.17384314045785,0.0,0.0
20130829,72.47827482587088,-45.21743432076747,-74.00986925967666,-331.29960633991595,0.0,-325.7320192314838,89.51366651605099,-72.75729854723468,73.03048321308627,0.0,0.0
20130830,72.12163897520657,-50.4107057720655,-72.4938486896846,-331.67628499733064,0.0,-328.7196640808939,94.72354792218067,-71.73298988733585,72.53884670773269,0.0,0.0
20130902,71.24219007198674,-28.126166963511825,-71.10756512259289,-329.6754003994775,0.0,-331.1309001756633,99.06646707463818,-70.77434041006717,71.75573655616937,0.0,0.0
20130903,70.39649221651237,-9.901272887262595,-69.97005023686584,-328.4000144938846,0.0,-332.86176602651653,102.40551427994134,-69.9988778358043,71.08132133781088,0.0,0.0
20130904,69.53703536733214,-21.47432999490852,-69.44417609767127,-328.66019036820285,0.0,-322.7355623888377,105.35329858521514,-70.78328095539784,70.85223952265807,0.0,0.0
20130905,68.56959983361261,-30.93409213438051,-68.98531184232314,-328.7475814856503,0.0,-314.0247080431511,108.25684190196955,-71.4038948579751,70.29952383989637,0.0,0.0
20130906,67.57956393694593,-12.327012864295588,-68.4127244621526,-329.8550985602277,0.0,-307.22112509310733,107.15508726523055,-72.0602106764689,69.71606408977814,0.0,0.0
20130909,66.62568792937512,2.9335666504615947,-55.974047287215754,-332.0841327256569,0.0,-301.69821396919633,107.21847747519885,-72.79860576314654,68.79069023768982,0.0,0.0
20130910,65.7410974798442,-10.99933321991778,-57.929689392508664,-331.9115852714136,0.0,-299.53979291340323,107.20540108163053,-74.2138676372019,68.27091537382478,0.0,0.0
20130911,65.02408024945832,-22.55204911713635,-59.64592956863267,-332.1903713316439,0.0,-298.43993524357717,107.49070646717536,-75.69321976298396,67.71298389001329,0.0,0.0
20130912,64.5342411358921,-32.004034860119766,-61.06807258222976,-337.29918023983527,0.0,-299.4820788593561,107.92721299193947,-77.14219311101911,67.9302508586731,0.0,0.0
20130913,63.683997727898856,-39.87492596972501,-62.458046693243794,-340.90846667179636,0.0,-300.9914841750098,108.43556439024192,-78.49662893692332,68.06366168152412,0.0,0.0
20130916,62.27347732911697,-45.772590321108204,-63.40604493580015,-344.75128812587144,0.0,-301.48740809734494,108.679597258131,-79.37486328164105,67.46361796732045,0.0,0.0
20130917,61.1102658696416,-50.835411548313346,-64.4897000823089,-346.30107567852633,0.0,-301.79772704641107,108.86752645543595,-80.25203643212964,66.9088309793755,0.0,0.0
20130918,60.15313862337848,-54.94436566688171,-65.366228652411,-347.94882788572187,0.0,-302.78599992905845,109.0467001845894,-80.97110628076949,66.48306776397052,0.0,0.0
20130923,59.22192582158707,-58.30138297930887,-66.06045071811289,-349.5370642196224,0.0,-303.6697745829554,110.02855099530264,-81.63276605049147,66.25621558742631,0.0,0.0
20130924,58.42499184927361,-34.42563277348193,-41.56639180489638,-349.72015336509446,0.0,-304.25845212712414,110.93763074877228,-82.09024298402937,65.75066284836957,0.0,0.0
20130925,59.0023040004498,-9.898459122199146,-18.214336292402443,-213.0710857880586,0.0,-180.13631058920214,115.680378654548,-91.47263348443478,67.6870228964714,0.0,0.0
20130926,60.96927926594751,10.555907010271937,1.6889642256054032,-248.92839613836875,0.0,-78.07054502627686,119.79213273522959,-99.28128716148034,69.66660438481699,0.0,0.0
20130927,62.54874267148499,-10.166434296322986,-15.97848025226479,-282.2541934111664,0.0,1.1539719065343021,122.4652000140235,-104.59913048535738,71.11081889334345,0.0,0.0
20130930,63.92808512683315,-28.018759313648662,-32.36909656576742,-310.1340021079941,0.0,64.47918650096248,124.5369234321315,-109.37945302238674,72.73479693577062,0.0,0.0
20131008,65.59299591302704,-42.504958173768316,-43.512180022635874,-331.4234770154779,0.0,116.27126161394568,125.66906717720539,-113.27782352663112,73.45183827865068,0.0,0.0
20131009,68.48216618527557,-13.731582100060795,-17.299437078669325,-352.132055117901,0.0,153.76440511719508,126.52062645290948,-117.26152585596168,74.83068360429304,0.0,0.0
20131010,70.49915521464686,9.459719030904758,3.157618983193533,-207.8281261522472,0.0,183.30918444417034,125.18014316547846,-119.73846987493047,75.34261219831113,0.0,0.0
20131011,71.9007747251097,29.567225503584925,20.105831979777044,-84.10742465161472,0.0,236.5723318722316,124.11262007304305,-122.0394070829532,75.77146824906222,0.0,0.0
20131014,73.08015768622947,46.02491664823303,33.602669730347,12.543715396329105,0.0,280.6036736875121,122.9673551524427,-123.70637542657308,76.53403006990968,0.0,0.0
20131015,74.95728173168165,62.54593668502291,45.48931774185339,83.57469667715316,0.0,318.4582423880898,127.36837521018289,-125.17440261026215,76.38439550387946,0.0,0.0
20131016,76.53057126400897,75.67480230724215,55.21493746328926,141.87873465031427,0.0,349.6677909852905,130.1761110712501,-126.09449273954402,76.722411420292,0.0,0.0
20131017,78.31804134756624,87.77800042415012,66.45904727554299,193.5262564705208,0.0,344.12964140162956,132.63166185496064,-127.43350377832195,77.48264202232528,0.0,0.0
20131018,80.24536334104573,98.22419343520471,75.65338745238182,234.51450345751584,0.0,339.82097139679246,134.61033858510524,-128.97865967846838,78.44402446398193,0.0,0.0
20131021,81.79873418764652,105.10527513680023,81.13622256590037,267.63037390078375,0.0,336.1253339477711,134.8114581922085,-129.69483540530473,79.0496865086356,0.0,0.0
20131022,86.09888648206017,109.2468917733533,85.36450079063408,293.38337483541676,0.0,332.9805376951556,134.3611589836201,-128.87826288912464,79.51524281368418,0.0,0.0
20131023,93.09421889930525,117.20920164209812,90.73346692463215,314.57925434558746,0.0,216.0135042492451,135.4866142408752,-129.40461331387036,81.56978378593273,0.0,0.0
20131024,98.30647586100076,123.91541888762515,94.57765168646243,335.6667217780853,0.0,122.46906134588656,136.45836346859508,-130.08923901274258,83.1155815773425,0.0,0.0
20131025,102.02467890866436,128.2302739999893,97.43328721519754,352.1354871037862,0.0,45.52180362538322,136.16227163501046,-130.54912774087546,52.80625869817126,0.0,0.0
20131028,105.78638382271177,132.16545998566335,100.12474598641097,226.03121222371283,0.0,-16.232353738457938,135.8998329996971,-131.33653743916528,28.011802593894593,0.0,0.0
20131029,110.48776375517956,134.16710759655598,102.4478550915715,123.92916481314569,0.0,-66.91765866343728,136.0155420070543,-131.29695269451508,7.336670293432169,0.0,0.0
20131030,66.27286767994453,88.4465651193736,99.74585378495846,41.77517239281032,0.0,-107.51830164054564,136.53200031395988,-129.02738381462555,-9.525672436000438,0.0,0.0
20131031,29.91191141044845,50.93956369688447,97.15163838437392,-24.536526396242365,0.0,-136.69763485437716,136.89052612771042,-127.45760964214605,-23.388347912472092,0.0,0.0
20131101,-1.248721409068164,63.10317309105274,95.26208675285456,-79.67985327585868,0.0,-162.09591542426625,137.8576514609721,-126.37107357572657,-36.460951896471315,0.0,0.0
20131104,-27.4987733721452,73.32181280727534,93.1160191794181,-125.268517700237,0.0,-183.86548833571658,138.77037575787315,-81.51084924626552,-45.145720325501486,0.0,0.0
20131105,-52.97493180850657,80.93111546084091,91.8144349333505,-48.54433769081912,0.0,-201.61034860253176,141.77991252015835,-45.36271498034103,-19.904403747306027,0.0,0.0
20131106,-73.64144892402274,45.74163311058531,90.56498266094152,14.47144520309378,0.0,-218.10925423683113,144.24631688792394,-57.55886701747036,-33.15241057580878,0.0,0.0
20131107,-92.2135513327274,16.83034400382406,89.79383511902816,66.52991353879405,0.0,-231.54780969996887,153.61751775035668,-67.53475503313794,-43.443382767065096,0.0,0.0
20131108,-112.67335231909586,34.25290582120422,88.94852330675161,109.48769216265376,0.0,-139.9090124827023,161.3286100422143,-75.75519788101805,-52.081138677435874,0.0,0.0
20131111,-60.92157315026989,7.6949652325610245,88.14592474007254,146.73119664306466,0.0,-63.73356922167761,167.84309867550354,-82.2350070662023,-59.015606040689136,0.0,0.0
20131112,-80.67651379629287,-13.75169120095714,87.47842911437526,180.0461596251193,0.0,-1.8713798353886446,98.84797462743083,-86.31109888528002,-66.36711962450808,0.0,0.0
20131113,-96.40783091262144,-31.288967431713907,86.6783089428688,207.22848946228459,0.0,47.691377489945715,120.58590691227229,-89.66052513759354,-72.38079278386745,0.0,0.0
20131114,-47.95566664745211,-5.214307743227199,86.39926890448018,230.43549151255684,0.0,98.09130209619681,138.10963053617218,-54.5062300569285,-41.70176566610302,0.0,0.0
20131115,-71.8283268916791,15.996515809543709,85.85411194385838,251.73055723392577,0.0,136.89024145536374,80.82642796576238,-25.79772277942766,-51.64448581206433,0.0,0.0
20131118,-87.99913421445821,33.61435211519733,86.52315621585544,268.19675812175177,0.0,66.06178653562083,29.608465843052358,-38.828425677325235,-59.74798112131367,0.0,0.0
20131119,-101.83388126303458,6.1502123819958285,87.22683775844531,282.25700684612866,0.0,8.110672238636717,-12.53274695905743,-50.17734116970908,-66.46023407030151,0.0,0.0
20131120,-113.9138368468297,26.511478994168076,87.89041689902828,288.8464239592323,0.0,-35.286705021484366,27.635468140960647,-23.10213585261044,-72.18580148870487,0.0,0.0
20131121,-125.50324447566908,42.13410974051213,87.81702300921398,292.70028795220134,0.0,-70.87265439591974,-16.521653769311094,-1.0161373925681048,-77.01957542185336,0.0,0.0
20131122,-134.6984985282475,55.5546314573899,87.76211650191115,296.11678809354004,0.0,-100.0248118686469,-55.06627492780576,17.16508433767945,-82.66889410704863,0.0,0.0
20131125,-76.89689206591768,66.56649336557498,87.7818490701801,314.3844070401128,0.0,-123.76161535017096,-86.50964472028788,32.22198504338528,-87.29188191531523,0.0,0.0
20131126,-96.27403286893583,75.62158579851175,85.92689933285504,335.77338772858707,0.0,-142.63437091310072,-112.30240442948791,44.81664536892612,-91.69365104667791,0.0,0.0
20131127,-48.96252767726173,87.51968476181578,88.86283116927612,354.7926063837248,0.0,-158.02925718050776,-131.69990091195433,57.27793747336759,-95.12447506473403,0.0,0.0
20131128,-69.78519848754013,97.12992328618648,91.47494983607479,369.68528920326446,0.0,-172.439919832656,-147.93141113102445,67.44192285109744,-97.87045229363149,0.0,0.0
20131129,-87.07675097097078,105.60876804283578,94.22442103671557,380.839923800797,0.0,-183.09016051255097,-162.18095193016867,78.0651608282393,-99.8999237239884,0.0,0.0
20131202,-99.7343581843696,112.63570734998862,96.37290528292456,389.95072353515496,0.0,-190.66283241281292,-171.37771423947342,87.31577127757927,-105.44301001605272,0.0,0.0
20131203,-108.95015415427076,118.56084073023486,97.43332767204316,417.6418490536729,0.0,-196.49568665241483,-180.52354780325152,94.69180607805444,-109.48148818029125,0.0,0.0
20131204,-116.47588487647727,124.59854583564882,98.24261106232409,442.4300828617622,0.0,-203.09437366606858,-187.6270632749324,101.81357055876572,-110.84227206007552,0.0,0.0
20131205,-122.66164168494635,128.48506760925267,97.95652738555387,459.3515227841146,0.0,-208.28275734958086,-193.4204214950443,107.21188621234214,-116.32842964513848,0.0,0.0
20131206,-73.97754474299319,132.03459065826226,97.74000658285851,473.20821674440873,0.0,-213.39949273606567,-198.0842775796762,111.61029378333049,-67.75834426017451,0.0,0.0
20131209,-33.2209373898293,135.23793206954375,97.36260819704276,482.8321772815949,0.0,-217.79147331563618,-199.8381674340885,115.52855056897143,-28.344251475903594,0.0,0.0
20131210,0.1404691443956132,138.84798152661313,97.22791861097146,489.9070283772544,0.0,-222.60664748480417,-201.25020249907695,122.60659409198834,4.248002299094761,0.0,0.0
20131211,27.56040340972868,141.9605189504962,98.01883401911753,493.77497684550025,0.0,-226.81267266077506,-202.36069025730805,128.22001409199297,30.755173804469923,0.0,0.0
20131212,49.2275257530001,144.70038683950725,98.4158484123247,403.9977083281365,0.0,-140.66743337099814,-203.73119162153102,133.92618943967932,54.26870220817246,0.0,0.0
20131213,66.42548501379434,95.20544444159907,96.86555742460904,255.57015859771064,0.0,-68.58379178655599,-214.6336531722569,86.24872085510142,72.65528768448613,0.0,0.0
20131216,83.50367758835276,53.95671978958303,62.85668956190665,137.35748022683796,0.0,5.978728551781373,-225.94174918722945,45.67406294863346,88.64857705537999,0.0,0.0
20131217,96.48667720079794,20.28451046323529,35.22316663039034,46.05182937335299,0.0,67.24624007770555,-236.48709350518598,12.613452466664501,101.01646726046772,0.0,0.0
20131218,107.1092255567597,-7.528388096624056,12.329129863849829,-38.39585128624704,0.0,128.72023234035436,-245.5878151675283,-16.46261895509282,109.22065525659139,0.0,0.0
20131219,115.26026838331173,-32.23969122446834,-7.480677044831387,-114.84405872386822,0.0,179.9861776069817,-253.08468235313245,-40.68025486720736,115.87109141444841,0.0,0.0
20131220,122.29069133108837,-52.88293998095696,-24.414747157154643,-28.44795450837107,0.0,221.9329629367395,-257.8181966212949,-60.47695624650933,121.63139514537706,0.0,0.0
20131223,127.7343143070887,-69.56228694415383,-38.26525603886074,41.76652094731446,0.0,259.8944033732929,-261.7406808218127,-76.57542239765029,125.8821590010487,0.0,0.0
20131224,130.01044043701205,-83.93522230018888,-52.19659713286477,97.06548131066594,0.0,292.37617794205613,-264.6058183110507,-89.88495786401266,128.4757592623619,0.0,0.0
20131225,132.76869055867814,-95.93918055695417,-62.95342673192364,141.6533544788817,0.0,322.986748810185,-271.00374585350346,-101.3697111040335,125.26263059157282,0.0,0.0
20131226,135.04841027074707,-105.72231753051027,-71.62619119563391,176.75790116543072,0.0,340.0150855381389,-269.5803425122318,-110.80806837867493,122.57160920241118,0.0,0.0
20131227,136.88663956006434,-115.11540883179529,-76.86805533382812,203.66700684174862,0.0,319.5514588931426,-267.37337643960785,-118.1972275850245,118.07360303238127,0.0,0.0
20131230,138.7853346590192,-122.80434794185001,-81.3226762115217,223.46531315788152,0.0,300.544031904025,-268.878483683403,-124.66247198047714,113.51305330559913,0.0,0.0
20131231,140.5648975513078,-128.8637962691081,-85.51782432635638,239.25951817045282,0.0,283.92941714132644,-265.6929991160687,-128.81024585949922,109.9507852965147,0.0,0.0
20140102,142.02127169271293,-131.19053226483712,-87.30587579971309,139.31700433180524,0.0,270.32766178748483,-263.217416635574,-131.3492318963651,107.65198973974584,0.0,0.0
20140103,142.90642255938647,-131.69157520143787,-88.9572142498578,58.8590245182987,0.0,258.62300126177405,-260.23346046410626,-132.73155697621203,105.47184244253182,0.0,0.0
20140106,144.14632329013648,-130.2577892934133,-89.60981133515958,-3.9962173591836248,0.0,248.5981078351232,-242.40936486467587,-132.70079332055164,103.59927355373955,0.0,0.0
