,AD.SHF,AG.SHF,AL.SHF,AO.SHF,AP.ZCE,AU.SHF,BU.SHF,BZ.DCE,C.DCE,CF.ZCE,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.ZCE,FU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,LU.INE,M.DCE,MA.ZCE,NI.SHF,OI.ZCE,P.DCE,PB.SHF,PF.ZCE,PG.DCE,PL.ZCE,PP.DCE,PX.ZCE,RB.SHF,RM.ZCE,RU.SHF,SA.ZCE,SC.INE,SH.ZCE,SN.SHF,SP.SHF,SR.ZCE,TA.ZCE,UR.ZCE,V.DCE,Y.DCE,ZN.SHF
20150729,0.0,-11.072631114175918,-8.592053754805804,0.0,0.0,-21.286594006552676,-2.4305844501815406,0.0,-9.188230931570532,-7.671012149508828,-9.060890988316752,-4.546853447780889,0.0,0.0,-3.8039792971353217,-2.90740408051427,-4.682822635316143,-3.1841885383502198,-6.890872308709989,-5.581882938578818,-2.0865774873224305,0.0,3.213121554626568,-2.9906187312273835,-4.012876020636298,-4.757013327096302,-5.050702603233192,-2.5209363321556273,0.0,0.0,0.0,-3.404576622699157,0.0,-4.326293437201246,2.8257106396540497,-2.6502089113056244,0.0,0.0,0.0,-5.4398088038615215,0.0,-7.101364689536356,-2.5328130445652026,0.0,-3.317563696800434,-5.4148575100251675,-5.25824029955307
20150730,0.0,-10.957127593382015,-8.449557348300774,0.0,0.0,-20.65197166072349,-2.41633701494735,0.0,-8.854914163947988,-7.569650029804305,-8.861329847091074,-4.453975669820502,0.0,0.0,-3.7727123002694816,-2.8782817015681035,-4.608166600249656,-3.194181668770448,-6.811533138330555,-5.565376567584276,-2.1414181051265753,0.0,3.3530388281684362,-2.9465657369454483,-4.054399678066203,-4.990382529560977,-5.067242712485553,-2.9086995857872364,0.0,0.0,0.0,-3.337569062888906,0.0,-4.249493347710301,2.9261377522125906,-2.6513257260548904,0.0,0.0,0.0,-5.509668707934,0.0,-7.110670613484588,-2.541772997646522,0.0,-3.2630864597100713,-5.417069179497472,-5.181415164755376
20150731,0.0,-10.854241008053085,-8.34777642400989,0.0,0.0,-20.124112859169433,-2.4009810950264345,0.0,-8.594036052927065,-7.5170183882839225,-8.724607076456882,-4.356581284372795,0.0,0.0,-3.728777348586711,-2.8383567113821955,-4.540109839920949,-3.184443836937648,-6.718866555640071,-5.503589207150445,-2.1831382944453765,0.0,3.60618037994927,-2.9107557467329577,-4.076798925168369,-5.236606649762635,-5.159054415977911,-1.5824466993961548,0.0,0.0,0.0,-3.2778790060409784,0.0,-4.172815039235687,3.0816791355324424,-2.6960771190417976,0.0,0.0,0.0,-5.540074967903444,0.0,-7.104776051619514,-2.550166691312785,0.0,-3.224736058814583,-5.526120475201694,-5.089300111980141
20150803,0.0,-10.770011962918133,-8.325404970536024,0.0,0.0,-19.64271518413295,-2.388104710035273,0.0,-8.384824740454713,-7.47430947434469,-8.605011565587562,-4.27951429993623,0.0,0.0,-3.697243362605871,-2.7975393731929548,-4.480357876568484,-3.177330304029274,-6.637428831550581,-5.4417580191414,-2.2177368439209193,0.0,3.821968509116074,-2.882186664150631,-4.092219328217473,-5.437777846925897,-5.233710152410292,-0.4674760976724439,0.0,0.0,0.0,-3.231296167599141,0.0,-4.106564205197166,3.209249752411828,-2.736622024242023,0.0,0.0,0.0,-5.55624596406622,0.0,-6.971059813886841,-2.581277202797811,0.0,-3.193586795682283,-5.620724192327794,-5.034048112626243
20150804,0.0,-10.728699426215398,-8.30855603498299,0.0,0.0,-19.287472637185367,-2.384598744489725,0.0,-8.192858090993553,-7.430968440687923,-8.506771935356769,-4.218482635957065,0.0,0.0,-3.659268587815415,-2.7707893259203242,-4.434655063146083,-3.1752510179226285,-6.535401964067576,-5.390848190156477,-2.2459884431286943,0.0,4.012541737443103,-2.8584985025859466,-4.103303313046852,-5.604878363474354,-5.295208691772657,0.4488950571401499,0.0,0.0,0.0,-3.1932524732332763,0.0,-4.05096538459623,3.338767743488418,-2.7698077851339087,0.0,0.0,0.0,-5.569622515476571,0.0,-6.8628453759758274,-2.6127735707590825,0.0,-3.1635869708903264,-5.705143684584855,-4.9878389831582925
20150805,0.0,-10.67667619219336,-8.300553833741498,0.0,0.0,-18.748077176984967,-2.3940238039920447,0.0,-8.039972958167679,-7.408711944058316,-8.378232083561716,-4.2160867469264405,0.0,0.0,-3.6286294247120483,-2.743361896769965,-4.486740819714764,-3.1913427845867735,-6.614118499900939,-5.417353946331163,-2.2752978116703186,0.0,4.169637824464949,-2.813650332834034,-4.1711367488900795,-5.71496433401246,-5.360722782248267,1.2120821458547533,0.0,0.0,0.0,-3.174432280589919,0.0,-2.5519391924089296,3.44071017835607,-2.8300205664502442,0.0,0.0,0.0,-5.648296440335608,0.0,-6.723155943221237,-2.659893817493744,0.0,-3.168014742051193,-5.792069880721467,-4.9607635346629
20150806,0.0,-10.623894650688912,-8.289173804979562,0.0,0.0,-18.29843599795257,-2.414941605989567,0.0,-7.99889883982593,-7.403399564560103,-8.268300306810831,-4.228968982249018,0.0,0.0,-3.630910707873531,-2.7334228185930507,-2.751298976163149,-1.9679397358881805,-6.672025941018097,-5.457779273097321,-2.306500639550226,0.0,4.275029878136278,-2.795053169501553,-4.228247864569186,-5.793856994432878,-5.418221085626419,1.8372576341194724,0.0,0.0,0.0,-3.1663337209278253,0.0,-1.2636937598512332,3.5447312037162257,-2.884865244399685,0.0,0.0,0.0,-5.712739252537437,0.0,-6.598502487897713,-2.725206603976041,0.0,-3.2187594327865194,-5.849309274207441,-4.931996168665902
20150807,0.0,-11.441305140036059,-8.72481672605525,0.0,0.0,-18.15542053681621,-2.564303681806603,0.0,-8.018256453536729,-8.000143970197037,-8.23007502082247,-4.339746192782206,0.0,0.0,-3.7046017095574633,-2.7220572358092983,-1.2183803344468995,-0.7614297103889739,-3.86610656269481,-5.581080567438921,-2.3817182296310477,0.0,4.493585488512695,-2.8464445652984876,-4.3265038003387275,-6.16289892688311,-5.655739827415388,2.437334545722847,0.0,0.0,0.0,-3.193370313508534,0.0,-0.1197298286425891,3.7170355549962015,-3.048658305765072,0.0,0.0,0.0,-5.903613932176022,0.0,-6.798734848153228,-2.945759092280129,0.0,-3.462108950417454,-6.177985669452066,-5.059734563747651
20150810,0.0,-14.660375980895894,-10.202476788899396,0.0,0.0,-18.3453589007447,-2.701289966381351,0.0,-8.073723253829252,-9.268884476617577,-8.557364657432444,-4.978477220750662,0.0,0.0,-3.9893143925214534,-2.7537890869987427,-2.3507424187178603,0.38351437197596033,-4.8521088850404235,-5.906648084091246,-2.732609112372234,0.0,4.72031543792505,-3.053098543163954,-4.44822911639713,-6.4762580093229944,-5.798170302073407,0.7274943098366683,0.0,0.0,0.0,-3.4863725521779663,0.0,1.2296403083877478,3.9436377682399386,-3.260112562507062,0.0,0.0,0.0,-6.470938091183507,0.0,-6.821911329400952,-3.429380147838727,0.0,-4.460099103976125,-6.470909101793386,-5.4485061314471315
20150811,0.0,-16.835927027282736,-11.407542130464263,0.0,0.0,-18.312855208651506,-2.759789776220987,0.0,-8.172455028586484,-10.36149498838318,-8.815744415516173,-5.501002502326131,0.0,0.0,-4.192525926734521,-2.7580400736471264,-3.2563118315290582,1.3231170375472656,-1.9641568108632195,-6.255473714183103,-2.993883672172865,0.0,5.0189844057362984,-3.245600508784572,-4.561365499597752,-7.056372130874534,-6.114514200635177,-0.6645845748877786,0.0,0.0,0.0,-3.6705292698059706,0.0,2.3232983132622023,4.169515447690138,-3.4282764348111066,0.0,0.0,0.0,-6.935011566737512,0.0,-6.832818817169403,-3.7908733366881164,0.0,-5.2694190914092,-6.886351952930114,-5.748459907591576
20150812,0.0,-18.448692031636234,-12.379612868449374,0.0,0.0,-18.275585902644778,-2.8168631732886475,0.0,-8.252581677203095,-11.380945856371309,-8.989149531505934,-5.929014605770883,0.0,0.0,-4.349804499913339,-2.711392869950272,-1.2586476194140306,2.086657847496757,0.39373855930513774,-6.53415171021814,-3.1922776481412862,0.0,5.133766456491429,-3.3692231279364013,-4.678746638700623,-7.546950662010367,-6.37969145043212,0.6553983218679312,0.0,0.0,0.0,-3.8142504330924543,0.0,0.6010412373729651,4.319241686156524,-3.542350634197218,0.0,0.0,0.0,-7.312367076739513,0.0,-6.840640788160338,-4.152499458204294,0.0,-5.931913950227289,-7.201644496357084,-5.970199636064912
20150813,0.0,-18.535309114390145,-13.026856572594427,0.0,0.0,-17.88703578632232,-2.8546405902589886,0.0,-8.405992976453046,-12.14785164091588,-9.096436891881549,-6.083220726235234,0.0,0.0,-4.48323571278771,-2.673900960439052,0.3746897044535031,2.7131371441523293,2.2269913418165035,-3.887775767607332,-3.293617058856566,0.0,5.323954188221299,-3.4475183235982865,-4.84595177492764,-8.028396599773933,-6.551377573052574,1.8963049859505117,0.0,0.0,0.0,-3.8515321372443547,0.0,-0.8046367780509859,4.5732361507829395,-3.635183096567516,0.0,0.0,0.0,-7.665505166241642,0.0,-6.696340172187293,-4.453024503295339,0.0,-6.309813808080028,-7.460487687808159,-6.178582759999674
20150814,0.0,-17.47487209137329,-13.39776865056248,0.0,0.0,-16.916933772545,-2.9129065210104614,0.0,-8.54773796163207,-12.797706730260964,-9.190431855696716,-6.226373059053362,0.0,0.0,-4.546686693770769,-2.6398318978315647,1.7239368308166028,3.2233264707884426,3.415510182155262,-1.8625046045477707,-3.3743007912660223,0.0,5.485175452240072,-3.501480337410188,-5.094665495789348,-8.397519230415401,-6.665124854520461,2.9220812454384033,0.0,0.0,0.0,-3.883141626123823,0.0,0.6405728825791546,4.752900370338644,-3.701309859522016,0.0,0.0,0.0,-7.98901220437672,0.0,-6.573602456690709,-4.680150769972481,0.0,-6.595979515814351,-7.64575860760232,-6.386557005782342
20150817,0.0,-16.691734637584773,-13.938342366829747,0.0,0.0,-16.13726413331811,-2.961744554538576,0.0,-8.862493876493039,-12.631264838713596,-9.033005983151737,-6.334499935437763,0.0,0.0,-2.8254852201515623,-2.617115883135547,2.8264160732965995,3.6011147327734365,4.336050449350837,-0.20016738406117968,-3.4674783696277873,0.0,5.50781884456276,-3.4720815424813827,-5.334123568950031,-8.69327084063662,-6.759684571147036,3.7272028444689584,0.0,0.0,0.0,-3.925670169584195,0.0,1.8140650767732005,4.879212622392239,-3.7385691865013317,0.0,0.0,0.0,-8.244389241741747,0.0,-6.338139881045355,-4.764202240375264,0.0,-4.051805127513019,-7.764670828581171,-6.521087610267663
20150818,0.0,-16.059220236340668,-14.37950879377541,0.0,0.0,-15.48823250545691,-2.996372095933591,0.0,-9.1221881050196,-12.467222301522842,-8.892136074440382,-6.415839733251611,0.0,0.0,-3.1970383429151656,-2.6119041544405444,3.7286764787073357,3.899154471448276,5.086263589257343,1.1564889162925276,-3.5444839609228715,0.0,5.597732430989565,-3.434083413272351,-5.509520966163486,-8.948461188758177,-6.824996274733453,4.330733994427601,0.0,0.0,0.0,-3.960418840286962,0.0,2.7702707680125354,5.093444213731192,-3.7560672697002606,0.0,0.0,0.0,-8.511050941285434,0.0,-6.1462966092854625,-4.772913675706512,0.0,-4.6772354853441325,-7.803323122161871,-6.628734883262457
20150819,0.0,-15.505339693466652,-14.75822415586994,0.0,0.0,-15.155889171679592,-3.0037975266245684,0.0,-9.227585366686117,-12.337920271282176,-8.869501462754549,-6.5319834084691255,0.0,0.0,-3.47622192339811,-2.6557420519410546,1.1764966881049344,4.214417506038941,5.635477064183521,2.2160949270790704,-3.569252512053423,0.0,5.698486654875075,-3.4060702797580076,-5.6411685088407255,-9.027311917289357,-6.894489508218836,4.802330060120786,0.0,0.0,0.0,-3.94843424661817,0.0,0.802298996666572,5.280308030099355,-3.772166890689989,0.0,0.0,0.0,-8.79203857198638,0.0,-5.9623222445187505,-4.852537701992121,0.0,-5.056414568896198,-7.798233101942897,-6.718302736061909
20150820,0.0,-15.044942179476193,-15.02214457233031,0.0,0.0,-14.944234448428302,-3.0097901979071677,0.0,-9.321853103815066,-12.211905531884245,-8.850594658167479,-6.6249299317359,0.0,0.0,-3.694690948771852,-2.6092123892703345,-1.1268291125375154,4.496539516582497,6.113692389252209,3.1137634686742715,-3.573613745753141,0.0,5.7856920110426655,-3.3669901602965635,-5.876258225353697,-9.07731764279352,-7.061801547230667,5.151432574038847,0.0,0.0,0.0,-3.9252629276340687,0.0,-0.8658729769411388,5.433616929590376,-3.8199767814038688,0.0,0.0,0.0,-9.027139296331487,0.0,-5.806733941710603,-4.913448391632435,0.0,-5.362865198256677,-7.797956467775122,-6.765014144255487
20150821,0.0,-14.645963066120691,-15.442336322047892,0.0,0.0,-14.837886286811335,-3.021749299003968,0.0,-9.408696097537248,-11.973506394619788,-8.822749005141565,-6.820462874036408,0.0,0.0,-3.8382988070850987,-2.580545092230098,-3.1407180278977886,4.820160809329205,6.539349746635395,3.898734890301824,-3.5927410537783278,0.0,5.880914263527055,-3.336135276946361,-6.1955813602247085,-9.117504162811688,-7.199254754108841,5.532781750638805,0.0,0.0,0.0,-3.9136716019364517,0.0,1.0652831999932866,5.6126279028163015,-3.860628058601211,0.0,0.0,0.0,-9.467870149336374,0.0,-5.681125240883819,-4.965078855536896,0.0,-5.613702630279493,-7.788691094950825,-6.910522572059269
20150824,0.0,-14.24796932797396,-15.640537442272409,0.0,0.0,-14.701144899147916,-3.025605346687551,0.0,-9.419818376505116,-11.733798210206611,-8.77269486759397,-6.977963200976679,0.0,0.0,-3.9564581369949163,-2.556057335710482,-4.746542879361542,5.078042777382403,6.879528022804548,4.467716158870651,-3.6029892663895304,0.0,5.95498847765127,-3.3064056203311063,-6.431152970248517,-9.17152830850832,-7.252255683479216,5.852605457793819,0.0,0.0,0.0,-3.9021381261244477,0.0,-0.9184989996952413,5.738709212908964,-3.886322598742888,0.0,0.0,0.0,-9.827242351424726,0.0,-5.6164008751006795,-4.939689565951759,0.0,-5.8056409945471,-7.817660366114914,-7.029340238872724
20150825,0.0,-9.328512814034482,-15.873313340493622,0.0,0.0,-9.465165565897808,-3.013404478620917,0.0,-9.74100015044945,-11.483463635448333,-8.731606273351835,-7.391652080499285,0.0,0.0,-4.209587927124315,-2.5514574419757925,-6.0706778103961545,5.313600268805878,7.161758867930338,4.93502673542175,-3.665881036411129,0.0,6.027306973027453,-3.2816424459848896,-6.648889467401976,-9.206727786570317,-7.294147540650859,6.135805020415923,0.0,0.0,0.0,-3.945775450435331,0.0,-2.54377604540724,5.881502612333908,-4.061492006107942,0.0,0.0,0.0,-10.000117856111935,0.0,-5.563463196438043,-4.91095222822314,0.0,-5.968268708097563,-7.819008881512349,-7.198399243044726
20150826,0.0,-9.811383753234818,-15.725630235369845,0.0,0.0,-5.102918262435737,-3.023900772384373,0.0,-10.522318589060895,-11.265419568636164,-8.890092658413645,-7.6059581010017485,0.0,0.0,-4.1863469696802875,-2.505478105135587,-6.2828721273528405,5.266611549963489,4.638983786101207,2.9937133936111278,-3.6852250131987696,0.0,3.740734089959554,-3.244078952551057,-6.526435166021431,-8.993550977846274,-7.13767618037169,6.326735022599948,0.0,0.0,0.0,-3.9330057817953503,0.0,-3.3506595096522256,3.7572239514744203,-3.9367076730766404,0.0,0.0,0.0,-9.693277603901086,0.0,-5.37307878384851,-4.767499101567242,0.0,-5.991839061589355,-7.4990601936527455,-7.23454832523563
20150827,0.0,-10.13101459647622,-15.620299095957234,0.0,0.0,-1.4814164948810131,-3.03358614799068,0.0,-10.815117680107326,-11.139886525032773,-8.912521369400606,-7.719552402722759,0.0,0.0,-4.166052352465787,-2.410532617270713,-6.453090687559423,5.249783013588545,2.572300501027563,1.4049966307637787,-3.685830074082484,0.0,4.196084804807607,-3.1952493498673404,-6.292836834613228,-8.769362387954946,-6.859854441228334,6.477685031478205,0.0,0.0,0.0,-3.9413101852016172,0.0,-4.010346631509928,4.112002570784272,-3.8620012851813783,0.0,0.0,0.0,-9.54809280004472,0.0,-5.2149919827599565,-4.539931070645913,0.0,-6.029059482684568,-7.143929221876909,-7.272768202002139
20150828,0.0,-10.338966369374338,-15.608268452912956,0.0,0.0,-3.8162730747358022,-3.0432319637855274,0.0,-11.064685268589896,-11.033049393438066,-8.945441867479104,-7.9578418489111025,0.0,0.0,-4.166417505663545,-2.3411322922322975,-6.619577304937588,3.2918962798862506,0.8416540537614055,0.07342389084364852,-3.697652793059501,0.0,2.3021728900824763,-3.1531738281730086,-6.135233293001149,-8.58355240706143,-6.639267329230094,6.8646066316332535,0.0,0.0,0.0,-3.955032005559584,0.0,-4.655847542184141,2.3297581091565274,-3.8040131822767007,0.0,0.0,0.0,-9.692680181476954,0.0,-5.090038855621721,-4.3569924007995695,0.0,-6.099343785253594,-6.847349159981483,-7.430815267089797
20150831,0.0,-10.48301446852563,-15.590049062059506,0.0,0.0,-5.772565082513163,-2.9597486559971617,0.0,-11.336433428143735,-10.874539762159833,-8.986235969100317,-8.172502592674725,0.0,0.0,-4.154163013434525,-2.2861364766842365,-6.730874193685511,3.6381334828943555,-0.5662680110465927,-1.0178196642749107,-3.6434182299551536,0.0,0.7811121928854008,-3.0748457663094215,-5.949290247582019,-8.398698164537615,-6.412838640644606,7.140827919342118,0.0,0.0,0.0,-3.9472133511088554,0.0,-5.104767069184127,0.9770709655660303,-3.707124987366275,0.0,0.0,0.0,-9.856147426896607,0.0,-5.012449045206475,-4.124333213997607,0.0,-6.043272940560621,-6.573935002207254,-7.631184097100661
20150901,0.0,-10.5528259666219,-15.48744247058115,0.0,0.0,-7.39824175269151,-2.891376722633407,0.0,-11.633502365050093,-10.795986922854317,-9.045405927567977,-8.310927141406895,0.0,0.0,-4.148343471197364,-2.239866914997494,-6.813145464125565,3.884691835868729,-1.7195939231385742,-1.9186063986652067,-3.5868513419270616,0.0,-0.46009155399391427,-2.9867380936747683,-5.714414544275572,-8.146423758991672,-6.1287149899265065,7.39170741670017,0.0,0.0,0.0,-3.904534117197619,0.0,-5.475885506714679,-0.13170629311377952,-3.6159267858910384,0.0,0.0,0.0,-9.8797591199804,0.0,-4.924697924633192,-3.9180591903756943,0.0,-6.005980871244678,-6.310655090659285,-7.704617732323063
20150902,0.0,-10.615241050077774,-15.725915046569689,0.0,0.0,-8.794573017347021,-2.872933508378503,0.0,-10.976120753924407,-10.734321428477775,-8.825025196113142,-8.477858599880744,0.0,0.0,-4.046769746922094,-2.174868708575477,-6.884066298071569,4.082796678642237,-2.602491537182183,-2.653719562825948,-3.5525557115216917,0.0,-1.4804714084148043,-2.923698815481263,-5.511258108222855,-7.986147842365077,-5.9276362263978095,7.645866088818205,0.0,0.0,0.0,-3.8934289792318517,0.0,-5.766901842488506,-1.06729763115635,-3.5457077346030736,0.0,0.0,0.0,-9.86346819657547,0.0,-4.878339436003556,-3.7551272772463755,0.0,-5.969967325193272,-6.115627168294319,-7.903295352934758
20150907,0.0,-10.698660176804522,-15.941123533246175,0.0,0.0,-10.030760390602635,-2.854137186890282,0.0,-10.438012121193488,-10.618630220387287,-8.648035129956565,-8.631673166685792,0.0,0.0,-3.9676054674470147,-2.060592140957801,-6.9837877807546915,4.246246036622294,-3.334047211691322,-3.2581472318561984,-3.5392592032207,0.0,-2.3600181208875575,-2.876089560345173,-5.348450557806921,-7.86009034884184,-5.747377508663039,7.851079651344016,0.0,0.0,0.0,-3.875308965692394,0.0,-6.021166569117668,-1.8295779822923002,-3.4888180810454985,0.0,0.0,0.0,-9.830841883095827,0.0,-4.820601530542723,-3.5970866726852,0.0,-3.827175050673258,-5.963193631155217,-8.105808484018379
20150908,0.0,-6.739799002670756,-16.089104095243712,0.0,0.0,-5.371547074972346,-2.78776476706409,0.0,-9.986245218297237,-10.556470481476454,-8.515277043204316,-5.373823125251305,0.0,0.0,-2.5894194244500937,-1.9690894390194957,-7.0774950385503566,4.434583014435028,-3.9301734950417666,-3.7522906402390546,-2.2539064849840558,0.0,-0.7823389385382314,-2.843385035330913,-5.2072588850990345,-7.748083681785733,-5.592325600396058,7.984364835085149,0.0,0.0,0.0,-2.4801105654594613,0.0,-6.232332289769958,-0.5495894450398836,-3.4296460524744017,0.0,0.0,0.0,-9.8338743546034,0.0,-4.771153037916391,-2.4058524515774256,0.0,-2.0971227785127606,-5.846957370707794,-5.022507718144039
20150909,0.0,-7.525970307163898,-16.31308755681247,0.0,0.0,-7.059954062164391,-2.733692014203441,0.0,-9.616842025931039,-10.65350950613696,-8.397447091200043,-6.064252584823341,0.0,0.0,-2.760407445108235,-1.8927425033864553,-7.13164365507519,4.561662626130438,-4.422513872413889,-4.151361862932472,-2.486245168154965,0.0,-1.7310761366684753,-2.8377079647633012,-5.087087054734705,-7.678569550082126,-5.483441984765006,8.074803508031698,0.0,0.0,0.0,-2.728418022403865,0.0,-6.371282434532471,-1.2907494433790114,-3.367864266598457,0.0,0.0,0.0,-9.807319006155053,0.0,-4.759672357117694,-2.5239923503096957,0.0,-2.7542536488905376,-5.759809511402872,-5.7418956297818236
20150910,0.0,-8.18429723293796,-16.5514134137854,0.0,0.0,-8.46247195978763,-2.724718063166541,0.0,-9.302150395635381,-10.732960192778,-8.229626617632178,-6.635294257236615,0.0,0.0,-2.905463039896076,-1.8312150847001758,-7.151436224382175,4.6599082570981665,-4.815809568935852,-4.4594493637809665,-2.6854185812580584,0.0,-2.500099601454442,-2.8316029378918586,-4.985801617542438,-7.620899459196222,-5.360823106623305,8.104622896408943,0.0,0.0,0.0,-2.9477759036060602,0.0,-6.4216520388243925,-1.9031903294567087,-3.303309303027562,0.0,0.0,0.0,-9.781082072519604,0.0,-4.760839036077057,-2.6247596415946264,0.0,-3.291625033222468,-5.679025524328591,-6.391816081901523
20150911,0.0,-8.727674839441454,-16.36410100517044,0.0,0.0,-9.610367208182753,-2.719305374755744,0.0,-9.060213376276517,-10.783399869562011,-8.09601789848638,-4.169330973785328,0.0,0.0,-3.0306319125358363,-1.7812728158854927,-7.16206942601935,4.70929720356145,-5.133673114513269,-4.7058570162794,-2.8433165809214676,0.0,-3.2896059936942716,-2.8333324364392056,-4.896965178664386,-7.583882405060794,-5.250798680429389,8.1936724065065,0.0,0.0,0.0,-3.1340105974584618,0.0,-6.4689724616044035,-2.4568171598789332,-3.2574458352824287,0.0,0.0,0.0,-9.768257011225007,0.0,-4.772745980098059,-2.7069253663728605,0.0,-1.6470708566657115,-5.618683852440622,-6.813972509788671
20150914,0.0,-9.362771103488212,-16.251400858187495,0.0,0.0,-10.62469582305393,-2.650851528286829,0.0,-8.860763290863432,-10.842192632697047,-7.997557248100054,-2.020589019656172,0.0,0.0,-1.8340515329017737,-1.7355942855410433,-7.160421714778663,4.705815648400906,-5.431981670716848,-4.954655175536592,-3.010242141231948,0.0,-3.9793554635152297,-2.8421414891137555,-4.814307173533492,-7.574150559364232,-5.191490125461551,8.324300836743857,0.0,0.0,0.0,-3.3714145447697508,0.0,-6.507242303386672,-2.9308811487795547,-3.212595075352992,0.0,0.0,0.0,-9.761217039809697,0.0,-3.094634279025165,-2.7588622495260813,0.0,-2.468381328698656,-5.593783729770557,-7.191095786291111
20150915,0.0,-11.070240586366165,-16.2960198572976,0.0,0.0,-12.911028498574886,-2.594797784272083,0.0,-8.702363103737817,-10.877180561791931,-7.917507065029538,-0.25639913420781063,0.0,0.0,-2.175988608937693,-1.698278842413241,-7.177335923061329,4.699638271132752,-5.885414311851774,-5.312579857438448,-3.150436433187724,0.0,-4.544761980355664,-2.852233111521258,-4.742168694611127,-7.577563690845829,-5.152545630309022,8.429473093594588,0.0,0.0,0.0,-3.5657856485313295,0.0,-6.561803396412495,-3.348498787111219,-3.1786125072213216,0.0,0.0,0.0,-9.713658279252781,0.0,-1.7226020225914225,-1.7134820874340182,0.0,-3.1616456678824596,-5.588366051534422,-7.5235833823192335
20150916,0.0,-5.668342695276216,-16.317796477012575,0.0,0.0,-14.808370878475065,-2.54164695194907,0.0,-8.573276353027156,-11.400012355987677,-8.077933833897779,1.1332621872446489,0.0,0.0,-2.4562444130300665,-1.6622781557132091,-7.196795000210241,4.709811043319453,-6.213970405780484,-5.582952702581224,-3.2562897827401196,0.0,-5.128569471170189,-2.9006680178146707,-4.676517201541265,-7.587873831097208,-5.123634359305462,8.52525228035554,0.0,0.0,0.0,-3.718105748450106,0.0,-6.637923460912025,-3.7020242783141137,-3.1552180053404046,0.0,0.0,0.0,-9.662108147286744,0.0,-0.522430240183764,-1.965845932920169,0.0,-3.836504409959785,-5.59335434050785,-7.744727962487517
20150917,0.0,-1.250412341869392,-16.170804425580783,0.0,0.0,-16.404125706206628,-2.482782550856872,0.0,-8.467243974767989,-11.866239955853926,-8.230881398276836,2.2745243619275968,0.0,0.0,-2.6858546972868553,-1.6239852699218935,-7.211214289326988,4.686679386144873,-6.48062745311194,-5.800139231420388,-3.342937944404727,0.0,-5.6063548396678025,-2.950922647135727,-4.619941788389626,-7.585580457948878,-5.098627640126164,8.72108478468966,0.0,0.0,0.0,-3.834602010553598,0.0,-6.692422680073857,-3.9799670995467262,-3.1384275500346663,0.0,0.0,0.0,-9.617409406798455,0.0,0.4590171245373924,-2.172650055526749,0.0,-4.346812323026814,-5.617635202489577,-7.795209366880625
20150918,0.0,2.369209600675231,-16.03751950062918,0.0,0.0,-9.133371499442033,-2.4446212948370594,0.0,-8.421513680444667,-12.294091621600154,-8.327658854745449,3.1708096670876493,0.0,0.0,-2.8748149925326367,-1.5892540039014238,-7.186478946153702,4.670709255017979,-6.736267999865098,-5.903062845035231,-3.447027248808411,0.0,-3.177284020740821,-2.981892846965825,-4.540672750786264,-7.640990595717487,-5.079075373680165,8.918138714972054,0.0,0.0,0.0,-3.973851061562274,0.0,-6.697598341100811,-4.20103993640325,-3.107403368493599,0.0,0.0,0.0,-9.541061250511207,0.0,1.2825243268925761,-2.324016070499573,0.0,-4.82889325744655,-5.654890936666605,-7.8315469898238375
20150921,0.0,5.038548510570243,-15.997869694890648,0.0,0.0,-3.4172499096561015,-2.412039627322075,0.0,-8.362169194051793,-12.664355790828594,-8.403316966197334,3.9358785051901966,0.0,0.0,-3.0301995746757853,-1.5783535968579527,-7.166839226209223,4.652291096913706,-6.9539366389173285,-5.991929463210215,-3.5488291322118863,0.0,-3.9915195305422633,-3.0220886660105517,-4.492057708990009,-7.707070263281872,-5.064355030687369,9.185649255246554,0.0,0.0,0.0,-4.091551287405208,0.0,-6.702223432745395,-4.37897039347385,-3.083718029619465,0.0,0.0,0.0,-9.47905452300976,0.0,1.9651476920907915,-2.4488476148680163,0.0,-5.22106506090623,-5.6903161010601,-7.918970803140723
20150922,0.0,7.2072535340288,-15.94139725937287,0.0,0.0,1.2421511846921587,-2.3822192057746525,0.0,-7.989069935096247,-13.375943399001738,-8.389774555858411,4.543647007625313,0.0,0.0,-1.759398604315424,-1.5693543848756852,-7.163945696565983,4.6403891138773465,-7.1343077999913715,-6.06323408724157,-3.6254608874220717,0.0,-4.672844928290395,-3.0607102082220483,-4.455367135204155,-7.7628619301325275,-5.052589427068239,9.42717227538925,0.0,0.0,0.0,-4.202537651845487,0.0,-6.7059087162288025,-4.530442021127177,-3.0642819219027633,0.0,0.0,0.0,-9.435592798152989,0.0,2.513064956094603,-2.5499464850255946,0.0,-5.5451347830226,-5.723950807256498,-7.962315810560549
