,FU.SHF,SC.INE,LU.INE,BU.SHF,RU.SHF,SP.SHF,L.DCE,V.DCE,PP.DCE,EG.DCE,EB.DCE,PG.DCE,BZ.DCE,TA.ZCE,MA.ZCE,FG.ZCE,SA.ZCE,PF.ZCE,PX.ZCE,SH.ZCE,PL.ZCE
20160427,-3.330003366462279,0.0,0.0,8.28705985722904,9.848295321732099,0.0,10.511687922448132,11.080643269633496,9.602625155671538,0.0,0.0,0.0,0.0,11.216140470990945,11.445023113332851,14.201819265041559,0.0,0.0,0.0,0.0,0.0
20160428,-3.7627040267259786,0.0,0.0,8.305086397572214,9.798055305228816,0.0,10.432768584538573,11.395707567882827,9.52587296975024,0.0,0.0,0.0,0.0,10.967467314947804,11.309267127730136,13.74885857456285,0.0,0.0,0.0,0.0,0.0
20160429,-2.045470926789629,0.0,0.0,8.264160994198098,9.681796585619011,0.0,10.362148655074211,11.743257266216277,9.367613817989866,0.0,0.0,0.0,0.0,10.724131754910877,11.148246822924714,13.382970507118975,0.0,0.0,0.0,0.0,0.0
20160503,-2.7480244810902508,0.0,0.0,8.241299435116042,9.590078500187465,0.0,10.319376976824456,12.04881801673969,9.249161217192125,0.0,0.0,0.0,0.0,10.556857143526987,11.01322767773298,13.084128193819557,0.0,0.0,0.0,0.0,0.0
20160504,-3.3412866127430916,0.0,0.0,8.11644308001564,9.495597327751023,0.0,6.655814193607553,12.22244438884675,9.477488730668187,0.0,0.0,0.0,0.0,10.40577086353096,10.793901458901733,12.547662511953586,0.0,0.0,0.0,0.0,0.0
20160505,-3.8993054792922948,0.0,0.0,5.136852393472853,9.380208094260292,0.0,3.6002354221923056,7.646131865958747,9.75114429996582,0.0,0.0,0.0,0.0,10.393921015047997,10.684113049857892,8.41675376618531,0.0,0.0,0.0,0.0,0.0
20160506,-4.351132356729116,0.0,0.0,5.708413942194631,9.19849343306194,0.0,1.039073959465253,3.8634218784864722,9.984992391878917,0.0,0.0,0.0,0.0,10.350758526852923,10.577070317778006,5.046941716422346,0.0,0.0,0.0,0.0,0.0
20160509,-4.625010902068192,0.0,0.0,6.102312954137832,9.041029997409519,0.0,-1.0692688813874365,0.774122855486023,10.191701202819798,0.0,0.0,0.0,0.0,10.29367125428952,6.899778192564007,2.2390670657058647,0.0,0.0,0.0,0.0,0.0
20160510,-4.7922986647542425,0.0,0.0,6.408317840640272,8.784920796866443,0.0,-2.788940892032043,-1.792602872076579,10.348939365270786,0.0,0.0,0.0,0.0,10.243812196249777,3.9010067027037536,-0.03791579975540523,0.0,0.0,0.0,0.0,0.0
20160511,-4.865255085269418,0.0,0.0,6.7012832554651895,8.766152016444497,0.0,-4.1671732586646115,-3.892715121358533,10.519463571563204,0.0,0.0,0.0,0.0,6.553491510117682,1.412170132881778,-1.8967334094599912,0.0,0.0,0.0,0.0,0.0
20160512,-4.880123729149897,0.0,0.0,6.9164718632739195,8.7857222011623,0.0,-1.520426558242516,-5.603156724214255,10.632114548072714,0.0,0.0,0.0,0.0,7.1890273742716175,-0.6298773235264127,-3.5619573502657462,0.0,0.0,0.0,0.0,0.0
20160513,-4.8569938483931825,0.0,0.0,7.097249909733789,8.811942567204284,0.0,0.6811983077880399,-7.004040091061468,10.716639682612131,0.0,0.0,0.0,0.0,4.050741036883515,-2.3565837050468663,-4.92073592716584,0.0,0.0,0.0,0.0,0.0
20160516,-4.841171152983753,0.0,0.0,7.226229944612297,5.753606849519065,0.0,-1.398318636684371,-8.151364991075065,10.792354370502949,0.0,0.0,0.0,0.0,1.404179449105149,-3.8069704143127767,-6.030537900452713,0.0,0.0,0.0,0.0,0.0
20160517,-4.866044827941627,0.0,0.0,7.279557542381871,3.243147314253415,0.0,-2.9583223907279725,-9.079685861132006,6.866771018804963,0.0,0.0,0.0,0.0,-0.8190852022339554,-4.996601025004392,-3.007774303916196,0.0,0.0,0.0,0.0,0.0
20160518,-4.933487805589776,0.0,0.0,7.31981994802983,1.1820692125241477,0.0,-4.218394649132483,-9.85244244689224,3.653276040051889,0.0,0.0,0.0,0.0,-2.561919981615103,-5.955810777479859,-4.404506239892428,0.0,0.0,0.0,0.0,0.0
20160519,-5.046470791063079,0.0,0.0,4.578890649289595,-0.5285936279233778,0.0,-5.26387513388088,-10.477156332200469,1.0286369341165236,0.0,0.0,0.0,0.0,-3.9766719763595355,-6.700726336149729,-5.52042509506821,0.0,0.0,0.0,0.0,0.0
20160520,-3.11894987892562,0.0,0.0,2.3370558015528418,-2.077865257778232,0.0,-6.119160703041656,-11.025316372545271,-1.1606516137755314,0.0,0.0,0.0,0.0,-5.158963602308362,-7.287976764133958,-2.5571318969401444,0.0,0.0,0.0,0.0,0.0
20160523,-3.6020379865771344,0.0,0.0,0.23921622128385123,-3.4473840036383874,0.0,-7.361084403671828,-12.076506185334265,-3.408288871155859,0.0,0.0,0.0,0.0,-6.456078644510759,-8.086761467581681,-0.10971557432967913,0.0,0.0,0.0,0.0,0.0
20160524,-4.064478871549294,0.0,0.0,-1.4565216846088085,-4.452507806273861,0.0,-8.377894168325229,-13.087761234558302,-5.13549348848112,0.0,0.0,0.0,0.0,-7.5964595297671185,-8.855322218664847,-2.0295431206932077,0.0,0.0,0.0,0.0,0.0
20160525,-2.242250241926385,0.0,0.0,-2.8487510803674922,-5.300156993855759,0.0,-9.596937519879129,-14.125631271355427,-6.798528055642268,0.0,0.0,0.0,0.0,-9.658558206394666,-9.706141009774282,-3.6481248738951684,0.0,0.0,0.0,0.0,0.0
20160526,-2.917800850917352,0.0,0.0,-0.7476712453390506,-5.999936654055818,0.0,-10.561675255647936,-8.150176562901718,-8.28004104125709,0.0,0.0,0.0,0.0,-11.296387176171313,-10.241590583984616,-5.0256705472958165,0.0,0.0,0.0,0.0,0.0
20160527,-3.4670531339192197,0.0,0.0,0.9835647130493249,-6.3836260795578,0.0,-11.359009940159096,-3.137564231787307,-9.32802818336503,0.0,0.0,0.0,0.0,-12.585119530312134,-10.50326226875939,-2.1389839743437684,0.0,0.0,0.0,0.0,0.0
20160530,-3.9168172006892226,0.0,0.0,-0.7712617505239976,-6.70293297108935,0.0,-11.895997795893614,-6.029591051291857,-10.454990865131933,0.0,0.0,0.0,0.0,-13.811747093760067,-10.704304669105639,0.1720141092527607,0.0,0.0,0.0,0.0,0.0
20160531,-4.301007291421362,0.0,0.0,0.932667080044168,-6.96740832002117,0.0,-12.037020864525996,-1.741093695856596,-11.045063591032955,0.0,0.0,0.0,0.0,-14.679951897862944,-10.801813661746468,1.938911208830417,0.0,0.0,0.0,0.0,0.0
20160601,-4.615344638384022,0.0,0.0,-0.8870579702321868,-7.259560103398105,0.0,-12.420774391307571,-5.125676838901389,-11.476656542986047,0.0,0.0,0.0,0.0,-15.187257707972885,-10.967221025702454,3.564530087728311,0.0,0.0,0.0,0.0,0.0
20160602,-4.792826524690509,0.0,0.0,0.913344963393895,-7.500658215383143,0.0,-12.714268482686212,-0.14308884127481306,-11.8151527387894,0.0,0.0,0.0,0.0,-15.510670475115196,-11.065557557716609,4.8940931030023505,0.0,0.0,0.0,0.0,0.0
20160603,-4.943657064149372,0.0,0.0,2.3546861171912683,-7.655091368558396,0.0,-12.956542868929542,3.979898204338056,-12.088939123049121,0.0,0.0,0.0,0.0,-15.802745558519447,-7.075707720523363,5.915124748909452,0.0,0.0,0.0,0.0,0.0
20160606,-5.130650901670314,0.0,0.0,3.5805020247439656,-7.763092967345395,0.0,-12.978422796923905,7.341109074377326,-12.147764848360449,0.0,0.0,0.0,0.0,-15.553271938907692,-3.714546637125284,6.79214493826205,0.0,0.0,0.0,0.0,0.0
20160607,-5.372760338563126,0.0,0.0,4.570624357177331,-7.8955500963865495,0.0,-13.025389892283235,10.232688845818506,-7.594314353509544,0.0,0.0,0.0,0.0,-15.364334348174195,-0.9436114183152675,7.556873774444846,0.0,0.0,0.0,0.0,0.0
20160608,-5.672410014194355,0.0,0.0,5.380070202825848,-8.017157691067975,0.0,-13.110148886534793,12.598982731735543,-8.579865954356254,0.0,0.0,0.0,0.0,-15.217522308140147,1.3585069456564902,8.184030782747447,0.0,0.0,0.0,0.0,0.0
20160613,-6.072406280759353,0.0,0.0,4.401875620493875,-8.11685051262363,0.0,-13.175019562884678,14.351120504259699,-9.396354360277531,0.0,0.0,0.0,0.0,-15.09069461474124,3.2518048697151523,8.732546682260818,0.0,0.0,0.0,0.0,0.0
20160614,-6.625180770566057,0.0,0.0,1.8706424017148175,-8.181368429569673,0.0,-8.4608372808359,15.54509829391151,-5.353474445933864,0.0,0.0,0.0,0.0,-15.060025720692597,0.589747787826642,9.184958359927414,0.0,0.0,0.0,0.0,0.0
20160615,-3.31051362118468,0.0,0.0,-0.23541207836695932,-8.413536045573686,0.0,-9.21832527877459,16.507644349056527,-6.657705286457616,0.0,0.0,0.0,0.0,-15.060950562220114,-1.7328364116722976,9.518915476364771,0.0,0.0,0.0,0.0,0.0
20160616,-4.818936506970276,0.0,0.0,-2.0830914258067823,-8.59428341576529,0.0,-4.930118028819016,13.506254467409883,-3.058752494168261,0.0,0.0,0.0,0.0,-14.99456531982563,-3.628032470741618,9.849072709972615,0.0,0.0,0.0,0.0,0.0
20160617,-6.055272814304621,0.0,0.0,-3.622280585450236,-8.7474935493501,0.0,-1.428448258240601,14.881502043280749,-0.17009964504146854,0.0,0.0,0.0,0.0,-15.145779756246167,-5.203850210768131,6.133503604915563,0.0,0.0,0.0,0.0,0.0
20160620,-7.06501095852176,0.0,0.0,-4.899240644399269,-8.70894290422488,0.0,1.335125317268587,15.828286792265388,2.1714158046379337,0.0,0.0,0.0,0.0,-15.2879349789169,-6.517498638850996,2.989371800463716,0.0,0.0,0.0,0.0,0.0
20160621,-7.8551935946131195,0.0,0.0,-5.8617693149261925,-8.729401306806254,0.0,3.5766531441069884,16.049740114525033,4.048663124268303,0.0,0.0,0.0,0.0,-15.390074172099991,-7.669391568985036,0.41900440779804526,0.0,0.0,0.0,0.0,0.0
20160622,-8.503534217839633,0.0,0.0,-6.636296072554212,-8.728284339739146,0.0,5.38728010008976,16.26600150435342,5.621775872769452,0.0,0.0,0.0,0.0,-15.208450092286286,-8.594205013651573,-1.6506132049254965,0.0,0.0,0.0,0.0,0.0
20160623,-9.020974078860542,0.0,0.0,-7.5636149950229115,-9.0129076080163,0.0,7.017959603788331,16.42499139347169,7.190810597022214,0.0,0.0,0.0,0.0,-15.230219870583877,-9.503276577204533,-3.7374923737431938,0.0,0.0,0.0,0.0,0.0
20160624,-9.348585416102146,0.0,0.0,-8.404606721998434,-9.213491831638773,0.0,8.33778559935997,16.390183455237988,8.561903151991872,0.0,0.0,0.0,0.0,-15.288447358051043,-10.245332472782927,-5.453701013472984,0.0,0.0,0.0,0.0,0.0
20160627,-9.364636236435906,0.0,0.0,-8.971444628637737,-9.330808279683348,0.0,9.419505418360417,16.36213869985224,9.682844761629374,0.0,0.0,0.0,0.0,-15.184351958954277,-10.791402212279058,-6.804098209664165,0.0,0.0,0.0,0.0,0.0
20160628,-9.398108785128867,0.0,0.0,-9.294753110370959,-9.374999245294143,0.0,10.197978708875858,16.037687770461382,10.166723852595089,0.0,0.0,0.0,0.0,-14.945713173852855,-11.144352965735322,-3.5253296166111223,0.0,0.0,0.0,0.0,0.0
20160629,-9.372947149228347,0.0,0.0,-9.740758606785548,-9.42365643277644,0.0,11.16094889845994,15.891851859482415,10.510065801501765,0.0,0.0,0.0,0.0,-14.798638021325374,-11.263745900605361,-0.8286406629904489,0.0,0.0,0.0,0.0,0.0
20160630,-9.303663053157576,0.0,0.0,-10.066127570452176,-9.453220217815952,0.0,11.405360420612498,15.752213892501087,10.660263543656074,0.0,0.0,0.0,0.0,-14.673716907719577,-11.433106604413464,1.5183564853117573,0.0,0.0,0.0,0.0,0.0
20160701,-9.241914871861248,0.0,0.0,-6.144298463325919,-9.48376876692906,0.0,11.607745541268924,15.636170149760726,10.788250607083155,0.0,0.0,0.0,0.0,-14.573194734438816,-11.560753581709696,3.2248430724072294,0.0,0.0,0.0,0.0,0.0
20160704,-9.533099786741133,0.0,0.0,-2.968412820936408,-9.601154551075124,0.0,11.802248848113898,15.537874019121002,10.90881366713638,0.0,0.0,0.0,0.0,-14.536244750468214,-11.713359748701865,4.549970744425918,0.0,0.0,0.0,0.0,0.0
20160705,-5.85879098425509,0.0,0.0,-0.6495615893519597,-9.429888879274559,0.0,11.719692587055919,15.420726834275515,10.803419500268996,0.0,0.0,0.0,0.0,-9.48376251426475,-7.414802766668071,5.735799017246357,0.0,0.0,0.0,0.0,0.0
20160706,-6.797933600966573,0.0,0.0,0.9347946175017876,-9.225412625788655,0.0,11.695192355997063,15.230495564816257,10.716225797099986,0.0,0.0,0.0,0.0,-5.201271904471429,-4.153928705243766,6.713721906634816,0.0,0.0,0.0,0.0,0.0
20160707,-3.5576040716458714,0.0,0.0,2.126030677670026,-8.82073422889667,0.0,11.597257550581526,14.995193332506203,10.626413507561464,0.0,0.0,0.0,0.0,-6.632345588665759,-1.5409119405761964,7.313329682095453,0.0,0.0,0.0,0.0,0.0
20160708,-4.969290416392866,0.0,0.0,3.1011852447033013,-8.48416357647291,0.0,11.52183786850269,14.760292941345039,10.541294777413562,0.0,0.0,0.0,0.0,-7.787165541521952,0.5994755021633357,7.803868912580314,0.0,0.0,0.0,0.0,0.0
20160711,-2.0164523355828097,0.0,0.0,1.1811868635059624,-8.172277179305151,0.0,11.100280703248552,14.5356761740079,10.312445071644426,0.0,0.0,0.0,0.0,-8.619969982202022,-1.2502753486924936,8.029609412366002,0.0,0.0,0.0,0.0,0.0
20160712,-3.7046770822587898,0.0,0.0,-0.37510207258980416,-7.905176736953142,0.0,10.781654948454175,14.484899482602376,10.120183947749315,0.0,0.0,0.0,0.0,-9.304013975152163,-2.8143332831838457,8.212729850594604,0.0,0.0,0.0,0.0,0.0
20160713,-4.9548862356932375,0.0,0.0,0.9902165647496949,-7.70159559394014,0.0,10.507177899234756,14.422172872180896,9.988540840597796,0.0,0.0,0.0,0.0,-5.349997096577179,-0.5740888872721001,8.267937784343443,0.0,0.0,0.0,0.0,0.0
20160714,-5.854296939001546,0.0,0.0,2.107929377220404,-7.531163103625593,0.0,10.214651048109037,14.219669523873993,9.801779956401537,0.0,0.0,0.0,0.0,-2.078541864228885,1.2586392282943606,8.309599083983134,0.0,0.0,0.0,0.0,0.0
20160715,-6.589666734362603,0.0,0.0,2.993595917118007,-7.392569174916187,0.0,9.976599445438612,14.06211007951839,9.6522329962145,0.0,0.0,0.0,0.0,-3.9993232671573296,2.7581122025768012,8.432746338977726,0.0,0.0,0.0,0.0,0.0
20160718,-7.1912504285696635,0.0,0.0,3.717383871082276,-4.752784362156477,0.0,9.804982613189319,13.946152283194467,9.5369264715668,0.0,0.0,0.0,0.0,-5.5885912700464395,3.9227780662230147,8.521761373646275,0.0,0.0,0.0,0.0,0.0
20160719,-7.63653967661604,0.0,0.0,4.255151290460845,-2.6167604483828715,0.0,9.656756559532178,13.964012864943713,9.408297716641227,0.0,0.0,0.0,0.0,-2.175389836867751,4.83103556130788,8.437031424428866,0.0,0.0,0.0,0.0,0.0
20160720,-7.925875794014083,0.0,0.0,4.6990787776884915,-0.866965175835785,0.0,9.496815377957564,13.956767592893163,9.300763572539802,0.0,0.0,0.0,0.0,-4.332300063182575,5.575481285748025,8.371731794691122,0.0,0.0,0.0,0.0,0.0
20160721,-7.920930925768071,0.0,0.0,5.097012446237783,0.6027432584787432,0.0,9.377534123440977,13.970879927369332,9.213288925489133,0.0,0.0,0.0,0.0,-0.9307542864706508,6.182602887717501,8.317590868272786,0.0,0.0,0.0,0.0,0.0
20160722,-7.845070603882568,0.0,0.0,5.393332316336839,1.8031968997067511,0.0,9.255862907160449,14.046143531695629,9.130153724898136,0.0,0.0,0.0,0.0,1.6804567141097266,6.663775341578379,8.272354791325817,0.0,0.0,0.0,0.0,0.0
20160725,-7.871683812456293,0.0,0.0,5.619042614909945,2.783421636419955,0.0,9.157359719536437,14.019269535498422,9.064474337325736,0.0,0.0,0.0,0.0,3.8746513392973276,7.0340708052519085,8.20402910875151,0.0,0.0,0.0,0.0,0.0
20160726,-7.880032909652806,0.0,0.0,5.841136776321878,3.6405483565930665,0.0,9.103298546048897,14.361018254199886,9.164702688698783,0.0,0.0,0.0,0.0,5.871556296426076,4.068650419518572,8.207127651000537,0.0,0.0,0.0,0.0,0.0
20160727,-7.938633972020989,0.0,0.0,6.021795264355698,4.342433148092003,0.0,9.05851082037907,14.63979915080933,9.442003781811543,0.0,0.0,0.0,0.0,7.449543423736211,1.4814745430825873,8.21071489740351,0.0,0.0,0.0,0.0,0.0
20160728,-8.025559947185396,0.0,0.0,6.18372565210402,4.917601165510605,0.0,9.140629531896264,14.887045187491648,9.727527331535489,0.0,0.0,0.0,0.0,8.737956537091403,-0.6328424322581413,8.21476393672827,0.0,0.0,0.0,0.0,0.0
20160729,-8.097864340451006,0.0,0.0,6.324294308557959,5.4014180849635025,0.0,8.991390097492365,14.893716470643989,9.775666650681988,0.0,0.0,0.0,0.0,9.891280215810683,-2.3622030157636087,8.329029031965916,0.0,0.0,0.0,0.0,0.0
20160801,-5.0924476250623,0.0,0.0,6.36029544265542,5.723218640884256,0.0,8.884950591952158,14.823138489033976,9.783497986816945,0.0,0.0,0.0,0.0,5.495319615760029,-3.7803949067125324,8.470688363479404,0.0,0.0,0.0,0.0,0.0
20160802,-2.615164604103037,0.0,0.0,6.500186146834186,6.206742417125685,0.0,8.845935082626255,14.691482022574178,10.179131158507255,0.0,0.0,0.0,0.0,7.3870831800679895,-1.398132233213348,8.371658610397244,0.0,0.0,0.0,0.0,0.0
20160803,-3.6916621191663985,0.0,0.0,6.740160523132964,6.623855800226437,0.0,8.789229283546906,14.620997455954827,10.501035433531825,0.0,0.0,0.0,0.0,3.1047963928552313,0.6793369096759592,8.256611477108914,0.0,0.0,0.0,0.0,0.0
20160804,-4.572219545616871,0.0,0.0,3.977980112844328,7.346362309315103,0.0,8.7417166598639,14.39885211458625,10.770137182074995,0.0,0.0,0.0,0.0,-0.40730165512098165,-1.3016394461505139,8.240615841687983,0.0,0.0,0.0,0.0,0.0
20160805,-2.1905639996932678,0.0,0.0,1.7187663148056744,7.96698554988254,0.0,8.697231571495493,14.230345946259728,10.98366760086841,0.0,0.0,0.0,0.0,-3.304227858872762,-2.9233218061632162,8.226570067633828,0.0,0.0,0.0,0.0,0.0
20160808,-0.2414814385931479,0.0,0.0,-0.13815586868613766,8.6060649492514,0.0,8.809007173509368,14.157616306995365,11.326410520351072,0.0,0.0,0.0,0.0,-5.940548069404792,-0.380136016645775,8.350453772821202,0.0,0.0,0.0,0.0,0.0
20160809,-1.7500755924921838,0.0,0.0,1.418170939602111,9.190092280613447,0.0,8.905656326679892,13.881350027793799,11.558212226976393,0.0,0.0,0.0,0.0,-8.10920376252217,1.6986451426039784,8.451610717197877,0.0,0.0,0.0,0.0,0.0
20160810,0.19818240918510352,0.0,0.0,2.791456446697736,9.638016582668378,0.0,9.054022547703273,13.77380825094248,11.934837253468565,0.0,0.0,0.0,0.0,-9.839264073918992,3.4792780631709226,8.586282926722118,0.0,0.0,0.0,0.0,0.0
20160811,1.8839079869140338,0.0,0.0,3.9149052052189144,10.044705649590309,0.0,9.20568278085643,13.730971482760856,12.100485718804144,0.0,0.0,0.0,0.0,-11.251528151432893,4.926762808720396,8.657324711673729,0.0,0.0,0.0,0.0,0.0
20160812,3.2634794944300274,0.0,0.0,4.9435422794292885,10.388204276758099,0.0,9.338155432215899,13.6967371765778,12.256891554797274,0.0,0.0,0.0,0.0,-12.402646688338088,6.09455463866499,8.65564397482583,0.0,0.0,0.0,0.0,0.0
20160815,4.392203848270305,0.0,0.0,5.687675700358796,10.560311625448737,0.0,9.453633485437964,13.668761296589688,12.372077612621776,0.0,0.0,0.0,0.0,-13.323253666797497,7.170458000485037,8.629336875291665,0.0,0.0,0.0,0.0,0.0
20160816,5.376022953323714,0.0,0.0,2.7525183620633844,10.774088573907862,0.0,9.57233609057963,13.67504770669658,12.52473129826956,0.0,0.0,0.0,0.0,-14.183064520986576,8.209187684206391,8.793120403666183,0.0,0.0,0.0,0.0,0.0
20160817,6.265279589971765,0.0,0.0,0.3640394259400843,11.003043945785048,0.0,9.724679540177004,13.698202364830891,12.626628983095953,0.0,0.0,0.0,0.0,-14.866534035666518,9.053584315937698,8.866494346858873,0.0,0.0,0.0,0.0,0.0
20160818,7.764085375692335,0.0,0.0,-1.5949507764509174,11.207773164436421,0.0,9.833446068430755,13.640695825053319,12.63309309723873,0.0,0.0,0.0,0.0,-15.290911764238034,9.754745554716484,8.913824292472722,0.0,0.0,0.0,0.0,0.0
20160819,12.567476810885767,0.0,0.0,-3.3057833942243366,11.453404243631974,0.0,9.939499510279395,13.722607123270425,12.59980215402973,0.0,0.0,0.0,0.0,-15.958762512980933,10.367713850905027,8.951983661401659,0.0,0.0,0.0,0.0,0.0
20160822,16.620904553173524,0.0,0.0,-4.842154079457351,11.714765776718771,0.0,10.018952490705473,13.869407872532383,12.56887935725427,0.0,0.0,0.0,0.0,-9.538208336767841,11.11390387862618,9.076529342881388,0.0,0.0,0.0,0.0,0.0
20160823,21.80054895743316,0.0,0.0,-5.906025145630559,7.447813268619628,0.0,10.109289272163238,14.024155826925464,12.54815494886854,0.0,0.0,0.0,0.0,-10.87022146710194,6.891090120126991,9.250416509620093,0.0,0.0,0.0,0.0,0.0
20160824,14.982541641025461,0.0,0.0,-6.791157236336934,3.966966415550538,0.0,10.208577223867536,14.200529340026547,12.48083446778479,0.0,0.0,0.0,0.0,-12.076741760616164,3.4214824801388075,9.386855380130253,0.0,0.0,0.0,0.0,0.0
20160825,10.075242616779896,0.0,0.0,-7.518255025010621,1.1301554090632828,0.0,10.276795264152305,14.257180169080172,12.39877098892726,0.0,0.0,0.0,0.0,-13.056004264575577,0.5635958617579064,9.36458927763551,0.0,0.0,0.0,0.0,0.0
20160826,6.170942647333969,0.0,0.0,-8.052998721545064,-1.101229758010842,0.0,10.77437288692675,14.45622496581374,12.727714222978513,0.0,0.0,0.0,0.0,-13.838839430290182,-1.7660488616662564,9.382696315886493,0.0,0.0,0.0,0.0,0.0
20160829,3.1127949195379343,0.0,0.0,-8.927584128238914,-3.238307309707292,0.0,11.203238264071523,14.776817981368424,13.073253165092392,0.0,0.0,0.0,0.0,-15.003100987494696,-3.625553656502083,9.42948219639525,0.0,0.0,0.0,0.0,0.0
20160830,0.7670810122963103,0.0,0.0,-9.72684375419385,-5.043151076817241,0.0,6.774936626101686,8.879515207170384,8.259691813852454,0.0,0.0,0.0,0.0,-16.176630163786665,-5.901768176326273,9.576710556693447,0.0,0.0,0.0,0.0,0.0
20160831,-1.131260372982233,0.0,0.0,-10.359094494409028,-6.510840887990396,0.0,3.0312714199633626,4.070962907174992,4.318794699436945,0.0,0.0,0.0,0.0,-17.071276544909132,-7.75779042529668,9.74388714989567,0.0,0.0,0.0,0.0,0.0
20160901,-2.6855660875794136,0.0,0.0,-10.876340529195225,-7.640507946286346,0.0,-0.0690491916833672,-0.16979794553066946,1.0967787634751134,0.0,0.0,0.0,0.0,-18.188385171671335,-9.249892854744926,9.86139825978271,0.0,0.0,0.0,0.0,0.0
20160902,-3.858030235992558,0.0,0.0,-11.22642726736355,-8.370113474612406,0.0,-2.6143682798526315,-3.6541388644575306,-1.5359120298501607,0.0,0.0,0.0,0.0,-19.004408755770058,-10.383213416084713,9.958161016688624,0.0,0.0,0.0,0.0,0.0
20160905,-4.821727267853158,0.0,0.0,-11.5133343295314,-4.681556504879122,0.0,0.6575850259395902,0.5406765815373604,-3.701802082489028,0.0,0.0,0.0,0.0,-11.538773721377535,-11.30316679193682,9.978856554110608,0.0,0.0,0.0,0.0,0.0
20160906,-2.2794669473143747,0.0,0.0,-11.907620714165379,-5.9598967073458615,0.0,-2.235567009796339,5.622898992896146,-5.580281333854633,0.0,0.0,0.0,0.0,-5.455994399924325,-11.742040793086767,9.997892741013938,0.0,0.0,0.0,0.0,0.0
20160907,-0.19943577596446094,0.0,0.0,-12.105380036082638,-7.061211129609538,0.0,-4.3632746995278655,8.413848807355297,-6.892714012838796,0.0,0.0,0.0,0.0,-8.708315031826466,-12.164620469470336,10.129943722523722,0.0,0.0,0.0,0.0,0.0
20160908,1.5022536511606428,0.0,0.0,-12.267105206241817,-7.958594232109922,0.0,-0.9393622861233666,10.737082405798088,-3.0507506565223195,0.0,0.0,0.0,0.0,-11.277762003037436,-12.556420875544637,10.210951257275145,0.0,0.0,0.0,0.0,0.0
20160909,2.8809245584143204,0.0,0.0,-12.410904338175657,-8.667856606950638,0.0,1.7588864835151419,12.558482389211266,-5.0790909117096765,0.0,0.0,0.0,0.0,-5.306818627082653,-12.903798467558074,10.323862326863827,0.0,0.0,0.0,0.0,0.0
20160912,0.8334674747160457,0.0,0.0,-12.84665060025035,-9.469949541665029,0.0,3.961918507088383,13.925171822528897,-6.730588514511448,0.0,0.0,0.0,0.0,-0.3896978126641884,-13.173518429029079,10.521485876860353,0.0,0.0,0.0,0.0,0.0
20160913,2.139482133629423,0.0,0.0,-12.772956738178108,-9.883932905621618,0.0,5.541192820436504,15.033148782039344,-8.103539154625944,0.0,0.0,0.0,0.0,-3.9089818434493075,-8.129064847167122,10.540614276506034,0.0,0.0,0.0,0.0,0.0
20160914,3.2080015299387914,0.0,0.0,-12.708529108622873,-10.202095794014252,0.0,6.842521088413938,15.937925297417483,-9.235845190576645,0.0,0.0,0.0,0.0,-6.790792271808346,-3.9967221862856364,10.714073134932839,0.0,0.0,0.0,0.0,0.0
20160919,4.010468644892398,0.0,0.0,-12.665775481078397,-10.441257952618924,0.0,7.923295120829292,16.750830263836683,-10.215036449987878,0.0,0.0,0.0,0.0,-9.4408729919741,-0.6178990716265971,10.857976472924989,0.0,0.0,0.0,0.0,0.0
20160920,4.5307178316755445,0.0,0.0,-12.571010689453818,-10.356138607427692,0.0,8.86483089175704,16.649679338713593,-11.31857262856738,0.0,0.0,0.0,0.0,-11.538052132929819,1.9576884464155462,10.933915418874415,0.0,0.0,0.0,0.0,0.0
20160921,4.956376257225392,0.0,0.0,-12.533677820685673,-10.257870017950731,0.0,4.837312566186635,16.564768742757796,-12.260998408088877,0.0,0.0,0.0,0.0,-13.234157448592736,4.071774260440081,10.955642040951723,0.0,0.0,0.0,0.0,0.0
20160922,5.304642241766175,0.0,0.0,-12.875730078860347,-6.380616841187852,0.0,6.416460476203139,16.480907436718457,-13.070517956748338,0.0,0.0,0.0,0.0,-15.593867241620858,6.3820540239036765,10.986965516133404,0.0,0.0,0.0,0.0,0.0
20160923,5.747911780770071,0.0,0.0,-13.152518045277798,-3.2344336931352027,0.0,7.914677406496127,16.439773516659148,-14.061690942025352,0.0,0.0,0.0,0.0,-17.524082946337426,8.22862084091258,11.001535402244128,0.0,0.0,0.0,0.0,0.0
20160926,3.2880467376089273,0.0,0.0,-13.36864570463142,-0.6590997382054357,0.0,9.141125676698586,16.517770273150955,-14.881790477435635,0.0,0.0,0.0,0.0,-9.57173138337108,9.71012754494463,11.120364709206982,0.0,0.0,0.0,0.0,0.0
20160927,4.084801749669157,0.0,0.0,-13.76230407908276,1.5909835592280337,0.0,4.807254222655008,16.60168448635252,-15.563252048089911,0.0,0.0,0.0,0.0,-12.43251412087176,10.957051828293613,11.274377138467976,0.0,0.0,0.0,0.0,0.0
20160928,4.775350689531475,0.0,0.0,-14.116485063604776,3.3800244428214183,0.0,1.2742565743741452,16.69958733314151,-15.882974154574951,0.0,0.0,0.0,0.0,-5.580383671927791,12.198463827656195,11.483356492616503,0.0,0.0,0.0,0.0,0.0
