,M.DCE,Y.DCE,P.DCE,C.DCE,CS.DCE,CF.ZCE,SR.ZCE,OI.ZCE,RM.ZCE,AP.ZCE,UR.ZCE
20150612,-25.77992630233358,24.511128989637594,19.173823170650486,-40.66534694638657,-36.64666791540107,20.997720374527887,31.23430076979372,26.106976549424775,-19.46920824534075,0.0,0.0
20150615,-25.223719112260014,24.38771873012391,18.994306990757888,-39.49669464054996,-37.22968982780612,9.187740561753092,19.818792022874522,16.56405209621829,-19.25934685973812,0.0,0.0
20150616,-24.674289504586223,24.279382127764606,18.8629928788673,-38.539241062184516,-37.26035550020173,-0.562023295764295,11.207753698580621,8.776132498171295,-19.089944272486054,0.0,0.0
20150617,-24.092755359571875,24.130968347296445,18.742847514745787,-37.6484001647622,-36.49658404476131,-8.826223460517843,4.305236069319994,2.207627074161915,-18.91579149187216,0.0,0.0
20150618,-23.74312806941646,24.371214680431088,18.967192981984244,-36.734961907043996,-35.86071017059763,-16.19016792028392,-2.2261241471781053,-3.794789055004227,-19.014035869483838,0.0,0.0
20150619,-23.433068727083153,24.406682070107415,18.90325896432423,-35.99861592947646,-35.25198635979765,-22.55432220044991,-7.7399020569742305,-8.695541000653535,-19.092159984332145,0.0,0.0
20150623,-23.064241406895288,24.43542239365819,18.843668438801018,-35.394789467065095,-34.75402994247412,-27.80225460782477,-12.257722301733551,-12.714211068482127,-19.178973716401156,0.0,0.0
20150624,-22.55322132440538,24.496416351529618,18.789938808109817,-34.93883918448343,-34.813691748784855,-32.101656969494066,-15.672719484469932,-16.074739949367352,-19.302055350148944,0.0,0.0
20150625,-22.062938951226112,24.891350167930785,19.20428113646226,-34.54275565417222,-35.136557174195694,-36.10194203916977,-18.521091381513237,-7.558061183737193,-19.377463442657763,0.0,0.0
20150626,-21.662017042901173,25.210803673248147,19.563889507673018,-34.395478866407394,-35.95160008955541,-39.41695895715096,-20.92470126327129,-0.6496892535058484,-19.450375209167394,0.0,0.0
20150629,-21.297724552336174,25.429531612565,20.007735057719763,-34.48520036350055,-36.769852355112654,-41.786359272669266,-22.927654050518896,4.925872317347862,-19.554494575274973,0.0,0.0
20150630,-20.99860480713203,16.079434737401964,20.38589797728608,-34.64448795904286,-37.31380203781632,-43.80288819079077,-23.86718226200018,-1.3918128496325894,-19.65090527228426,0.0,0.0
20150701,-20.683931049994406,7.710770748868969,12.6491958032802,-34.78823437397065,-37.871646559518545,-45.385436837106816,-24.625899321545084,-8.183821647205148,-19.62100020212457,0.0,0.0
20150702,-19.664991274684777,1.877925609126879,6.753180450478206,-34.79457839722778,-38.02093384673299,-45.73548448580833,-25.53958851637022,-12.813619261095486,-18.81318950139745,0.0,0.0
20150703,-18.819933778714617,-3.010995302907563,1.7642840039289542,-34.895239363813644,-38.15023787809293,-46.09109486134261,-26.10043064815408,-17.042438329903213,-18.16153615057312,0.0,0.0
20150706,-18.109735732616716,-6.977707165303273,-2.3191251425658197,-40.580622936866156,-38.14465991666589,-46.355838673561436,-26.652751458726918,-20.512454725136955,-17.483514684286433,0.0,0.0
20150707,-17.46361306283456,-9.90238666875668,-5.391513226418875,-44.410880712056795,-38.80700927802856,-45.86839122878057,-27.119035877258074,-23.24685421608132,-16.86220063002134,0.0,0.0
20150708,-16.95128746859985,-12.263353872906118,-7.887930411313969,-44.20541008795426,-39.35495919027908,-45.16238736388972,-27.469990566853824,-25.33584837810159,-16.284369873583252,0.0,0.0
20150709,-16.224086720469305,-13.438145804035944,-9.5745853954677,-43.312162260030306,-38.858020349965564,-41.630026679038544,-26.283913242563003,-24.870999170598243,-15.526292768732732,0.0,0.0
20150710,-15.578340712572883,-14.279000911321186,-10.930703697885349,-42.14991534187868,-36.949476291358984,-37.99501524170526,-25.299514617221934,-24.37448877963624,-12.70333044714496,0.0,0.0
20150713,-10.529944905231831,-14.71824544688189,-11.754476708919062,-40.7795234712137,-35.32830329735703,-35.16271975714616,-24.47138404373299,-23.490021299005132,-8.347085945034847,0.0,0.0
20150714,-6.260262310059394,-15.166397329343901,-12.558984869130274,-39.40208436705781,-33.99836420796131,-32.84129363741709,-23.80314691377823,-22.791066112463607,-4.654411645868069,0.0,0.0
20150715,-2.773734229503078,-15.433342289053781,-13.144391527626759,-37.852285045805054,-33.21954947677611,-30.922612556936272,-23.512350844288694,-22.120912993091657,-1.6779132611816405,0.0,0.0
20150716,0.0520405974490502,-15.757131715652955,-13.71210882828359,-36.571393155713075,-32.967772865921205,-29.37075512205719,-23.352732236867684,-21.596990086790147,0.7157900783988143,0.0,0.0
20150717,2.385375412748245,-16.01901400481653,-14.158389680090988,-35.02101890503096,-32.399361570029576,-28.11334103624727,-23.02939103664319,-14.188210227903767,2.694816609787053,0.0,0.0
20150720,4.19001242218583,-16.26723863294734,-14.633651830413053,-33.75103733608852,-31.96349356059535,-27.084785932857304,-22.73934353335865,-15.047902833655046,4.196674286389395,0.0,0.0
20150721,5.632783073481096,-16.456951705564787,-15.006631235312499,-32.68368591466586,-31.022912205708295,-26.204200014787954,-22.509152245551054,-15.749140287376719,5.400993793031983,0.0,0.0
20150722,6.9006375971976315,-16.585900207855147,-15.209331044210431,-31.856858573361965,-30.249615034656987,-25.486594597902016,-22.44011442319289,-9.453166074592835,6.413983497141252,0.0,0.0
20150723,7.945535053872916,-16.696414884018864,-15.42239252255544,-31.166438091659977,-29.613389460431094,-24.903112197377713,-22.38415002844418,-11.23274229522217,7.238424809242043,0.0,0.0
20150724,8.793763243561349,-16.74239396088227,-15.546633204039344,-30.595107886711283,-29.153460130416644,-24.424441932283262,-22.097804777852712,-12.682760520719226,7.907729904381401,0.0,0.0
20150727,9.472443676092935,-16.784128392432137,-15.651495181678584,-29.58458742187602,-28.789290259639397,-24.032765342286122,-21.857612962564374,-13.876354760512584,8.403494296549106,0.0,0.0
20150728,9.941399232280379,-16.753571061001512,-15.626875649929948,-28.428389768698374,-28.034399939001787,-23.734114317627682,-21.97162487396299,-14.718200925155777,8.7427497236307,0.0,0.0
20150729,10.37430332635956,-16.76041396713507,-15.678050753836768,-27.397107571179998,-27.416957697105488,-23.42049988322762,-22.00041740596708,-15.440245320544307,9.053471245588698,0.0,0.0
20150730,11.157523377561363,-17.097818714811705,-15.962116197081217,-26.589950602939012,-26.993937396158305,-23.25765756565299,-21.982179629461022,-16.202062835980996,9.534716340875333,0.0,0.0
20150731,11.825171925916209,-17.39052264923151,-16.19310107214314,-25.94265072777486,-26.623908843012387,-23.125516170741978,-21.568461542379964,-16.824486591520557,9.929419874851549,0.0,0.0
20150803,12.41480556210888,-17.651716588286018,-16.383377574793048,-25.348705846097822,-26.319955392154093,-22.99141899720018,-21.23364603301302,-17.341495649125772,10.330148585286208,0.0,0.0
20150804,12.900860911202182,-17.920666270034985,-16.586078194014867,-24.875679190783856,-25.92225304500424,-22.922557388715987,-20.80144687841068,-17.682101681106268,10.645558515007291,0.0,0.0
20150805,13.226943962728187,-18.09776497382921,-16.763977965107536,-24.748595854032626,-25.58212408865622,-22.906120884659963,-20.41576904332535,-17.92619560049341,10.967399604451122,0.0,0.0
20150806,13.903155098929412,-19.11468985756065,-17.498861036640598,-24.80848831773547,-25.463855040219126,-24.75244828784347,-21.035288037138585,-19.068011470688962,11.500509328565622,0.0,0.0
20150807,14.604657643013812,-20.02099506135907,-17.93954097586659,-24.980102617559,-26.476489292241958,-28.67793186574629,-21.10699607835829,-20.037544583157217,12.201616656898906,0.0,0.0
20150810,15.528739535598731,-21.30637539046618,-18.918309110477065,-25.28557876375706,-27.27591635560711,-32.05846917757247,-21.140743849391498,-21.832417881468444,12.900482277417414,0.0,0.0
20150811,15.883875241440162,-22.28189063191583,-19.73876761561941,-25.533490643061903,-27.812431846124994,-35.21265052554286,-21.164945030418153,-23.350268031203544,13.36373531246014,0.0,0.0
20150812,16.47231615102418,-23.082751558284297,-20.269964540041567,-26.00814525747902,-28.14437897726785,-37.585457295559024,-20.718478873298636,-24.839861933798208,14.149594276309385,0.0,0.0
20150813,16.97113479921248,-23.655979849991304,-20.621898669340407,-26.446704292013308,-28.435199428727216,-39.596109173016416,-20.338728337918912,-25.98192748422613,14.705475435485424,0.0,0.0
20150814,17.041193463108605,-24.023894303973204,-20.914466466199038,-27.420559204488978,-27.948123723108104,-39.08113790139871,-19.61020704516516,-26.896983071390373,15.096285588243296,0.0,0.0
20150817,17.31938613147745,-24.14348451405279,-21.116540900313748,-28.224053239871544,-27.512272175475868,-38.57359023301334,-19.01664389413971,-27.686542099198725,15.759118208005416,0.0,0.0
20150818,17.63111973599738,-24.12773598968578,-21.331552989422388,-28.55015240493651,-27.44224067887329,-38.173529705481805,-18.447427144148552,-27.930506281305654,16.337274922278663,0.0,0.0
20150819,17.90093313898144,-24.12688008347234,-21.849216497604477,-28.841816817125686,-27.38374301875952,-37.78364005698633,-17.96603687994845,-28.085224013792587,16.811612711805246,0.0,0.0
20150820,18.195550822019683,-24.098213016660125,-22.274496768550215,-29.110509070574835,-27.297588558398203,-37.046033041539125,-17.577403514936446,-28.20956112101512,17.36547272660472,0.0,0.0
20150821,18.424736466853414,-24.187843951940398,-22.438481662863996,-29.14492140565539,-27.142721039031677,-36.304375833748416,-17.37714630419388,-28.376711847006103,17.755568344853366,0.0,0.0
20150824,18.64848991725657,-24.19201625905946,-22.56809508384563,-30.138657928419384,-27.015592913839505,-35.52984057045228,-17.21335710759232,-28.48561904464335,18.197371173437244,0.0,0.0
20150825,11.573832604167073,-23.202094905079985,-22.08397263951626,-32.55605745524216,-27.505949845562707,-34.85521215022069,-16.624307667358583,-27.826049922666733,11.62485224155622,0.0,0.0
20150826,12.982687877784278,-22.103319552156368,-21.224392079840996,-33.46197794702999,-27.57534428532978,-34.46681286868476,-16.135187048590687,-27.13241034584384,12.722537415824817,0.0,0.0
20150827,7.1229237403384085,-21.185700735217612,-20.541895476899658,-34.234140154516425,-27.677200318087905,-34.1362587455501,-15.748582028804107,-26.5575141989038,7.208272417960077,0.0,0.0
20150828,2.416761402473074,-20.339757233865317,-19.841325033920675,-35.074929056782565,-27.803417283006254,-33.64582989002502,-15.508519127796134,-25.985575106819372,3.0230579148103507,0.0,0.0
20150831,-1.423523431619871,-19.525169093939812,-18.962246357592825,-35.994060453178946,-27.98648915554013,-33.40278737728819,-15.237017129546844,-25.205038006376586,-0.40749931771566483,0.0,0.0
20150901,-4.580579063943482,-18.92175263281011,-18.34010859175147,-33.96012151465669,-27.30463109407345,-33.21199431576507,-15.093583949246293,-24.709144263355757,-3.3022192502224095,0.0,0.0
20150902,-7.301896905013328,-18.450123214711557,-17.782388054998055,-32.29521321368943,-26.757023766464975,-32.85404567680484,-14.914942849224627,-24.319122333581383,-5.660714927627957,0.0,0.0
20150907,-2.4205569539590406,-18.090488183565203,-17.30265739569901,-30.897446255525143,-26.346270198857972,-32.661723422516914,-14.761949195459803,-23.97257366589138,-1.7004299383326302,0.0,0.0
20150908,-5.355950182250404,-17.82085267589468,-16.965771450228377,-29.754512647021166,-25.981704285468158,-32.961962199313916,-14.726427964987248,-23.757496917688123,-3.993579236676517,0.0,0.0
20150909,-7.735309055686281,-17.570906991168123,-16.5863885976669,-28.780856631013425,-25.462467680588954,-33.20778265202605,-14.730037670102273,-23.579065635985398,-5.888471555923851,0.0,0.0
20150910,-10.1780421139461,-17.38420983689526,-16.245972983909205,-28.032303407108405,-25.049082256053914,-33.3638430299271,-14.766877759136175,-23.464534857330815,-7.601393166064736,0.0,0.0
20150911,-12.31212721877831,-17.307168848502076,-16.062472293754503,-27.415204771935752,-24.744444968755825,-33.54574785996775,-9.574799559447374,-23.434424523285973,-9.068147316253164,0.0,0.0
20150914,-14.061495182884817,-17.290406550113488,-15.941978011907795,-26.925114536657777,-24.496769673877786,-33.65400052502554,-5.329731270283452,-23.444984753303405,-10.360256437714543,0.0,0.0
20150915,-15.867795767008717,-17.305840317970613,-15.852526529144814,-26.525720084068606,-24.993130153787888,-35.27164228213405,-1.61639934885269,-23.47688433090643,-11.454064433174727,0.0,0.0
20150916,-17.346063866993187,-17.38096531357393,-15.77515573111417,-26.197655868040194,-25.4663499723496,-36.71415064186429,1.4201991464994324,-23.4697886335702,-12.314019620877197,0.0,0.0
20150917,-9.830517889697624,-17.49623456836208,-15.71466101177941,-26.056166321146712,-25.76577945706791,-38.03792384778453,3.9681307233434544,-23.6412276195246,-12.998019056702748,0.0,0.0
20150918,-12.349762846484282,-17.605840039589214,-15.669116265326615,-25.872554459150173,-25.999865680796518,-39.18352131900636,6.080167657939566,-23.84567813446015,-13.54853595413352,0.0,0.0
20150921,-14.457783869328406,-17.709905832518018,-15.63271348354635,-24.718185219304804,-25.957965458393563,-41.3851736316637,7.775423867552128,-24.018297571530034,-14.017189223941127,0.0,0.0
20150922,-16.188732071255988,-17.80674179789405,-15.686947031717237,-23.676050884987788,-25.86479991087723,-43.52529357338209,9.170983788442758,-24.21544787673654,-14.461902512202558,0.0,0.0
20150923,-17.621897381443233,-17.890598462636348,-15.731008530089257,-22.806051686802274,-25.66509906270021,-46.31983708617223,10.312836366741061,-24.364433306811076,-14.82408700322238,0.0,0.0
20150924,-19.257880557758067,-19.056350836979746,-16.30828438228408,-22.09008442634515,-25.50191645472935,-47.60459720094036,12.167579257738314,-25.95122798785002,-15.77047644237082,0.0,0.0
20150925,-21.016811539556116,-21.15187686613518,-17.492973503335925,-21.725542350006744,-25.662334910231657,-48.928218875722884,13.671064086694136,-27.834535748468898,-16.586786420587533,0.0,0.0
20150928,-22.494174826046425,-22.531711011990083,-18.23623957534143,-21.414476172376673,-25.79550474594316,-48.62725929224157,14.851583068071356,-29.234898921546414,-17.215397442907584,0.0,0.0
20150929,-24.118523073567573,-23.93031285165713,-18.901150241789665,-21.159539376960833,-25.89672390024616,-46.70020895205366,15.849436235441045,-30.465431091362323,-18.273007456683732,0.0,0.0
20150930,-25.276885670351632,-25.24113358318567,-19.523908146797346,-20.867392623049415,-25.758274890624257,-45.05744179431172,16.652640142195036,-32.12475916262975,-18.986250523601782,0.0,0.0
20151008,-15.073613913175722,-15.082238801946788,-19.95410544996199,-21.386864190687213,-26.034713519750117,-43.503370425327475,17.31871193059625,-33.732915067413735,-19.600987621665297,0.0,0.0
20151009,-17.873046820587764,-17.83006463642028,-20.348108933478745,-21.821491692406035,-24.60518137437978,-42.55259079457936,18.219024094646947,-34.978447872079656,-20.229767815641168,0.0,0.0
20151012,-20.168665692461264,-9.37014315104289,-20.90333037571416,-22.22043235759319,-23.300513773955725,-41.80363082475875,18.953931953120897,-35.971861402420984,-20.854837912270742,0.0,0.0
20151013,-22.52934870956444,-2.8005125857891824,-12.941723632279434,-22.545301881559126,-22.23130723104301,-41.21781020719489,19.563655026062627,-22.754301666279684,-22.796137037903982,0.0,0.0
20151014,-24.755872444091917,2.803531861248771,-6.377664284730021,-22.86948416459757,-21.405911866667836,-40.71246199928168,20.064093437755545,-11.794634316803016,-24.422369369324315,0.0,0.0
20151015,-26.087052862988884,7.349271740870395,-1.0959957781744323,-22.763274680126443,-20.72945431625564,-40.44501204005025,20.459736420376327,-16.53666324205842,-25.734894268735204,0.0,0.0
20151016,-27.215550969613453,11.10571902906059,3.2248982643568285,-22.662243460554336,-20.172475325688616,-39.535660513771006,23.086183879240263,-20.37390734700493,-26.962622173784155,0.0,0.0
20151019,-28.15690513139245,3.98180787662488,-1.3940657477202987,-22.510336665071854,-19.722804395700162,-38.70174202770613,24.435914090459352,-23.522844509316137,-27.58056285469946,0.0,0.0
20151020,-29.494770341961395,-1.692971251127112,-4.970269374519915,-22.375223793130473,-19.319880850834767,-37.93366627233239,25.39799706891364,-25.728530300303188,-28.080107244333114,0.0,0.0
20151021,-30.608386677295098,3.4126197613520177,-7.89751167651028,-22.267389584044555,-18.97001396214751,-37.18850319891427,26.192031324643548,-27.56939216675877,-28.61754975494209,0.0,0.0
20151022,-31.230279985156873,-1.991174774653112,-10.288885011557586,-22.181266674943128,-18.78489650505302,-36.508406524287686,26.8683620881496,-29.11537795506617,-29.23632849860767,0.0,0.0
20151023,-31.535149779328602,2.847493276813699,-4.641913743917138,-22.143843744813328,-18.581007420260395,-35.820503124872886,27.4104704926472,-29.933867321710792,-29.54141404781805,0.0,0.0
20151026,-31.182324296668046,6.588186865917482,-0.23180898924454213,-24.046474971516826,-18.38780300823012,-35.204051500042176,28.107143186862285,-30.207955915688302,-29.98109379865946,0.0,0.0
20151027,-30.924144239356327,9.516213063216469,-0.189661900290989,-25.473917988923674,-18.108693112227197,-34.69751436255901,28.67061272821902,-30.388522981488016,-30.17782745548451,0.0,0.0
20151028,-30.698575232515893,12.07138098872992,3.1057469363724803,-26.721382229092097,-17.651360082615298,-34.194357501103084,29.114056929255803,-30.680735952245826,-30.337350294603365,0.0,0.0
20151029,-30.512856379433654,14.109256385125287,5.766651185235945,-27.529373970921057,-17.22040809852126,-34.10948110613528,29.600516142652797,-19.29824168065624,-30.489507936623454,0.0,0.0
20151030,-30.361636617540537,15.79603941955597,8.20121222799795,-28.19806754218173,-16.855872526904264,-34.120583553951874,30.155578088597267,-9.99009176981192,-30.61983765648853,0.0,0.0
20151102,-30.186766026045678,17.389351702267696,10.424387928004137,-28.68369939885897,-16.562034712718617,-34.40002386371355,30.57963663258075,-2.255164009359468,-30.863205531155227,0.0,0.0
20151103,-30.040408747251163,18.69476272318223,12.208717668683084,-29.090159790219136,-16.281552826372824,-35.99309851907572,31.124048706213912,4.039545767802998,-31.145386759394903,0.0,0.0
20151104,-29.703657832643845,20.00823669654989,13.591504296959803,-29.817505892046455,-16.00977524737465,-37.17839352587782,31.950899900318248,-2.996862326672486,-31.864672073801163,0.0,0.0
20151105,-29.65771637371343,20.90847882153825,14.78964998138541,-30.396094751458907,-15.725910344528765,-38.5545245436268,32.980646664931875,3.1542127629659635,-31.99502698946606,0.0,0.0
20151106,-29.52669303048621,21.666022288654098,15.757223671976654,-30.854147144338754,-16.254963522970655,-39.40876846981141,33.96929197567527,8.242551870914959,-32.284043823526005,0.0,0.0
20151109,-29.41042956020746,22.252963463866568,16.378362588909123,-31.197472437644084,-16.63862311858254,-40.016805079174354,34.8010345807195,12.49954381431331,-32.51805450810937,0.0,0.0
20151110,-29.850754019981043,23.33879707788989,17.17897864763725,-30.45643672490682,-16.925779719576497,-39.90799711538491,35.55286458189604,16.485409020872144,-33.27579219216303,0.0,0.0
20151111,-30.212426365422125,24.2260980266321,9.997278415895288,-29.203483494365287,-17.161907901061856,-39.69861054079896,35.71562862493362,19.77018507479854,-33.05369497302517,0.0,0.0
20151112,-31.27660197452508,24.452476366341738,4.285314674041486,-28.37351392903979,-17.418029146377798,-39.51409444524632,35.728530012915,21.830140818355403,-32.74795067645113,0.0,0.0
20151113,-32.081037871348556,24.595817214899306,-0.3804720572463875,-27.47112539777716,-17.180573293074335,-40.768721990990514,22.733331967959867,23.489839885300317,-32.49206867542754,0.0,0.0
20151116,-32.58364095549497,24.701531866520583,-4.200321487723323,-26.75470811740062,-16.974025173776173,-41.78255522363878,11.47160358672646,24.851041200169036,-32.52406651090219,0.0,0.0
20151117,-33.00448176462978,24.827961064017693,-7.372728434897409,-26.1822725966906,-16.91684783384218,-43.20668118690121,2.066594448417106,14.839735508032994,-31.607980608488504,0.0,0.0
20151118,-33.35121769695091,24.972930785282614,-9.90256163412173,-25.712227492232344,-16.855871454435988,-43.354191216760945,-6.039005187736789,17.776722516663078,-30.90740838486606,0.0,0.0
20151119,-33.4857802438747,25.111558637184377,-12.046244084556438,-25.336319811923715,-16.802770244432192,-43.39427371761424,-11.453751663002858,20.215978803947106,-30.07361923103379,0.0,0.0
20151120,-33.849504729991516,25.925332556255157,-14.239799141750224,-24.930837276185482,-16.837520075446545,-42.73505802419078,-15.691059883463874,22.655862487216037,-29.07865896067869,0.0,0.0
20151123,-34.964216804861046,26.26885473394335,-16.09285054173084,-16.304266850587812,-16.865678632578156,-42.038834823204716,-18.974044238310853,24.43094209135178,-28.250033680452965,0.0,0.0
20151124,-33.90709118576808,26.701897423925317,-17.99002861461467,-13.33985469593548,-16.911623887423268,-41.2199786551188,-10.656426995357196,25.910055917852677,-26.762549686506347,0.0,0.0
20151125,-31.80503422488305,25.627588802620124,-18.498551412508082,-6.680590531419975,-17.05274564514923,-40.575549920654765,-4.0467789232045375,25.497311470699614,-24.78203332384039,0.0,0.0
20151126,-30.05821353364503,24.826529109693695,-18.92934504092635,-1.1476034837595246,-17.42120777820654,-40.031860877961655,1.3520091722380077,25.164285917805636,-23.12408971049815,0.0,0.0
20151127,-28.1951818301699,24.12052554907406,-19.025568756038744,3.383419191484763,-17.659152691332622,-39.56156934548525,-3.602991016945152,24.8960098372897,-21.582641612642547,0.0,0.0
20151130,-26.687829438563572,23.53527062466554,-18.881094163246996,6.992428334247734,-17.7702059813295,-38.708324445555924,-7.647822349425102,24.625291418852644,-20.307460325089767,0.0,0.0
20151201,-25.438187178735443,22.95879078485908,-18.75769089461802,9.91600050948564,-17.795104932449707,-38.19682530551314,-10.928727774384344,24.352725401146525,-19.26913513172736,0.0,0.0
20151202,-24.41978179014952,22.49492449727836,-18.854512935707508,12.370852874743944,-17.6775878786735,-37.877995496492396,-13.594495820737917,24.157692873179254,-18.367945212065553,0.0,0.0
20151203,-23.55767821661169,22.206519322021684,-18.97585692570179,14.38938577402644,-17.67204582986221,-37.616999790106014,-15.803421866569485,24.22637421092958,-17.638888091073344,0.0,0.0
20151204,-22.73513393794485,21.964706405888705,-19.074681394441622,16.03933962683719,-11.244519133367794,-36.97729554295713,-17.692289388432776,24.24276083175238,-16.943260693676418,0.0,0.0
20151207,-22.07449540427204,21.96566788155982,-19.495289876442648,17.372726983872717,-6.2488085603292856,-36.52607918389986,-19.190859880204506,24.315071470863213,-16.33771506524101,0.0,0.0
20151208,-21.42567013718615,21.8511680563914,-19.381176526942074,18.986079495740395,-2.2106148014700504,-36.3305932770802,-20.321710342740595,24.19607912997477,-15.855621292151657,0.0,0.0
20151209,-20.61833208486932,21.416708740163,-19.04263340189961,21.461644774513434,1.294888042478596,-35.49404837732962,-21.322583514855335,23.665791140425764,-15.362072147084127,0.0,0.0
20151210,-19.965955966250142,21.183451228780267,-18.89436308708259,23.496278624404756,4.1024147032097185,-34.79352128389021,-22.011844991946695,15.695103991679238,-14.926008487140823,0.0,0.0
20151211,-19.438059668817157,20.981305910130697,-18.77498267366845,25.699920202053114,6.911880514379731,-33.834915075762886,-22.573539444305833,16.508618275145324,-14.565045034399905,0.0,0.0
20151214,-18.85722189459562,20.81321733131044,-18.618728041571163,27.510688382252688,9.26185046847088,-32.88159736129483,-22.70497671469808,17.153777620269555,-14.1538299508656,0.0,0.0
20151215,-18.405131717890935,20.698903598430952,-18.518067190250452,29.17390993826228,11.19633235235127,-32.088255927737805,-14.328879189986939,17.791424010165375,-13.898928091366146,0.0,0.0
20151216,-18.04931795308881,20.599516932961585,-18.391409909012538,30.763819767592235,12.689662678948004,-31.908231090617896,-15.968746473995834,18.318054603781697,-13.688561179672242,0.0,0.0
20151217,-17.764662643769025,20.533741334173715,-18.293981503330876,32.04847427762991,13.905781260422213,-31.652160878321947,-17.80004441662239,18.755107634903997,-13.55731832220184,0.0,0.0
20151218,-17.47962474131479,20.46612456679636,-18.079050838938418,33.45867486546608,14.836201736907576,-31.541265939794147,-19.301958599461187,11.590429520588312,-13.499532551546713,0.0,0.0
20151221,-17.114962531959286,20.53082832037938,-17.903935489976607,35.08566810818834,15.595339844630171,-31.605101320682408,-20.54879932148616,13.354469415889255,-13.375072724947271,0.0,0.0
20151222,-17.035943079872172,20.459146251964487,-17.54188341138211,36.480396039547465,16.274155623946,-31.263324059659443,-11.897831445516626,14.755193716660225,-13.600930168957046,0.0,0.0
20151223,-17.165198251123293,21.54607358632836,-17.4816583789622,37.242496520545174,16.765558841458017,-31.0287252514898,-4.672641354928881,17.000789345576624,-14.071642981988317,0.0,0.0
20151224,-17.25639339605247,22.43232099313193,-11.156421162520692,37.81301657460176,17.335803742218516,-30.722792412681034,1.1766244701888142,18.838066854139406,-14.453190946976013,0.0,0.0
20151225,-17.483266515858233,23.30558032218824,-12.332561630310376,38.2812410378279,17.81455528740108,-30.4582671328777,5.9645576650751355,20.353148702640723,-14.900296596581521,0.0,0.0
20151228,-17.638055935913727,24.064052702438744,-6.750668202578609,39.747094832763686,18.59873826497982,-30.303232380573185,9.936966652518743,21.780060995218502,-15.312609551759719,0.0,0.0
20151229,-17.772120046879536,24.696493429704756,-8.751553028725771,38.359877578107906,18.68203394513148,-30.17848199038619,13.115878179385081,22.886967240243308,-15.549360940697616,0.0,0.0
20151230,-17.877475559154796,25.113957645823188,-4.343133071038342,36.971125632178136,18.448779414941615,-30.08059641932164,15.608216125269287,23.605152698918932,-15.709630643868369,0.0,0.0
20151231,-17.973355104098808,25.375621362399855,-0.7533320025100391,35.715354981547925,18.254375221102972,-29.99936464451108,17.785375540789666,24.173182065840226,-15.854524929130417,0.0,0.0
20160104,-18.209912511879352,25.598240987708266,2.2047998680282412,34.6961294062864,18.090909563421185,-30.285643466357218,19.59583046696093,24.6539382297138,-16.265728780659156,0.0,0.0
20160105,-18.128069931544772,25.583063125314244,4.553802200943094,33.8867312387693,11.342115684112255,-30.299305260290392,21.058624542483273,24.97016831930212,-16.343394767588865,0.0,0.0
20160106,-18.115349185871494,25.864032178064363,6.702902253586381,33.46880399340092,5.783039485652135,-30.389140477363867,22.373529719667527,25.526723864774677,-16.401807687075134,0.0,0.0
20160107,-18.501316035606614,26.366643610196004,8.418769874215299,33.02551942539747,8.244468727147716,-30.72163045276085,23.49596723950144,26.484463260611545,-16.875757030783326,0.0,0.0
20160108,-18.753686190356934,27.217010493753218,9.86863408444179,32.49145445524275,3.4111943934989064,-31.00446706720931,24.57478776316657,28.904772445902985,-17.2496999508286,0.0,0.0
20160111,-18.91394204478555,27.9336801760274,11.056772417845742,32.183436595441044,-0.6243950850486747,-31.923824696611344,25.446229288978316,30.916580277859303,-17.53012501729822,0.0,0.0
20160112,-19.196071543932625,28.381875843444416,12.094260395015716,31.915381032129886,-3.911780959537482,-33.29957757959953,26.258155616875044,32.57656364112514,-18.03593030228298,0.0,0.0
20160113,-11.989920981106179,28.61125445737899,12.872232650512995,31.690411885412132,-6.5756927621478525,-34.434974069256995,26.93629649801669,33.638947457352145,-18.451233424804833,0.0,0.0
20160114,-6.093417344890545,28.79665155256456,13.523481832397662,31.531846724015374,-8.817733420028368,-35.35681329797428,27.468088350328223,34.50000138756972,-18.77721643080656,0.0,0.0
20160115,-1.3162996869562293,28.944338227656168,14.05907568769881,31.397154021004933,-10.659155010989076,-36.23511749679777,27.901842412723926,35.20296071354938,-11.774301366247524,0.0,0.0
20160118,2.8576079020316323,29.165888275306134,14.673493887802158,31.28704706477017,-12.369128172292243,-36.91357870373011,28.190302500783044,35.87126029377924,-5.800901229310244,0.0,0.0
20160119,6.2584207279834985,29.248659657729853,15.150740001463086,31.285553996934787,-13.775634849940507,-37.51237421880092,28.187883404789094,36.3329015547519,-1.3080524021026554,0.0,0.0
20160120,9.46131020971236,29.792653779069795,15.895258764274601,31.256706952187244,-14.927813763623886,-38.769582920052414,29.228437180077638,37.11358995051555,2.457250195946321,0.0,0.0
20160121,12.097416662076155,30.097437276799493,16.367631461382505,31.302138644869075,-15.979835264873474,-39.174072805024984,17.893145299990334,23.1278316134565,5.538088198852965,0.0,0.0
20160122,14.11536996946651,19.019925108478457,16.663315325166955,31.381620777297034,-16.82598557468782,-40.04715125796488,8.614408859003255,11.702263002636885,8.04377186905133,0.0,0.0
20160125,15.718330022363755,10.280516979515772,16.79626040009855,31.423982991308396,-17.246413889142108,-40.683807153743125,1.1803120234733415,2.6654167052873783,10.05719879809671,0.0,0.0
